,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
21,"[  39.63660049  295.70367432  101.9378891   167.71586609    5.98673105
  408.08743286  103.80499268   10.8904829   171.9727478   299.85415649]","[  71.86737061  129.28504944  106.84710693   78.28076935  182.29846191
  184.08306885   24.84626007   71.93123627  156.19871521  258.27069092]","[   9.13344193   45.25391769   10.67045689    1.43163311  283.71704102
  198.70574951  131.82440186   43.84749985   63.2311058   151.45773315]","[  39.51008606  176.3911438    82.52348328   59.67449188  193.24256897
  216.87942505  146.02502441    7.67637825  121.58569336  146.61758423]","[ 10.26173306  68.95557404  44.52697372  36.34898376  65.89226532
  74.02692413  59.38261032  30.82804108  73.95010376  80.21372223]",38.1931877136,0,1.0
22,"[ 295.70367432  101.9378891   167.71586609    5.98673105  408.08743286
  103.80499268   10.8904829   171.9727478   299.85415649   45.17634583]","[ 129.28504944  106.84710693   78.28076935  182.29846191  184.08306885
   24.84626007   71.93123627  156.19871521  258.27069092   44.32846451]","[  45.25391769   10.67045689    1.43163311  283.71704102  198.70574951
  131.82440186   43.84749985   63.2311058   151.45773315    6.4876895 ]","[ 176.3911438    82.52348328   59.67449188  193.24256897  216.87942505
  146.02502441    7.67637825  121.58569336  146.61758423   40.91874313]","[ 68.95557404  44.52697372  36.34898376  65.89226532  74.02692413
  59.38261032  30.82804108  73.95010376  80.21372223   9.22943687]",38.0853385925,0,1.0
23,"[ 101.9378891   167.71586609    5.98673105  408.08743286  103.80499268
   10.8904829   171.9727478   299.85415649   45.17634583   22.99027443]","[ 106.84710693   78.28076935  182.29846191  184.08306885   24.84626007
   71.93123627  156.19871521  258.27069092   44.32846451   10.04915142]","[  10.67045689    1.43163311  283.71704102  198.70574951  131.82440186
   43.84749985   63.2311058   151.45773315    6.4876895    46.55307007]","[  82.52348328   59.67449188  193.24256897  216.87942505  146.02502441
    7.67637825  121.58569336  146.61758423   40.91874313   81.93377686]","[ 44.52697372  36.34898376  65.89226532  74.02692413  59.38261032
  30.82804108  73.95010376  80.21372223   9.22943687  30.7101059 ]",37.9777145386,0,1.0
24,"[ 167.71586609    5.98673105  408.08743286  103.80499268   10.8904829
  171.9727478   299.85415649   45.17634583   22.99027443  180.16833496]","[  78.28076935  182.29846191  184.08306885   24.84626007   71.93123627
  156.19871521  258.27069092   44.32846451   10.04915142   15.19193554]","[   1.43163311  283.71704102  198.70574951  131.82440186   43.84749985
   63.2311058   151.45773315    6.4876895    46.55307007    1.35334754]","[  59.67449188  193.24256897  216.87942505  146.02502441    7.67637825
  121.58569336  146.61758423   40.91874313   81.93377686   75.76737976]","[ 36.34898376  65.89226532  74.02692413  59.38261032  30.82804108
  73.95010376  80.21372223   9.22943687  30.7101059   46.0820961 ]",37.8688812256,0,1.0
25,"[   5.98673105  408.08743286  103.80499268   10.8904829   171.9727478
  299.85415649   45.17634583   22.99027443  180.16833496   13.33811283]","[ 182.29846191  184.08306885   24.84626007   71.93123627  156.19871521
  258.27069092   44.32846451   10.04915142   15.19193554   14.46744537]","[ 283.71704102  198.70574951  131.82440186   43.84749985   63.2311058
  151.45773315    6.4876895    46.55307007    1.35334754   28.45844078]","[ 193.24256897  216.87942505  146.02502441    7.67637825  121.58569336
  146.61758423   40.91874313   81.93377686   75.76737976   94.66048431]","[ 65.89226532  74.02692413  59.38261032  30.82804108  73.95010376
  80.21372223   9.22943687  30.7101059   46.0820961   47.2818222 ]",37.7610588074,0,1.0
26,"[ 408.08743286  103.80499268   10.8904829   171.9727478   299.85415649
   45.17634583   22.99027443  180.16833496   13.33811283   91.21069336]","[ 184.08306885   24.84626007   71.93123627  156.19871521  258.27069092
   44.32846451   10.04915142   15.19193554   14.46744537   21.96721649]","[ 198.70574951  131.82440186   43.84749985   63.2311058   151.45773315
    6.4876895    46.55307007    1.35334754   28.45844078    7.27105093]","[ 216.87942505  146.02502441    7.67637825  121.58569336  146.61758423
   40.91874313   81.93377686   75.76737976   94.66048431  103.8008728 ]","[ 74.02692413  59.38261032  30.82804108  73.95010376  80.21372223
   9.22943687  30.7101059   46.0820961   47.2818222   69.08266449]",37.6521148682,0,1.0
27,"[ 103.80499268   10.8904829   171.9727478   299.85415649   45.17634583
   22.99027443  180.16833496   13.33811283   91.21069336  254.32948303]","[  24.84626007   71.93123627  156.19871521  258.27069092   44.32846451
   10.04915142   15.19193554   14.46744537   21.96721649  119.33299255]","[ 131.82440186   43.84749985   63.2311058   151.45773315    6.4876895
   46.55307007    1.35334754   28.45844078    7.27105093   71.61222839]","[ 146.02502441    7.67637825  121.58569336  146.61758423   40.91874313
   81.93377686   75.76737976   94.66048431  103.8008728    95.93745422]","[ 59.38261032  30.82804108  73.95010376  80.21372223   9.22943687
  30.7101059   46.0820961   47.2818222   69.08266449  45.32670975]",37.5438995361,0,1.0
28,"[  10.8904829   171.9727478   299.85415649   45.17634583   22.99027443
  180.16833496   13.33811283   91.21069336  254.32948303  312.02560425]","[  71.93123627  156.19871521  258.27069092   44.32846451   10.04915142
   15.19193554   14.46744537   21.96721649  119.33299255  204.73379517]","[  43.84749985   63.2311058   151.45773315    6.4876895    46.55307007
    1.35334754   28.45844078    7.27105093   71.61222839  201.93644714]","[   7.67637825  121.58569336  146.61758423   40.91874313   81.93377686
   75.76737976   94.66048431  103.8008728    95.93745422  241.81013489]","[ 30.82804108  73.95010376  80.21372223   9.22943687  30.7101059
  46.0820961   47.2818222   69.08266449  45.32670975  91.18315887]",37.3259048462,0,1.0
29,"[ 171.9727478   299.85415649   45.17634583   22.99027443  180.16833496
   13.33811283   91.21069336  254.32948303  312.02560425    7.48663282]","[ 156.19871521  258.27069092   44.32846451   10.04915142   15.19193554
   14.46744537   21.96721649  119.33299255  204.73379517    5.84039068]","[  63.2311058   151.45773315    6.4876895    46.55307007    1.35334754
   28.45844078    7.27105093   71.61222839  201.93644714   52.79860306]","[ 121.58569336  146.61758423   40.91874313   81.93377686   75.76737976
   94.66048431  103.8008728    95.93745422  241.81013489  127.3108902 ]","[ 73.95010376  80.21372223   9.22943687  30.7101059   46.0820961
  47.2818222   69.08266449  45.32670975  91.18315887  55.48844147]",37.2190093994,0,1.0
30,"[ 299.85415649   45.17634583   22.99027443  180.16833496   13.33811283
   91.21069336  254.32948303  312.02560425    7.48663282   43.94540405]","[ 258.27069092   44.32846451   10.04915142   15.19193554   14.46744537
   21.96721649  119.33299255  204.73379517    5.84039068  108.43169403]","[ 151.45773315    6.4876895    46.55307007    1.35334754   28.45844078
    7.27105093   71.61222839  201.93644714   52.79860306  131.48251343]","[ 146.61758423   40.91874313   81.93377686   75.76737976   94.66048431
  103.8008728    95.93745422  241.81013489  127.3108902   107.22181702]","[ 80.21372223   9.22943687  30.7101059   46.0820961   47.2818222
  69.08266449  45.32670975  91.18315887  55.48844147  36.22739792]",37.111000061,0,1.0
31,"[  45.17634583   22.99027443  180.16833496   13.33811283   91.21069336
  254.32948303  312.02560425    7.48663282   43.94540405  202.45202637]","[  44.32846451   10.04915142   15.19193554   14.46744537   21.96721649
  119.33299255  204.73379517    5.84039068  108.43169403  176.45378113]","[   6.4876895    46.55307007    1.35334754   28.45844078    7.27105093
   71.61222839  201.93644714   52.79860306  131.48251343   43.14651489]","[  40.91874313   81.93377686   75.76737976   94.66048431  103.8008728
   95.93745422  241.81013489  127.3108902   107.22181702  124.83068848]","[  9.22943687  30.7101059   46.0820961   47.2818222   69.08266449
  45.32670975  91.18315887  55.48844147  36.22739792  23.25107193]",37.0026664734,0,1.0
32,"[  22.99027443  180.16833496   13.33811283   91.21069336  254.32948303
  312.02560425    7.48663282   43.94540405  202.45202637    6.56147003]","[  10.04915142   15.19193554   14.46744537   21.96721649  119.33299255
  204.73379517    5.84039068  108.43169403  176.45378113    9.04948139]","[  46.55307007    1.35334754   28.45844078    7.27105093   71.61222839
  201.93644714   52.79860306  131.48251343   43.14651489   16.3219738 ]","[  81.93377686   75.76737976   94.66048431  103.8008728    95.93745422
  241.81013489  127.3108902   107.22181702  124.83068848  110.3664856 ]","[ 30.7101059   46.0820961   47.2818222   69.08266449  45.32670975
  91.18315887  55.48844147  36.22739792  23.25107193  42.95355988]",36.8943138123,0,1.0
33,"[ 180.16833496   13.33811283   91.21069336  254.32948303  312.02560425
    7.48663282   43.94540405  202.45202637    6.56147003  265.95626831]","[  15.19193554   14.46744537   21.96721649  119.33299255  204.73379517
    5.84039068  108.43169403  176.45378113    9.04948139   45.76160431]","[   1.35334754   28.45844078    7.27105093   71.61222839  201.93644714
   52.79860306  131.48251343   43.14651489   16.3219738   174.60731506]","[  75.76737976   94.66048431  103.8008728    95.93745422  241.81013489
  127.3108902   107.22181702  124.83068848  110.3664856   127.14474487]","[ 46.0820961   47.2818222   69.08266449  45.32670975  91.18315887
  55.48844147  36.22739792  23.25107193  42.95355988  54.95560074]",36.7852783203,0,1.0
34,"[  13.33811283   91.21069336  254.32948303  312.02560425    7.48663282
   43.94540405  202.45202637    6.56147003  265.95626831   17.87984657]","[  14.46744537   21.96721649  119.33299255  204.73379517    5.84039068
  108.43169403  176.45378113    9.04948139   45.76160431  102.20956421]","[  28.45844078    7.27105093   71.61222839  201.93644714   52.79860306
  131.48251343   43.14651489   16.3219738   174.60731506  264.58493042]","[  94.66048431  103.8008728    95.93745422  241.81013489  127.3108902
  107.22181702  124.83068848  110.3664856   127.14474487  176.26687622]","[ 47.2818222   69.08266449  45.32670975  91.18315887  55.48844147
  36.22739792  23.25107193  42.95355988  54.95560074  40.87354279]",36.6762542725,0,1.0
35,"[  91.21069336  254.32948303  312.02560425    7.48663282   43.94540405
  202.45202637    6.56147003  265.95626831   17.87984657  124.64187622]","[  21.96721649  119.33299255  204.73379517    5.84039068  108.43169403
  176.45378113    9.04948139   45.76160431  102.20956421   37.73809052]","[   7.27105093   71.61222839  201.93644714   52.79860306  131.48251343
   43.14651489   16.3219738   174.60731506  264.58493042  163.78549194]","[ 103.8008728    95.93745422  241.81013489  127.3108902   107.22181702
  124.83068848  110.3664856   127.14474487  176.26687622   70.56142426]","[ 69.08266449  45.32670975  91.18315887  55.48844147  36.22739792
  23.25107193  42.95355988  54.95560074  40.87354279  31.65592384]",36.5667648315,0,1.0
36,"[ 254.32948303  312.02560425    7.48663282   43.94540405  202.45202637
    6.56147003  265.95626831   17.87984657  124.64187622  109.14713287]","[ 119.33299255  204.73379517    5.84039068  108.43169403  176.45378113
    9.04948139   45.76160431  102.20956421   37.73809052   13.14699173]","[  71.61222839  201.93644714   52.79860306  131.48251343   43.14651489
   16.3219738   174.60731506  264.58493042  163.78549194  159.89022827]","[  95.93745422  241.81013489  127.3108902   107.22181702  124.83068848
  110.3664856   127.14474487  176.26687622   70.56142426  121.23774719]","[ 45.32670975  91.18315887  55.48844147  36.22739792  23.25107193
  42.95355988  54.95560074  40.87354279  31.65592384  35.28467178]",36.4581260681,0,1.0
37,"[ 312.02560425    7.48663282   43.94540405  202.45202637    6.56147003
  265.95626831   17.87984657  124.64187622  109.14713287  103.585289  ]","[ 204.73379517    5.84039068  108.43169403  176.45378113    9.04948139
   45.76160431  102.20956421   37.73809052   13.14699173   58.79592514]","[ 201.93644714   52.79860306  131.48251343   43.14651489   16.3219738
  174.60731506  264.58493042  163.78549194  159.89022827  136.05389404]","[ 241.81013489  127.3108902   107.22181702  124.83068848  110.3664856
  127.14474487  176.26687622   70.56142426  121.23774719  243.22715759]","[  91.18315887   55.48844147   36.22739792   23.25107193   42.95355988
   54.95560074   40.87354279   31.65592384   35.28467178  103.81854248]",36.3484764099,0,1.0
38,"[   7.48663282   43.94540405  202.45202637    6.56147003  265.95626831
   17.87984657  124.64187622  109.14713287  103.585289     81.75610352]","[   5.84039068  108.43169403  176.45378113    9.04948139   45.76160431
  102.20956421   37.73809052   13.14699173   58.79592514   34.85783005]","[  52.79860306  131.48251343   43.14651489   16.3219738   174.60731506
  264.58493042  163.78549194  159.89022827  136.05389404   15.92436695]","[ 127.3108902   107.22181702  124.83068848  110.3664856   127.14474487
  176.26687622   70.56142426  121.23774719  243.22715759   60.83439636]","[  55.48844147   36.22739792   23.25107193   42.95355988   54.95560074
   40.87354279   31.65592384   35.28467178  103.81854248   44.44215775]",36.2398376465,0,1.0
39,"[  43.94540405  202.45202637    6.56147003  265.95626831   17.87984657
  124.64187622  109.14713287  103.585289     81.75610352  108.83230591]","[ 108.43169403  176.45378113    9.04948139   45.76160431  102.20956421
   37.73809052   13.14699173   58.79592514   34.85783005  114.74678802]","[ 131.48251343   43.14651489   16.3219738   174.60731506  264.58493042
  163.78549194  159.89022827  136.05389404   15.92436695   40.81523132]","[ 107.22181702  124.83068848  110.3664856   127.14474487  176.26687622
   70.56142426  121.23774719  243.22715759   60.83439636   82.17707062]","[  36.22739792   23.25107193   42.95355988   54.95560074   40.87354279
   31.65592384   35.28467178  103.81854248   44.44215775   56.2852478 ]",36.1299552917,0,1.0
40,"[ 202.45202637    6.56147003  265.95626831   17.87984657  124.64187622
  109.14713287  103.585289     81.75610352  108.83230591   54.90975571]","[ 176.45378113    9.04948139   45.76160431  102.20956421   37.73809052
   13.14699173   58.79592514   34.85783005  114.74678802   45.30522156]","[  43.14651489   16.3219738   174.60731506  264.58493042  163.78549194
  159.89022827  136.05389404   15.92436695   40.81523132   49.52553177]","[ 124.83068848  110.3664856   127.14474487  176.26687622   70.56142426
  121.23774719  243.22715759   60.83439636   82.17707062   83.98251343]","[  23.25107193   42.95355988   54.95560074   40.87354279   31.65592384
   35.28467178  103.81854248   44.44215775   56.2852478    50.78326797]",36.0218086243,0,1.0
