,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
80,"[  268.00637817  1010.05493164   169.73016357   267.01022339   786.19348145
  1021.24102783   357.56845093   230.46794128   567.16204834   473.69598389]","[  69.41678619  702.26959229   63.20288849  523.72290039  313.35449219
  966.98907471  305.75048828  384.27392578  499.26800537  476.25991821]","[ 204.5776825   298.03347778  141.9967804   379.76016235  192.83998108
   76.1890564   150.17800903  277.68634033  171.66262817  122.0124054 ]","[ 147.96063232   92.134758     73.04136658   76.51086426  353.60076904
  339.40164185   37.13296127   53.99866486   31.84544945  221.570755  ]","[  20.1014576   141.82696533   12.16621876  102.19407654  139.54205322
  120.65119171   55.2954216    70.59753418   11.86887741   88.56571198]",16.820936203,0,3.0
81,"[ 1010.05493164   169.73016357   267.01022339   786.19348145  1021.24102783
   357.56845093   230.46794128   567.16204834   473.69598389    99.99706268]","[ 702.26959229   63.20288849  523.72290039  313.35449219  966.98907471
  305.75048828  384.27392578  499.26800537  476.25991821  236.29129028]","[ 298.03347778  141.9967804   379.76016235  192.83998108   76.1890564
  150.17800903  277.68634033  171.66262817  122.0124054    64.00437927]","[  92.134758     73.04136658   76.51086426  353.60076904  339.40164185
   37.13296127   53.99866486   31.84544945  221.570755    226.56663513]","[ 141.82696533   12.16621876  102.19407654  139.54205322  120.65119171
   55.2954216    70.59753418   11.86887741   88.56571198  137.04641724]",16.5060100555,0,3.0
82,"[  169.73016357   267.01022339   786.19348145  1021.24102783   357.56845093
   230.46794128   567.16204834   473.69598389    99.99706268     7.34337664]","[  63.20288849  523.72290039  313.35449219  966.98907471  305.75048828
  384.27392578  499.26800537  476.25991821  236.29129028  220.63012695]","[ 141.9967804   379.76016235  192.83998108   76.1890564   150.17800903
  277.68634033  171.66262817  122.0124054    64.00437927  459.88192749]","[  73.04136658   76.51086426  353.60076904  339.40164185   37.13296127
   53.99866486   31.84544945  221.570755    226.56663513  333.24880981]","[  12.16621876  102.19407654  139.54205322  120.65119171   55.2954216
   70.59753418   11.86887741   88.56571198  137.04641724   77.3980484 ]",16.191362381,0,3.0
83,"[  267.01022339   786.19348145  1021.24102783   357.56845093   230.46794128
   567.16204834   473.69598389    99.99706268     7.34337664   662.81744385]","[ 523.72290039  313.35449219  966.98907471  305.75048828  384.27392578
  499.26800537  476.25991821  236.29129028  220.63012695  710.48364258]","[ 379.76016235  192.83998108   76.1890564   150.17800903  277.68634033
  171.66262817  122.0124054    64.00437927  459.88192749  427.21487427]","[  76.51086426  353.60076904  339.40164185   37.13296127   53.99866486
   31.84544945  221.570755    226.56663513  333.24880981  213.05715942]","[ 102.19407654  139.54205322  120.65119171   55.2954216    70.59753418
   11.86887741   88.56571198  137.04641724   77.3980484   202.04849243]",15.8764657974,0,3.0
84,"[  786.19348145  1021.24102783   357.56845093   230.46794128   567.16204834
   473.69598389    99.99706268     7.34337664   662.81744385    93.1132431 ]","[ 313.35449219  966.98907471  305.75048828  384.27392578  499.26800537
  476.25991821  236.29129028  220.63012695  710.48364258   79.99219513]","[ 192.83998108   76.1890564   150.17800903  277.68634033  171.66262817
  122.0124054    64.00437927  459.88192749  427.21487427  119.04556274]","[ 353.60076904  339.40164185   37.13296127   53.99866486   31.84544945
  221.570755    226.56663513  333.24880981  213.05715942    0.48436955]","[ 139.54205322  120.65119171   55.2954216    70.59753418   11.86887741
   88.56571198  137.04641724   77.3980484   202.04849243   82.5052948 ]",15.5617933273,0,3.0
85,"[ 1021.24102783   357.56845093   230.46794128   567.16204834   473.69598389
    99.99706268     7.34337664   662.81744385    93.1132431    324.802948  ]","[ 966.98907471  305.75048828  384.27392578  499.26800537  476.25991821
  236.29129028  220.63012695  710.48364258   79.99219513  473.79415894]","[  76.1890564   150.17800903  277.68634033  171.66262817  122.0124054
   64.00437927  459.88192749  427.21487427  119.04556274  287.39871216]","[ 339.40164185   37.13296127   53.99866486   31.84544945  221.570755
  226.56663513  333.24880981  213.05715942    0.48436955  104.19090271]","[ 120.65119171   55.2954216    70.59753418   11.86887741   88.56571198
  137.04641724   77.3980484   202.04849243   82.5052948   119.10777283]",15.2478017807,0,3.0
86,"[ 357.56845093  230.46794128  567.16204834  473.69598389   99.99706268
    7.34337664  662.81744385   93.1132431   324.802948    183.20544434]","[ 305.75048828  384.27392578  499.26800537  476.25991821  236.29129028
  220.63012695  710.48364258   79.99219513  473.79415894   82.84567261]","[ 150.17800903  277.68634033  171.66262817  122.0124054    64.00437927
  459.88192749  427.21487427  119.04556274  287.39871216  282.74710083]","[  37.13296127   53.99866486   31.84544945  221.570755    226.56663513
  333.24880981  213.05715942    0.48436955  104.19090271  136.21743774]","[  55.2954216    70.59753418   11.86887741   88.56571198  137.04641724
   77.3980484   202.04849243   82.5052948   119.10777283    4.37069798]",14.9336557388,0,3.0
87,"[ 230.46794128  567.16204834  473.69598389   99.99706268    7.34337664
  662.81744385   93.1132431   324.802948    183.20544434  425.89846802]","[ 384.27392578  499.26800537  476.25991821  236.29129028  220.63012695
  710.48364258   79.99219513  473.79415894   82.84567261  570.36645508]","[ 277.68634033  171.66262817  122.0124054    64.00437927  459.88192749
  427.21487427  119.04556274  287.39871216  282.74710083  445.36709595]","[  53.99866486   31.84544945  221.570755    226.56663513  333.24880981
  213.05715942    0.48436955  104.19090271  136.21743774    5.95897245]","[  70.59753418   11.86887741   88.56571198  137.04641724   77.3980484
  202.04849243   82.5052948   119.10777283    4.37069798  100.82476044]",14.6208343506,0,3.0
88,"[ 567.16204834  473.69598389   99.99706268    7.34337664  662.81744385
   93.1132431   324.802948    183.20544434  425.89846802  955.19067383]","[ 499.26800537  476.25991821  236.29129028  220.63012695  710.48364258
   79.99219513  473.79415894   82.84567261  570.36645508  784.30297852]","[ 171.66262817  122.0124054    64.00437927  459.88192749  427.21487427
  119.04556274  287.39871216  282.74710083  445.36709595   58.80795288]","[  31.84544945  221.570755    226.56663513  333.24880981  213.05715942
    0.48436955  104.19090271  136.21743774    5.95897245  347.74441528]","[  11.86887741   88.56571198  137.04641724   77.3980484   202.04849243
   82.5052948   119.10777283    4.37069798  100.82476044  128.04025269]",14.3074932098,0,3.0
89,"[ 473.69598389   99.99706268    7.34337664  662.81744385   93.1132431
  324.802948    183.20544434  425.89846802  955.19067383  246.09536743]","[ 476.25991821  236.29129028  220.63012695  710.48364258   79.99219513
  473.79415894   82.84567261  570.36645508  784.30297852  357.71029663]","[ 122.0124054    64.00437927  459.88192749  427.21487427  119.04556274
  287.39871216  282.74710083  445.36709595   58.80795288  116.05983734]","[ 221.570755    226.56663513  333.24880981  213.05715942    0.48436955
  104.19090271  136.21743774    5.95897245  347.74441528   78.06311035]","[  88.56571198  137.04641724   77.3980484   202.04849243   82.5052948
  119.10777283    4.37069798  100.82476044  128.04025269   16.08010292]",13.9950399399,0,3.0
90,"[  99.99706268    7.34337664  662.81744385   93.1132431   324.802948
  183.20544434  425.89846802  955.19067383  246.09536743  166.13551331]","[ 236.29129028  220.63012695  710.48364258   79.99219513  473.79415894
   82.84567261  570.36645508  784.30297852  357.71029663   66.2133255 ]","[  64.00437927  459.88192749  427.21487427  119.04556274  287.39871216
  282.74710083  445.36709595   58.80795288  116.05983734  140.47764587]","[ 226.56663513  333.24880981  213.05715942    0.48436955  104.19090271
  136.21743774    5.95897245  347.74441528   78.06311035  265.74041748]","[ 137.04641724   77.3980484   202.04849243   82.5052948   119.10777283
    4.37069798  100.82476044  128.04025269   16.08010292  136.97045898]",13.6814613342,0,3.0
91,"[   7.34337664  662.81744385   93.1132431   324.802948    183.20544434
  425.89846802  955.19067383  246.09536743  166.13551331  594.85003662]","[ 220.63012695  710.48364258   79.99219513  473.79415894   82.84567261
  570.36645508  784.30297852  357.71029663   66.2133255   657.38751221]","[ 459.88192749  427.21487427  119.04556274  287.39871216  282.74710083
  445.36709595   58.80795288  116.05983734  140.47764587  382.32620239]","[ 333.24880981  213.05715942    0.48436955  104.19090271  136.21743774
    5.95897245  347.74441528   78.06311035  265.74041748   86.70831299]","[  77.3980484   202.04849243   82.5052948   119.10777283    4.37069798
  100.82476044  128.04025269   16.08010292  136.97045898  142.74996948]",13.3705215454,0,3.0
92,"[ 662.81744385   93.1132431   324.802948    183.20544434  425.89846802
  955.19067383  246.09536743  166.13551331  594.85003662   61.75109863]","[ 710.48364258   79.99219513  473.79415894   82.84567261  570.36645508
  784.30297852  357.71029663   66.2133255   657.38751221   21.82582855]","[ 427.21487427  119.04556274  287.39871216  282.74710083  445.36709595
   58.80795288  116.05983734  140.47764587  382.32620239   91.10671997]","[ 213.05715942    0.48436955  104.19090271  136.21743774    5.95897245
  347.74441528   78.06311035  265.74041748   86.70831299  195.49458313]","[ 202.04849243   82.5052948   119.10777283    4.37069798  100.82476044
  128.04025269   16.08010292  136.97045898  142.74996948   75.53464508]",13.0617265701,0,3.0
93,"[  93.1132431   324.802948    183.20544434  425.89846802  955.19067383
  246.09536743  166.13551331  594.85003662   61.75109863  379.30493164]","[  79.99219513  473.79415894   82.84567261  570.36645508  784.30297852
  357.71029663   66.2133255   657.38751221   21.82582855  811.78063965]","[ 119.04556274  287.39871216  282.74710083  445.36709595   58.80795288
  116.05983734  140.47764587  382.32620239   91.10671997  478.293396  ]","[   0.48436955  104.19090271  136.21743774    5.95897245  347.74441528
   78.06311035  265.74041748   86.70831299  195.49458313   32.29370117]","[  82.5052948   119.10777283    4.37069798  100.82476044  128.04025269
   16.08010292  136.97045898  142.74996948   75.53464508   21.50027275]",12.7508172989,0,3.0
94,"[  324.802948     183.20544434   425.89846802   955.19067383   246.09536743
   166.13551331   594.85003662    61.75109863   379.30493164  1090.7590332 ]","[ 473.79415894   82.84567261  570.36645508  784.30297852  357.71029663
   66.2133255   657.38751221   21.82582855  811.78063965  796.01104736]","[ 287.39871216  282.74710083  445.36709595   58.80795288  116.05983734
  140.47764587  382.32620239   91.10671997  478.293396     59.7867012 ]","[ 104.19090271  136.21743774    5.95897245  347.74441528   78.06311035
  265.74041748   86.70831299  195.49458313   32.29370117  307.71881104]","[ 119.10777283    4.37069798  100.82476044  128.04025269   16.08010292
  136.97045898  142.74996948   75.53464508   21.50027275  149.72232056]",12.4399051666,0,3.0
95,"[  183.20544434   425.89846802   955.19067383   246.09536743   166.13551331
   594.85003662    61.75109863   379.30493164  1090.7590332    494.86856079]","[  82.84567261  570.36645508  784.30297852  357.71029663   66.2133255
  657.38751221   21.82582855  811.78063965  796.01104736  399.29098511]","[ 282.74710083  445.36709595   58.80795288  116.05983734  140.47764587
  382.32620239   91.10671997  478.293396     59.7867012   219.92657471]","[ 136.21743774    5.95897245  347.74441528   78.06311035  265.74041748
   86.70831299  195.49458313   32.29370117  307.71881104  463.44888306]","[   4.37069798  100.82476044  128.04025269   16.08010292  136.97045898
  142.74996948   75.53464508   21.50027275  149.72232056  175.02069092]",12.1282367706,0,3.0
96,"[  425.89846802   955.19067383   246.09536743   166.13551331   594.85003662
    61.75109863   379.30493164  1090.7590332    494.86856079   184.65570068]","[ 570.36645508  784.30297852  357.71029663   66.2133255   657.38751221
   21.82582855  811.78063965  796.01104736  399.29098511  237.10414124]","[ 445.36709595   58.80795288  116.05983734  140.47764587  382.32620239
   91.10671997  478.293396     59.7867012   219.92657471  258.78900146]","[   5.95897245  347.74441528   78.06311035  265.74041748   86.70831299
  195.49458313   32.29370117  307.71881104  463.44888306   39.71811295]","[ 100.82476044  128.04025269   16.08010292  136.97045898  142.74996948
   75.53464508   21.50027275  149.72232056  175.02069092  149.89352417]",11.8163137436,0,3.0
97,"[  955.19067383   246.09536743   166.13551331   594.85003662    61.75109863
   379.30493164  1090.7590332    494.86856079   184.65570068   666.33306885]","[ 784.30297852  357.71029663   66.2133255   657.38751221   21.82582855
  811.78063965  796.01104736  399.29098511  237.10414124  549.91790771]","[  58.80795288  116.05983734  140.47764587  382.32620239   91.10671997
  478.293396     59.7867012   219.92657471  258.78900146  245.45976257]","[ 347.74441528   78.06311035  265.74041748   86.70831299  195.49458313
   32.29370117  307.71881104  463.44888306   39.71811295   89.90270233]","[ 128.04025269   16.08010292  136.97045898  142.74996948   75.53464508
   21.50027275  149.72232056  175.02069092  149.89352417   58.06922913]",11.5035552979,0,3.0
98,"[  246.09536743   166.13551331   594.85003662    61.75109863   379.30493164
  1090.7590332    494.86856079   184.65570068   666.33306885    47.88188934]","[ 357.71029663   66.2133255   657.38751221   21.82582855  811.78063965
  796.01104736  399.29098511  237.10414124  549.91790771  196.99185181]","[ 116.05983734  140.47764587  382.32620239   91.10671997  478.293396
   59.7867012   219.92657471  258.78900146  245.45976257  156.59780884]","[  78.06311035  265.74041748   86.70831299  195.49458313   32.29370117
  307.71881104  463.44888306   39.71811295   89.90270233   13.70526695]","[  16.08010292  136.97045898  142.74996948   75.53464508   21.50027275
  149.72232056  175.02069092  149.89352417   58.06922913   68.55670166]",11.1906480789,0,3.0
99,"[  166.13551331   594.85003662    61.75109863   379.30493164  1090.7590332
   494.86856079   184.65570068   666.33306885    47.88188934   489.63311768]","[  66.2133255   657.38751221   21.82582855  811.78063965  796.01104736
  399.29098511  237.10414124  549.91790771  196.99185181  471.80664062]","[ 140.47764587  382.32620239   91.10671997  478.293396     59.7867012
  219.92657471  258.78900146  245.45976257  156.59780884   83.79149628]","[ 265.74041748   86.70831299  195.49458313   32.29370117  307.71881104
  463.44888306   39.71811295   89.90270233   13.70526695   55.43463898]","[ 136.97045898  142.74996948   75.53464508   21.50027275  149.72232056
  175.02069092  149.89352417   58.06922913   68.55670166   30.32109451]",10.8778944016,0,3.0
100,"[  594.85003662    61.75109863   379.30493164  1090.7590332    494.86856079
   184.65570068   666.33306885    47.88188934   489.63311768   551.109375  ]","[ 657.38751221   21.82582855  811.78063965  796.01104736  399.29098511
  237.10414124  549.91790771  196.99185181  471.80664062  450.30877686]","[ 382.32620239   91.10671997  478.293396     59.7867012   219.92657471
  258.78900146  245.45976257  156.59780884   83.79149628  180.97279358]","[  86.70831299  195.49458313   32.29370117  307.71881104  463.44888306
   39.71811295   89.90270233   13.70526695   55.43463898   86.4228363 ]","[ 142.74996948   75.53464508   21.50027275  149.72232056  175.02069092
  149.89352417   58.06922913   68.55670166   30.32109451   70.02432251]",10.5644664764,0,3.0
101,"[   61.75109863   379.30493164  1090.7590332    494.86856079   184.65570068
   666.33306885    47.88188934   489.63311768   551.109375     199.56840515]","[  21.82582855  811.78063965  796.01104736  399.29098511  237.10414124
  549.91790771  196.99185181  471.80664062  450.30877686   27.46089935]","[  91.10671997  478.293396     59.7867012   219.92657471  258.78900146
  245.45976257  156.59780884   83.79149628  180.97279358  423.60440063]","[ 195.49458313   32.29370117  307.71881104  463.44888306   39.71811295
   89.90270233   13.70526695   55.43463898   86.4228363   393.64941406]","[  75.53464508   21.50027275  149.72232056  175.02069092  149.89352417
   58.06922913   68.55670166   30.32109451   70.02432251  113.24098206]",10.2522087097,0,3.0
102,"[  379.30493164  1090.7590332    494.86856079   184.65570068   666.33306885
    47.88188934   489.63311768   551.109375     199.56840515   634.86956787]","[ 811.78063965  796.01104736  399.29098511  237.10414124  549.91790771
  196.99185181  471.80664062  450.30877686   27.46089935  683.88702393]","[ 478.293396     59.7867012   219.92657471  258.78900146  245.45976257
  156.59780884   83.79149628  180.97279358  423.60440063  379.2845459 ]","[  32.29370117  307.71881104  463.44888306   39.71811295   89.90270233
   13.70526695   55.43463898   86.4228363   393.64941406   70.88699341]","[  21.50027275  149.72232056  175.02069092  149.89352417   58.06922913
   68.55670166   30.32109451   70.02432251  113.24098206   75.44734192]",9.93904781342,0,3.0
103,"[ 1090.7590332    494.86856079   184.65570068   666.33306885    47.88188934
   489.63311768   551.109375     199.56840515   634.86956787   230.98361206]","[ 796.01104736  399.29098511  237.10414124  549.91790771  196.99185181
  471.80664062  450.30877686   27.46089935  683.88702393  142.9855957 ]","[  59.7867012   219.92657471  258.78900146  245.45976257  156.59780884
   83.79149628  180.97279358  423.60440063  379.2845459    85.88835144]","[ 307.71881104  463.44888306   39.71811295   89.90270233   13.70526695
   55.43463898   86.4228363   393.64941406   70.88699341  249.9241333 ]","[ 149.72232056  175.02069092  149.89352417   58.06922913   68.55670166
   30.32109451   70.02432251  113.24098206   75.44734192   88.20828247]",9.62886047363,0,3.0
104,"[ 494.86856079  184.65570068  666.33306885   47.88188934  489.63311768
  551.109375    199.56840515  634.86956787  230.98361206  327.05453491]","[ 399.29098511  237.10414124  549.91790771  196.99185181  471.80664062
  450.30877686   27.46089935  683.88702393  142.9855957   260.23321533]","[ 219.92657471  258.78900146  245.45976257  156.59780884   83.79149628
  180.97279358  423.60440063  379.2845459    85.88835144  101.24010468]","[ 463.44888306   39.71811295   89.90270233   13.70526695   55.43463898
   86.4228363   393.64941406   70.88699341  249.9241333   131.58358765]","[ 175.02069092  149.89352417   58.06922913   68.55670166   30.32109451
   70.02432251  113.24098206   75.44734192   88.20828247  115.94361115]",9.32126712799,0,3.0
105,"[ 184.65570068  666.33306885   47.88188934  489.63311768  551.109375
  199.56840515  634.86956787  230.98361206  327.05453491  181.77093506]","[ 237.10414124  549.91790771  196.99185181  471.80664062  450.30877686
   27.46089935  683.88702393  142.9855957   260.23321533   62.31692123]","[ 258.78900146  245.45976257  156.59780884   83.79149628  180.97279358
  423.60440063  379.2845459    85.88835144  101.24010468  142.26164246]","[  39.71811295   89.90270233   13.70526695   55.43463898   86.4228363
  393.64941406   70.88699341  249.9241333   131.58358765  126.75054169]","[ 149.89352417   58.06922913   68.55670166   30.32109451   70.02432251
  113.24098206   75.44734192   88.20828247  115.94361115   12.23009014]",9.01067733765,0,3.0
106,"[ 666.33306885   47.88188934  489.63311768  551.109375    199.56840515
  634.86956787  230.98361206  327.05453491  181.77093506  427.37957764]","[ 549.91790771  196.99185181  471.80664062  450.30877686   27.46089935
  683.88702393  142.9855957   260.23321533   62.31692123  670.18933105]","[ 245.45976257  156.59780884   83.79149628  180.97279358  423.60440063
  379.2845459    85.88835144  101.24010468  142.26164246  478.42379761]","[  89.90270233   13.70526695   55.43463898   86.4228363   393.64941406
   70.88699341  249.9241333   131.58358765  126.75054169   43.32440948]","[  58.06922913   68.55670166   30.32109451   70.02432251  113.24098206
   75.44734192   88.20828247  115.94361115   12.23009014   89.90475464]",8.7009601593,0,3.0
107,"[  47.88188934  489.63311768  551.109375    199.56840515  634.86956787
  230.98361206  327.05453491  181.77093506  427.37957764  756.36529541]","[ 196.99185181  471.80664062  450.30877686   27.46089935  683.88702393
  142.9855957   260.23321533   62.31692123  670.18933105  482.08889771]","[ 156.59780884   83.79149628  180.97279358  423.60440063  379.2845459
   85.88835144  101.24010468  142.26164246  478.42379761  222.73829651]","[  13.70526695   55.43463898   86.4228363   393.64941406   70.88699341
  249.9241333   131.58358765  126.75054169   43.32440948  351.74050903]","[  68.55670166   30.32109451   70.02432251  113.24098206   75.44734192
   88.20828247  115.94361115   12.23009014   89.90475464  124.38775635]",8.38937854767,0,3.0
108,"[ 489.63311768  551.109375    199.56840515  634.86956787  230.98361206
  327.05453491  181.77093506  427.37957764  756.36529541  564.50317383]","[ 471.80664062  450.30877686   27.46089935  683.88702393  142.9855957
  260.23321533   62.31692123  670.18933105  482.08889771  855.68060303]","[  83.79149628  180.97279358  423.60440063  379.2845459    85.88835144
  101.24010468  142.26164246  478.42379761  222.73829651  522.92987061]","[  55.43463898   86.4228363   393.64941406   70.88699341  249.9241333
  131.58358765  126.75054169   43.32440948  351.74050903  278.10897827]","[  30.32109451   70.02432251  113.24098206   75.44734192   88.20828247
  115.94361115   12.23009014   89.90475464  124.38775635  149.64437866]",7.76616191864,0,3.0
109,"[ 551.109375    199.56840515  634.86956787  230.98361206  327.05453491
  181.77093506  427.37957764  756.36529541  564.50317383  445.39227295]","[ 450.30877686   27.46089935  683.88702393  142.9855957   260.23321533
   62.31692123  670.18933105  482.08889771  855.68060303  430.85910034]","[ 180.97279358  423.60440063  379.2845459    85.88835144  101.24010468
  142.26164246  478.42379761  222.73829651  522.92987061  172.26138306]","[  86.4228363   393.64941406   70.88699341  249.9241333   131.58358765
  126.75054169   43.32440948  351.74050903  278.10897827  134.39498901]","[  70.02432251  113.24098206   75.44734192   88.20828247  115.94361115
   12.23009014   89.90475464  124.38775635  149.64437866   90.22250366]",7.45422077179,0,3.0
110,"[ 199.56840515  634.86956787  230.98361206  327.05453491  181.77093506
  427.37957764  756.36529541  564.50317383  445.39227295   50.4581604 ]","[  27.46089935  683.88702393  142.9855957   260.23321533   62.31692123
  670.18933105  482.08889771  855.68060303  430.85910034    5.63588142]","[ 423.60440063  379.2845459    85.88835144  101.24010468  142.26164246
  478.42379761  222.73829651  522.92987061  172.26138306   58.30882263]","[ 393.64941406   70.88699341  249.9241333   131.58358765  126.75054169
   43.32440948  351.74050903  278.10897827  134.39498901  215.72085571]","[ 113.24098206   75.44734192   88.20828247  115.94361115   12.23009014
   89.90475464  124.38775635  149.64437866   90.22250366  132.02500916]",7.1427154541,0,3.0
111,"[ 634.86956787  230.98361206  327.05453491  181.77093506  427.37957764
  756.36529541  564.50317383  445.39227295   50.4581604   293.16903687]","[ 683.88702393  142.9855957   260.23321533   62.31692123  670.18933105
  482.08889771  855.68060303  430.85910034    5.63588142  530.22192383]","[ 379.2845459    85.88835144  101.24010468  142.26164246  478.42379761
  222.73829651  522.92987061  172.26138306   58.30882263  204.3961792 ]","[  70.88699341  249.9241333   131.58358765  126.75054169   43.32440948
  351.74050903  278.10897827  134.39498901  215.72085571  108.8537674 ]","[  75.44734192   88.20828247  115.94361115   12.23009014   89.90475464
  124.38775635  149.64437866   90.22250366  132.02500916   18.36551094]",6.83072042465,0,3.0
112,"[  230.98361206   327.05453491   181.77093506   427.37957764   756.36529541
   564.50317383   445.39227295    50.4581604    293.16903687  1103.71496582]","[ 142.9855957   260.23321533   62.31692123  670.18933105  482.08889771
  855.68060303  430.85910034    5.63588142  530.22192383  683.62939453]","[  85.88835144  101.24010468  142.26164246  478.42379761  222.73829651
  522.92987061  172.26138306   58.30882263  204.3961792    39.30492783]","[ 249.9241333   131.58358765  126.75054169   43.32440948  351.74050903
  278.10897827  134.39498901  215.72085571  108.8537674   320.56747437]","[  88.20828247  115.94361115   12.23009014   89.90475464  124.38775635
  149.64437866   90.22250366  132.02500916   18.36551094  135.60881042]",6.51976203918,0,3.0
113,"[  327.05453491   181.77093506   427.37957764   756.36529541   564.50317383
   445.39227295    50.4581604    293.16903687  1103.71496582   521.48010254]","[ 260.23321533   62.31692123  670.18933105  482.08889771  855.68060303
  430.85910034    5.63588142  530.22192383  683.62939453  552.82983398]","[ 101.24010468  142.26164246  478.42379761  222.73829651  522.92987061
  172.26138306   58.30882263  204.3961792    39.30492783   16.40109825]","[ 131.58358765  126.75054169   43.32440948  351.74050903  278.10897827
  134.39498901  215.72085571  108.8537674   320.56747437  222.77137756]","[ 115.94361115   12.23009014   89.90475464  124.38775635  149.64437866
   90.22250366  132.02500916   18.36551094  135.60881042   47.96521759]",6.20776748657,0,3.0
114,"[  181.77093506   427.37957764   756.36529541   564.50317383   445.39227295
    50.4581604    293.16903687  1103.71496582   521.48010254    99.51071167]","[  62.31692123  670.18933105  482.08889771  855.68060303  430.85910034
    5.63588142  530.22192383  683.62939453  552.82983398  235.95639038]","[ 142.26164246  478.42379761  222.73829651  522.92987061  172.26138306
   58.30882263  204.3961792    39.30492783   16.40109825  173.12034607]","[ 126.75054169   43.32440948  351.74050903  278.10897827  134.39498901
  215.72085571  108.8537674   320.56747437  222.77137756  141.80395508]","[  12.23009014   89.90475464  124.38775635  149.64437866   90.22250366
  132.02500916   18.36551094  135.60881042   47.96521759  173.55220032]",5.89684724808,0,3.0
115,"[  427.37957764   756.36529541   564.50317383   445.39227295    50.4581604
   293.16903687  1103.71496582   521.48010254    99.51071167  1078.78173828]","[ 670.18933105  482.08889771  855.68060303  430.85910034    5.63588142
  530.22192383  683.62939453  552.82983398  235.95639038  635.90997314]","[ 478.42379761  222.73829651  522.92987061  172.26138306   58.30882263
  204.3961792    39.30492783   16.40109825  173.12034607   27.116745  ]","[  43.32440948  351.74050903  278.10897827  134.39498901  215.72085571
  108.8537674   320.56747437  222.77137756  141.80395508  282.32003784]","[  89.90475464  124.38775635  149.64437866   90.22250366  132.02500916
   18.36551094  135.60881042   47.96521759  173.55220032   98.52133179]",5.58469438553,0,3.0
116,"[  756.36529541   564.50317383   445.39227295    50.4581604    293.16903687
  1103.71496582   521.48010254    99.51071167  1078.78173828   203.28392029]","[ 482.08889771  855.68060303  430.85910034    5.63588142  530.22192383
  683.62939453  552.82983398  235.95639038  635.90997314  157.82940674]","[ 222.73829651  522.92987061  172.26138306   58.30882263  204.3961792
   39.30492783   16.40109825  173.12034607   27.116745      6.16251326]","[ 351.74050903  278.10897827  134.39498901  215.72085571  108.8537674
  320.56747437  222.77137756  141.80395508  282.32003784  147.14277649]","[ 124.38775635  149.64437866   90.22250366  132.02500916   18.36551094
  135.60881042   47.96521759  173.55220032   98.52133179   95.76148987]",5.27555131912,0,3.0
117,"[  564.50317383   445.39227295    50.4581604    293.16903687  1103.71496582
   521.48010254    99.51071167  1078.78173828   203.28392029   665.59857178]","[ 855.68060303  430.85910034    5.63588142  530.22192383  683.62939453
  552.82983398  235.95639038  635.90997314  157.82940674  384.60751343]","[ 522.92987061  172.26138306   58.30882263  204.3961792    39.30492783
   16.40109825  173.12034607   27.116745      6.16251326   38.5511322 ]","[ 278.10897827  134.39498901  215.72085571  108.8537674   320.56747437
  222.77137756  141.80395508  282.32003784  147.14277649  100.56337738]","[ 149.64437866   90.22250366  132.02500916   18.36551094  135.60881042
   47.96521759  173.55220032   98.52133179   95.76148987   34.1758461 ]",4.96855926514,0,3.0
118,"[  445.39227295    50.4581604    293.16903687  1103.71496582   521.48010254
    99.51071167  1078.78173828   203.28392029   665.59857178   481.01269531]","[ 430.85910034    5.63588142  530.22192383  683.62939453  552.82983398
  235.95639038  635.90997314  157.82940674  384.60751343  487.97262573]","[ 172.26138306   58.30882263  204.3961792    39.30492783   16.40109825
  173.12034607   27.116745      6.16251326   38.5511322   222.76765442]","[ 134.39498901  215.72085571  108.8537674   320.56747437  222.77137756
  141.80395508  282.32003784  147.14277649  100.56337738  172.72531128]","[  90.22250366  132.02500916   18.36551094  135.60881042   47.96521759
  173.55220032   98.52133179   95.76148987   34.1758461   131.80293274]",4.65893411636,0,3.0
119,"[   50.4581604    293.16903687  1103.71496582   521.48010254    99.51071167
  1078.78173828   203.28392029   665.59857178   481.01269531   557.88171387]","[   5.63588142  530.22192383  683.62939453  552.82983398  235.95639038
  635.90997314  157.82940674  384.60751343  487.97262573  335.10766602]","[  58.30882263  204.3961792    39.30492783   16.40109825  173.12034607
   27.116745      6.16251326   38.5511322   222.76765442  167.11856079]","[ 215.72085571  108.8537674   320.56747437  222.77137756  141.80395508
  282.32003784  147.14277649  100.56337738  172.72531128  306.47357178]","[ 132.02500916   18.36551094  135.60881042   47.96521759  173.55220032
   98.52133179   95.76148987   34.1758461   131.80293274  116.12957764]",4.34915590286,0,3.0
120,"[  293.16903687  1103.71496582   521.48010254    99.51071167  1078.78173828
   203.28392029   665.59857178   481.01269531   557.88171387   560.57250977]","[ 530.22192383  683.62939453  552.82983398  235.95639038  635.90997314
  157.82940674  384.60751343  487.97262573  335.10766602  631.50219727]","[ 204.3961792    39.30492783   16.40109825  173.12034607   27.116745
    6.16251326   38.5511322   222.76765442  167.11856079  302.97357178]","[ 108.8537674   320.56747437  222.77137756  141.80395508  282.32003784
  147.14277649  100.56337738  172.72531128  306.47357178  103.3874588 ]","[  18.36551094  135.60881042   47.96521759  173.55220032   98.52133179
   95.76148987   34.1758461   131.80293274  116.12957764   78.76805878]",4.03874063492,0,3.0
