,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
41,"[ 308.31814575  102.55675507  306.4486084   255.34803772  311.25997925
  281.67492676  107.70606995  190.12445068  225.78160095  195.69038391]","[ 218.67204285    4.29357767  255.02668762  157.76977539  115.79994965
  109.51143646   95.23758698   76.20867157   37.07017517   51.65714645]","[  58.10639191   44.72242737    2.85955071  100.70139313   48.40035248
  186.47740173   77.91905975  236.20272827  277.22686768  154.78868103]","[ 233.22309875  194.44766235  197.75491333  178.7127533   170.24841309
  184.12437439  118.82299805  249.47290039  236.76412964  251.41390991]","[ 151.15492249  107.10090637   75.98847198  116.56986237  106.43961334
   74.65451813   47.98501205  103.46770477  105.74381256   87.1809845 ]",32.2132492065,0,2.0
42,"[ 102.55675507  306.4486084   255.34803772  311.25997925  281.67492676
  107.70606995  190.12445068  225.78160095  195.69038391  105.30335999]","[   4.29357767  255.02668762  157.76977539  115.79994965  109.51143646
   95.23758698   76.20867157   37.07017517   51.65714645    7.68104172]","[  44.72242737    2.85955071  100.70139313   48.40035248  186.47740173
   77.91905975  236.20272827  277.22686768  154.78868103  111.86074829]","[ 194.44766235  197.75491333  178.7127533   170.24841309  184.12437439
  118.82299805  249.47290039  236.76412964  251.41390991  173.61566162]","[ 107.10090637   75.98847198  116.56986237  106.43961334   74.65451813
   47.98501205  103.46770477  105.74381256   87.1809845   138.3290863 ]",31.9999790192,0,2.0
43,"[ 306.4486084   255.34803772  311.25997925  281.67492676  107.70606995
  190.12445068  225.78160095  195.69038391  105.30335999  310.93685913]","[ 255.02668762  157.76977539  115.79994965  109.51143646   95.23758698
   76.20867157   37.07017517   51.65714645    7.68104172  269.9362793 ]","[   2.85955071  100.70139313   48.40035248  186.47740173   77.91905975
  236.20272827  277.22686768  154.78868103  111.86074829  251.80064392]","[ 197.75491333  178.7127533   170.24841309  184.12437439  118.82299805
  249.47290039  236.76412964  251.41390991  173.61566162  245.68301392]","[  75.98847198  116.56986237  106.43961334   74.65451813   47.98501205
  103.46770477  105.74381256   87.1809845   138.3290863   107.03352356]",31.7866039276,0,2.0
44,"[ 255.34803772  311.25997925  281.67492676  107.70606995  190.12445068
  225.78160095  195.69038391  105.30335999  310.93685913  476.99887085]","[ 157.76977539  115.79994965  109.51143646   95.23758698   76.20867157
   37.07017517   51.65714645    7.68104172  269.9362793   450.1862793 ]","[ 100.70139313   48.40035248  186.47740173   77.91905975  236.20272827
  277.22686768  154.78868103  111.86074829  251.80064392  147.473526  ]","[ 178.7127533   170.24841309  184.12437439  118.82299805  249.47290039
  236.76412964  251.41390991  173.61566162  245.68301392  136.24371338]","[ 116.56986237  106.43961334   74.65451813   47.98501205  103.46770477
  105.74381256   87.1809845   138.3290863   107.03352356   77.25267029]",31.5734672546,0,2.0
45,"[ 311.25997925  281.67492676  107.70606995  190.12445068  225.78160095
  195.69038391  105.30335999  310.93685913  476.99887085   73.38859558]","[ 115.79994965  109.51143646   95.23758698   76.20867157   37.07017517
   51.65714645    7.68104172  269.9362793   450.1862793    23.09188652]","[  48.40035248  186.47740173   77.91905975  236.20272827  277.22686768
  154.78868103  111.86074829  251.80064392  147.473526     68.30210876]","[ 170.24841309  184.12437439  118.82299805  249.47290039  236.76412964
  251.41390991  173.61566162  245.68301392  136.24371338  290.23303223]","[ 106.43961334   74.65451813   47.98501205  103.46770477  105.74381256
   87.1809845   138.3290863   107.03352356   77.25267029  164.04455566]",31.3602046967,0,2.0
46,"[ 281.67492676  107.70606995  190.12445068  225.78160095  195.69038391
  105.30335999  310.93685913  476.99887085   73.38859558   24.61528397]","[ 109.51143646   95.23758698   76.20867157   37.07017517   51.65714645
    7.68104172  269.9362793   450.1862793    23.09188652  213.4488678 ]","[ 186.47740173   77.91905975  236.20272827  277.22686768  154.78868103
  111.86074829  251.80064392  147.473526     68.30210876  218.26599121]","[ 184.12437439  118.82299805  249.47290039  236.76412964  251.41390991
  173.61566162  245.68301392  136.24371338  290.23303223  240.91403198]","[  74.65451813   47.98501205  103.46770477  105.74381256   87.1809845
  138.3290863   107.03352356   77.25267029  164.04455566  135.07766724]",31.080039978,0,2.0
47,"[ 107.70606995  190.12445068  225.78160095  195.69038391  105.30335999
  310.93685913  476.99887085   73.38859558   24.61528397  697.9786377 ]","[   95.23758698    76.20867157    37.07017517    51.65714645     7.68104172
   269.9362793    450.1862793     23.09188652   213.4488678   1000.39727783]","[  77.91905975  236.20272827  277.22686768  154.78868103  111.86074829
  251.80064392  147.473526     68.30210876  218.26599121  712.62524414]","[ 118.82299805  249.47290039  236.76412964  251.41390991  173.61566162
  245.68301392  136.24371338  290.23303223  240.91403198  244.91946411]","[  47.98501205  103.46770477  105.74381256   87.1809845   138.3290863
  107.03352356   77.25267029  164.04455566  135.07766724   94.35636139]",30.723947525,0,2.0
48,"[ 190.12445068  225.78160095  195.69038391  105.30335999  310.93685913
  476.99887085   73.38859558   24.61528397  697.9786377    48.88623047]","[   76.20867157    37.07017517    51.65714645     7.68104172   269.9362793
   450.1862793     23.09188652   213.4488678   1000.39727783   103.86750031]","[ 236.20272827  277.22686768  154.78868103  111.86074829  251.80064392
  147.473526     68.30210876  218.26599121  712.62524414  166.69718933]","[ 249.47290039  236.76412964  251.41390991  173.61566162  245.68301392
  136.24371338  290.23303223  240.91403198  244.91946411  288.35171509]","[ 103.46770477  105.74381256   87.1809845   138.3290863   107.03352356
   77.25267029  164.04455566  135.07766724   94.35636139  119.29649353]",30.5115451813,0,2.0
49,"[ 225.78160095  195.69038391  105.30335999  310.93685913  476.99887085
   73.38859558   24.61528397  697.9786377    48.88623047   94.98242188]","[  3.70701752e+01   5.16571465e+01   7.68104172e+00   2.69936279e+02
   4.50186279e+02   2.30918865e+01   2.13448868e+02   1.00039728e+03
   1.03867500e+02   8.82143974e-01]","[ 277.22686768  154.78868103  111.86074829  251.80064392  147.473526
   68.30210876  218.26599121  712.62524414  166.69718933  323.25927734]","[ 236.76412964  251.41390991  173.61566162  245.68301392  136.24371338
  290.23303223  240.91403198  244.91946411  288.35171509  325.35220337]","[ 105.74381256   87.1809845   138.3290863   107.03352356   77.25267029
  164.04455566  135.07766724   94.35636139  119.29649353   99.17899323]",30.300567627,0,2.0
50,"[ 195.69038391  105.30335999  310.93685913  476.99887085   73.38859558
   24.61528397  697.9786377    48.88623047   94.98242188   79.4300766 ]","[  5.16571465e+01   7.68104172e+00   2.69936279e+02   4.50186279e+02
   2.30918865e+01   2.13448868e+02   1.00039728e+03   1.03867500e+02
   8.82143974e-01   1.86797928e+02]","[ 154.78868103  111.86074829  251.80064392  147.473526     68.30210876
  218.26599121  712.62524414  166.69718933  323.25927734  140.78869629]","[ 251.41390991  173.61566162  245.68301392  136.24371338  290.23303223
  240.91403198  244.91946411  288.35171509  325.35220337  192.9317627 ]","[  87.1809845   138.3290863   107.03352356   77.25267029  164.04455566
  135.07766724   94.35636139  119.29649353   99.17899323  138.22680664]",30.0241279602,0,2.0
51,"[ 105.30335999  310.93685913  476.99887085   73.38859558   24.61528397
  697.9786377    48.88623047   94.98242188   79.4300766    37.71850204]","[  7.68104172e+00   2.69936279e+02   4.50186279e+02   2.30918865e+01
   2.13448868e+02   1.00039728e+03   1.03867500e+02   8.82143974e-01
   1.86797928e+02   9.43861771e+01]","[ 111.86074829  251.80064392  147.473526     68.30210876  218.26599121
  712.62524414  166.69718933  323.25927734  140.78869629  153.00079346]","[ 173.61566162  245.68301392  136.24371338  290.23303223  240.91403198
  244.91946411  288.35171509  325.35220337  192.9317627   245.90499878]","[ 138.3290863   107.03352356   77.25267029  164.04455566  135.07766724
   94.35636139  119.29649353   99.17899323  138.22680664  132.32751465]",29.8802204132,0,2.0
52,"[ 310.93685913  476.99887085   73.38859558   24.61528397  697.9786377
   48.88623047   94.98242188   79.4300766    37.71850204  131.67803955]","[  2.69936279e+02   4.50186279e+02   2.30918865e+01   2.13448868e+02
   1.00039728e+03   1.03867500e+02   8.82143974e-01   1.86797928e+02
   9.43861771e+01   1.89464951e+02]","[ 251.80064392  147.473526     68.30210876  218.26599121  712.62524414
  166.69718933  323.25927734  140.78869629  153.00079346   53.39147949]","[ 245.68301392  136.24371338  290.23303223  240.91403198  244.91946411
  288.35171509  325.35220337  192.9317627   245.90499878  119.75054932]","[ 107.03352356   77.25267029  164.04455566  135.07766724   94.35636139
  119.29649353   99.17899323  138.22680664  132.32751465   52.0320549 ]",29.6696739197,0,2.0
53,"[ 476.99887085   73.38859558   24.61528397  697.9786377    48.88623047
   94.98242188   79.4300766    37.71850204  131.67803955  180.19868469]","[  4.50186279e+02   2.30918865e+01   2.13448868e+02   1.00039728e+03
   1.03867500e+02   8.82143974e-01   1.86797928e+02   9.43861771e+01
   1.89464951e+02   2.50995773e+02]","[ 147.473526     68.30210876  218.26599121  712.62524414  166.69718933
  323.25927734  140.78869629  153.00079346   53.39147949   55.99853516]","[ 136.24371338  290.23303223  240.91403198  244.91946411  288.35171509
  325.35220337  192.9317627   245.90499878  119.75054932  212.31236267]","[  77.25267029  164.04455566  135.07766724   94.35636139  119.29649353
   99.17899323  138.22680664  132.32751465   52.0320549   125.85414886]",29.4588069916,0,2.0
54,"[  73.38859558   24.61528397  697.9786377    48.88623047   94.98242188
   79.4300766    37.71850204  131.67803955  180.19868469  424.85699463]","[  2.30918865e+01   2.13448868e+02   1.00039728e+03   1.03867500e+02
   8.82143974e-01   1.86797928e+02   9.43861771e+01   1.89464951e+02
   2.50995773e+02   2.47704468e+02]","[  68.30210876  218.26599121  712.62524414  166.69718933  323.25927734
  140.78869629  153.00079346   53.39147949   55.99853516  203.61131287]","[ 290.23303223  240.91403198  244.91946411  288.35171509  325.35220337
  192.9317627   245.90499878  119.75054932  212.31236267  303.82983398]","[ 164.04455566  135.07766724   94.35636139  119.29649353   99.17899323
  138.22680664  132.32751465   52.0320549   125.85414886  137.99795532]",29.247718811,0,2.0
55,"[  24.61528397  697.9786377    48.88623047   94.98242188   79.4300766
   37.71850204  131.67803955  180.19868469  424.85699463  421.83529663]","[  2.13448868e+02   1.00039728e+03   1.03867500e+02   8.82143974e-01
   1.86797928e+02   9.43861771e+01   1.89464951e+02   2.50995773e+02
   2.47704468e+02   1.31619446e+02]","[ 218.26599121  712.62524414  166.69718933  323.25927734  140.78869629
  153.00079346   53.39147949   55.99853516  203.61131287  161.03311157]","[ 240.91403198  244.91946411  288.35171509  325.35220337  192.9317627
  245.90499878  119.75054932  212.31236267  303.82983398  142.98208618]","[ 135.07766724   94.35636139  119.29649353   99.17899323  138.22680664
  132.32751465   52.0320549   125.85414886  137.99795532   64.73055267]",29.0361194611,0,2.0
56,"[ 697.9786377    48.88623047   94.98242188   79.4300766    37.71850204
  131.67803955  180.19868469  424.85699463  421.83529663   61.27432632]","[  1.00039728e+03   1.03867500e+02   8.82143974e-01   1.86797928e+02
   9.43861771e+01   1.89464951e+02   2.50995773e+02   2.47704468e+02
   1.31619446e+02   1.07089500e+01]","[ 712.62524414  166.69718933  323.25927734  140.78869629  153.00079346
   53.39147949   55.99853516  203.61131287  161.03311157   19.30011749]","[ 244.91946411  288.35171509  325.35220337  192.9317627   245.90499878
  119.75054932  212.31236267  303.82983398  142.98208618  109.84474945]","[  94.35636139  119.29649353   99.17899323  138.22680664  132.32751465
   52.0320549   125.85414886  137.99795532   64.73055267   45.68567657]",28.8242473602,0,2.0
57,"[  48.88623047   94.98242188   79.4300766    37.71850204  131.67803955
  180.19868469  424.85699463  421.83529663   61.27432632  174.03204346]","[ 103.86750031    0.88214397  186.79792786   94.38617706  189.46495056
  250.99577332  247.70446777  131.6194458    10.70895004   93.33480835]","[ 166.69718933  323.25927734  140.78869629  153.00079346   53.39147949
   55.99853516  203.61131287  161.03311157   19.30011749   47.78441238]","[ 288.35171509  325.35220337  192.9317627   245.90499878  119.75054932
  212.31236267  303.82983398  142.98208618  109.84474945  148.00645447]","[ 119.29649353   99.17899323  138.22680664  132.32751465   52.0320549
  125.85414886  137.99795532   64.73055267   45.68567657   79.10223389]",28.6124897003,0,2.0
58,"[  94.98242188   79.4300766    37.71850204  131.67803955  180.19868469
  424.85699463  421.83529663   61.27432632  174.03204346  322.04064941]","[   0.88214397  186.79792786   94.38617706  189.46495056  250.99577332
  247.70446777  131.6194458    10.70895004   93.33480835  108.8582077 ]","[ 323.25927734  140.78869629  153.00079346   53.39147949   55.99853516
  203.61131287  161.03311157   19.30011749   47.78441238  309.45922852]","[ 325.35220337  192.9317627   245.90499878  119.75054932  212.31236267
  303.82983398  142.98208618  109.84474945  148.00645447  375.52230835]","[  99.17899323  138.22680664  132.32751465   52.0320549   125.85414886
  137.99795532   64.73055267   45.68567657   79.10223389  134.42477417]",28.4004364014,0,2.0
59,"[  79.4300766    37.71850204  131.67803955  180.19868469  424.85699463
  421.83529663   61.27432632  174.03204346  322.04064941   53.06266785]","[ 186.79792786   94.38617706  189.46495056  250.99577332  247.70446777
  131.6194458    10.70895004   93.33480835  108.8582077    51.33818817]","[ 140.78869629  153.00079346   53.39147949   55.99853516  203.61131287
  161.03311157   19.30011749   47.78441238  309.45922852   89.71115875]","[ 192.9317627   245.90499878  119.75054932  212.31236267  303.82983398
  142.98208618  109.84474945  148.00645447  375.52230835  182.83970642]","[ 138.22680664  132.32751465   52.0320549   125.85414886  137.99795532
   64.73055267   45.68567657   79.10223389  134.42477417   70.12677002]",28.1893177032,0,2.0
60,"[  37.71850204  131.67803955  180.19868469  424.85699463  421.83529663
   61.27432632  174.03204346  322.04064941   53.06266785  179.14230347]","[  94.38617706  189.46495056  250.99577332  247.70446777  131.6194458
   10.70895004   93.33480835  108.8582077    51.33818817  112.21091461]","[ 153.00079346   53.39147949   55.99853516  203.61131287  161.03311157
   19.30011749   47.78441238  309.45922852   89.71115875   97.35780334]","[ 245.90499878  119.75054932  212.31236267  303.82983398  142.98208618
  109.84474945  148.00645447  375.52230835  182.83970642  273.83071899]","[ 132.32751465   52.0320549   125.85414886  137.99795532   64.73055267
   45.68567657   79.10223389  134.42477417   70.12677002  138.5565033 ]",27.9774532318,0,2.0
61,"[ 131.67803955  180.19868469  424.85699463  421.83529663   61.27432632
  174.03204346  322.04064941   53.06266785  179.14230347  130.27729797]","[ 189.46495056  250.99577332  247.70446777  131.6194458    10.70895004
   93.33480835  108.8582077    51.33818817  112.21091461   11.37541103]","[  53.39147949   55.99853516  203.61131287  161.03311157   19.30011749
   47.78441238  309.45922852   89.71115875   97.35780334  100.74902344]","[ 119.75054932  212.31236267  303.82983398  142.98208618  109.84474945
  148.00645447  375.52230835  182.83970642  273.83071899  231.78677368]","[  52.0320549   125.85414886  137.99795532   64.73055267   45.68567657
   79.10223389  134.42477417   70.12677002  138.5565033   113.98366547]",27.7675971985,0,2.0
62,"[ 180.19868469  424.85699463  421.83529663   61.27432632  174.03204346
  322.04064941   53.06266785  179.14230347  130.27729797  275.34072876]","[ 250.99577332  247.70446777  131.6194458    10.70895004   93.33480835
  108.8582077    51.33818817  112.21091461   11.37541103  358.79910278]","[  55.99853516  203.61131287  161.03311157   19.30011749   47.78441238
  309.45922852   89.71115875   97.35780334  100.74902344   70.31157684]","[ 212.31236267  303.82983398  142.98208618  109.84474945  148.00645447
  375.52230835  182.83970642  273.83071899  231.78677368  260.09561157]","[ 125.85414886  137.99795532   64.73055267   45.68567657   79.10223389
  134.42477417   70.12677002  138.5565033   113.98366547  130.29333496]",27.5595989227,0,2.0
63,"[ 424.85699463  421.83529663   61.27432632  174.03204346  322.04064941
   53.06266785  179.14230347  130.27729797  275.34072876  185.00195312]","[ 247.70446777  131.6194458    10.70895004   93.33480835  108.8582077
   51.33818817  112.21091461   11.37541103  358.79910278  103.31563568]","[ 203.61131287  161.03311157   19.30011749   47.78441238  309.45922852
   89.71115875   97.35780334  100.74902344   70.31157684  120.56534576]","[ 303.82983398  142.98208618  109.84474945  148.00645447  375.52230835
  182.83970642  273.83071899  231.78677368  260.09561157  102.51987457]","[ 137.99795532   64.73055267   45.68567657   79.10223389  134.42477417
   70.12677002  138.5565033   113.98366547  130.29333496   79.76016998]",27.2821922302,0,2.0
64,"[ 421.83529663   61.27432632  174.03204346  322.04064941   53.06266785
  179.14230347  130.27729797  275.34072876  185.00195312  692.02697754]","[ 131.6194458    10.70895004   93.33480835  108.8582077    51.33818817
  112.21091461   11.37541103  358.79910278  103.31563568  662.18670654]","[ 161.03311157   19.30011749   47.78441238  309.45922852   89.71115875
   97.35780334  100.74902344   70.31157684  120.56534576  284.94546509]","[ 142.98208618  109.84474945  148.00645447  375.52230835  182.83970642
  273.83071899  231.78677368  260.09561157  102.51987457   38.94900513]","[  64.73055267   45.68567657   79.10223389  134.42477417   70.12677002
  138.5565033   113.98366547  130.29333496   79.76016998    9.59485435]",26.9285049438,0,2.0
65,"[  61.27432632  174.03204346  322.04064941   53.06266785  179.14230347
  130.27729797  275.34072876  185.00195312  692.02697754  413.44717407]","[  10.70895004   93.33480835  108.8582077    51.33818817  112.21091461
   11.37541103  358.79910278  103.31563568  662.18670654  131.45556641]","[  19.30011749   47.78441238  309.45922852   89.71115875   97.35780334
  100.74902344   70.31157684  120.56534576  284.94546509   18.17951584]","[ 109.84474945  148.00645447  375.52230835  182.83970642  273.83071899
  231.78677368  260.09561157  102.51987457   38.94900513   83.61447906]","[  45.68567657   79.10223389  134.42477417   70.12677002  138.5565033
  113.98366547  130.29333496   79.76016998    9.59485435   21.31181717]",26.7175045013,0,2.0
66,"[ 174.03204346  322.04064941   53.06266785  179.14230347  130.27729797
  275.34072876  185.00195312  692.02697754  413.44717407  224.97224426]","[  93.33480835  108.8582077    51.33818817  112.21091461   11.37541103
  358.79910278  103.31563568  662.18670654  131.45556641   24.03672791]","[  47.78441238  309.45922852   89.71115875   97.35780334  100.74902344
   70.31157684  120.56534576  284.94546509   18.17951584  205.82003784]","[ 148.00645447  375.52230835  182.83970642  273.83071899  231.78677368
  260.09561157  102.51987457   38.94900513   83.61447906  262.11312866]","[  79.10223389  134.42477417   70.12677002  138.5565033   113.98366547
  130.29333496   79.76016998    9.59485435   21.31181717   91.08869934]",26.4378490448,0,2.0
67,"[ 322.04064941   53.06266785  179.14230347  130.27729797  275.34072876
  185.00195312  692.02697754  413.44717407  224.97224426  288.75695801]","[ 108.8582077    51.33818817  112.21091461   11.37541103  358.79910278
  103.31563568  662.18670654  131.45556641   24.03672791   95.31269073]","[ 309.45922852   89.71115875   97.35780334  100.74902344   70.31157684
  120.56534576  284.94546509   18.17951584  205.82003784  289.71221924]","[ 375.52230835  182.83970642  273.83071899  231.78677368  260.09561157
  102.51987457   38.94900513   83.61447906  262.11312866  367.94784546]","[ 134.42477417   70.12677002  138.5565033   113.98366547  130.29333496
   79.76016998    9.59485435   21.31181717   91.08869934  151.34327698]",26.2937526703,0,2.0
68,"[  53.06266785  179.14230347  130.27729797  275.34072876  185.00195312
  692.02697754  413.44717407  224.97224426  288.75695801  105.06111908]","[  51.33818817  112.21091461   11.37541103  358.79910278  103.31563568
  662.18670654  131.45556641   24.03672791   95.31269073   27.40162277]","[  89.71115875   97.35780334  100.74902344   70.31157684  120.56534576
  284.94546509   18.17951584  205.82003784  289.71221924   13.69617462]","[ 182.83970642  273.83071899  231.78677368  260.09561157  102.51987457
   38.94900513   83.61447906  262.11312866  367.94784546  230.21362305]","[  70.12677002  138.5565033   113.98366547  130.29333496   79.76016998
    9.59485435   21.31181717   91.08869934  151.34327698   96.81446838]",26.0137176514,0,2.0
69,"[ 179.14230347  130.27729797  275.34072876  185.00195312  692.02697754
  413.44717407  224.97224426  288.75695801  105.06111908  234.60305786]","[ 112.21091461   11.37541103  358.79910278  103.31563568  662.18670654
  131.45556641   24.03672791   95.31269073   27.40162277   23.90412521]","[  97.35780334  100.74902344   70.31157684  120.56534576  284.94546509
   18.17951584  205.82003784  289.71221924   13.69617462   41.87166595]","[ 273.83071899  231.78677368  260.09561157  102.51987457   38.94900513
   83.61447906  262.11312866  367.94784546  230.21362305  175.82740784]","[ 138.5565033   113.98366547  130.29333496   79.76016998    9.59485435
   21.31181717   91.08869934  151.34327698   96.81446838  116.64764404]",25.8693008423,0,2.0
70,"[ 130.27729797  275.34072876  185.00195312  692.02697754  413.44717407
  224.97224426  288.75695801  105.06111908  234.60305786  538.61322021]","[  11.37541103  358.79910278  103.31563568  662.18670654  131.45556641
   24.03672791   95.31269073   27.40162277   23.90412521  400.67919922]","[ 100.74902344   70.31157684  120.56534576  284.94546509   18.17951584
  205.82003784  289.71221924   13.69617462   41.87166595   58.57564926]","[ 231.78677368  260.09561157  102.51987457   38.94900513   83.61447906
  262.11312866  367.94784546  230.21362305  175.82740784  384.63421631]","[ 113.98366547  130.29333496   79.76016998    9.59485435   21.31181717
   91.08869934  151.34327698   96.81446838  116.64764404  160.64111328]",25.589258194,0,2.0
71,"[ 275.34072876  185.00195312  692.02697754  413.44717407  224.97224426
  288.75695801  105.06111908  234.60305786  538.61322021  455.93325806]","[ 358.79910278  103.31563568  662.18670654  131.45556641   24.03672791
   95.31269073   27.40162277   23.90412521  400.67919922   88.17184448]","[  70.31157684  120.56534576  284.94546509   18.17951584  205.82003784
  289.71221924   13.69617462   41.87166595   58.57564926   30.22452545]","[ 260.09561157  102.51987457   38.94900513   83.61447906  262.11312866
  367.94784546  230.21362305  175.82740784  384.63421631  199.4405365 ]","[ 130.29333496   79.76016998    9.59485435   21.31181717   91.08869934
  151.34327698   96.81446838  116.64764404  160.64111328  167.01783752]",25.3772983551,0,2.0
72,"[ 185.00195312  692.02697754  413.44717407  224.97224426  288.75695801
  105.06111908  234.60305786  538.61322021  455.93325806  136.92552185]","[ 103.31563568  662.18670654  131.45556641   24.03672791   95.31269073
   27.40162277   23.90412521  400.67919922   88.17184448   18.14297485]","[ 120.56534576  284.94546509   18.17951584  205.82003784  289.71221924
   13.69617462   41.87166595   58.57564926   30.22452545  114.58573914]","[ 102.51987457   38.94900513   83.61447906  262.11312866  367.94784546
  230.21362305  175.82740784  384.63421631  199.4405365   222.06451416]","[  79.76016998    9.59485435   21.31181717   91.08869934  151.34327698
   96.81446838  116.64764404  160.64111328  167.01783752  110.03527832]",25.1647033691,0,2.0
73,"[ 692.02697754  413.44717407  224.97224426  288.75695801  105.06111908
  234.60305786  538.61322021  455.93325806  136.92552185  104.7877121 ]","[ 662.18670654  131.45556641   24.03672791   95.31269073   27.40162277
   23.90412521  400.67919922   88.17184448   18.14297485   38.29560852]","[ 284.94546509   18.17951584  205.82003784  289.71221924   13.69617462
   41.87166595   58.57564926   30.22452545  114.58573914  203.70491028]","[  38.94900513   83.61447906  262.11312866  367.94784546  230.21362305
  175.82740784  384.63421631  199.4405365   222.06451416  264.05252075]","[   9.59485435   21.31181717   91.08869934  151.34327698   96.81446838
  116.64764404  160.64111328  167.01783752  110.03527832   99.83643341]",24.9362411499,0,2.0
74,"[ 413.44717407  224.97224426  288.75695801  105.06111908  234.60305786
  538.61322021  455.93325806  136.92552185  104.7877121   261.8855896 ]","[ 131.45556641   24.03672791   95.31269073   27.40162277   23.90412521
  400.67919922   88.17184448   18.14297485   38.29560852   73.85569763]","[  18.17951584  205.82003784  289.71221924   13.69617462   41.87166595
   58.57564926   30.22452545  114.58573914  203.70491028  148.99229431]","[  83.61447906  262.11312866  367.94784546  230.21362305  175.82740784
  384.63421631  199.4405365   222.06451416  264.05252075  180.06858826]","[  21.31181717   91.08869934  151.34327698   96.81446838  116.64764404
  160.64111328  167.01783752  110.03527832   99.83643341   36.87849808]",24.7442569733,0,2.0
75,"[ 224.97224426  288.75695801  105.06111908  234.60305786  538.61322021
  455.93325806  136.92552185  104.7877121   261.8855896    57.98089981]","[  24.03672791   95.31269073   27.40162277   23.90412521  400.67919922
   88.17184448   18.14297485   38.29560852   73.85569763  143.06668091]","[ 205.82003784  289.71221924   13.69617462   41.87166595   58.57564926
   30.22452545  114.58573914  203.70491028  148.99229431  272.91690063]","[ 262.11312866  367.94784546  230.21362305  175.82740784  384.63421631
  199.4405365   222.06451416  264.05252075  180.06858826  230.93977356]","[  91.08869934  151.34327698   96.81446838  116.64764404  160.64111328
  167.01783752  110.03527832   99.83643341   36.87849808   79.28890991]",24.5375614166,0,2.0
76,"[ 288.75695801  105.06111908  234.60305786  538.61322021  455.93325806
  136.92552185  104.7877121   261.8855896    57.98089981    2.96065068]","[  95.31269073   27.40162277   23.90412521  400.67919922   88.17184448
   18.14297485   38.29560852   73.85569763  143.06668091   70.33102417]","[ 289.71221924   13.69617462   41.87166595   58.57564926   30.22452545
  114.58573914  203.70491028  148.99229431  272.91690063  272.77993774]","[ 367.94784546  230.21362305  175.82740784  384.63421631  199.4405365
  222.06451416  264.05252075  180.06858826  230.93977356  281.11434937]","[ 151.34327698   96.81446838  116.64764404  160.64111328  167.01783752
  110.03527832   99.83643341   36.87849808   79.28890991  121.943573  ]",24.3267173767,0,2.0
77,"[ 105.06111908  234.60305786  538.61322021  455.93325806  136.92552185
  104.7877121   261.8855896    57.98089981    2.96065068  112.84287262]","[  27.40162277   23.90412521  400.67919922   88.17184448   18.14297485
   38.29560852   73.85569763  143.06668091   70.33102417   66.58293152]","[  13.69617462   41.87166595   58.57564926   30.22452545  114.58573914
  203.70491028  148.99229431  272.91690063  272.77993774   50.77918243]","[ 230.21362305  175.82740784  384.63421631  199.4405365   222.06451416
  264.05252075  180.06858826  230.93977356  281.11434937  127.5484314 ]","[  96.81446838  116.64764404  160.64111328  167.01783752  110.03527832
   99.83643341   36.87849808   79.28890991  121.943573     43.62057495]",24.1178703308,0,2.0
78,"[ 234.60305786  538.61322021  455.93325806  136.92552185  104.7877121
  261.8855896    57.98089981    2.96065068  112.84287262   38.63355637]","[  23.90412521  400.67919922   88.17184448   18.14297485   38.29560852
   73.85569763  143.06668091   70.33102417   66.58293152    8.82231903]","[  41.87166595   58.57564926   30.22452545  114.58573914  203.70491028
  148.99229431  272.91690063  272.77993774   50.77918243   36.49311066]","[ 175.82740784  384.63421631  199.4405365   222.06451416  264.05252075
  180.06858826  230.93977356  281.11434937  127.5484314   141.43490601]","[ 116.64764404  160.64111328  167.01783752  110.03527832   99.83643341
   36.87849808   79.28890991  121.943573     43.62057495   67.2878418 ]",23.906463623,0,2.0
79,"[ 538.61322021  455.93325806  136.92552185  104.7877121   261.8855896
   57.98089981    2.96065068  112.84287262   38.63355637  347.68704224]","[ 400.67919922   88.17184448   18.14297485   38.29560852   73.85569763
  143.06668091   70.33102417   66.58293152    8.82231903  273.37072754]","[  58.57564926   30.22452545  114.58573914  203.70491028  148.99229431
  272.91690063  272.77993774   50.77918243   36.49311066   35.07693481]","[ 384.63421631  199.4405365   222.06451416  264.05252075  180.06858826
  230.93977356  281.11434937  127.5484314   141.43490601  214.00471497]","[ 160.64111328  167.01783752  110.03527832   99.83643341   36.87849808
   79.28890991  121.943573     43.62057495   67.2878418   107.92874908]",23.6964950562,0,2.0
80,"[ 455.93325806  136.92552185  104.7877121   261.8855896    57.98089981
    2.96065068  112.84287262   38.63355637  347.68704224  308.57333374]","[  88.17184448   18.14297485   38.29560852   73.85569763  143.06668091
   70.33102417   66.58293152    8.82231903  273.37072754   22.49715042]","[  30.22452545  114.58573914  203.70491028  148.99229431  272.91690063
  272.77993774   50.77918243   36.49311066   35.07693481    5.71339417]","[ 199.4405365   222.06451416  264.05252075  180.06858826  230.93977356
  281.11434937  127.5484314   141.43490601  214.00471497  184.05630493]","[ 167.01783752  110.03527832   99.83643341   36.87849808   79.28890991
  121.943573     43.62057495   67.2878418   107.92874908  108.62724304]",23.4667072296,0,2.0
