,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
40,"[ 638.75256348  534.42419434  542.33251953  116.71202087  550.07562256
   76.58105469  155.05725098  909.47515869  730.57098389  154.6678772 ]","[  52.62602615  534.08996582  421.22686768  136.29983521  470.76480103
   22.91645432  526.25689697  317.01531982  909.16351318   61.92962646]","[ 447.95117188   55.74732208  138.12974548   48.53276443  167.69049072
  115.94548798  396.46948242  360.96322632  380.65054321   33.5625    ]","[ 425.87384033  288.77880859  210.95274353   38.92811966   74.87937927
  167.08277893  125.52881622  402.43371582  153.66796875  146.59384155]","[ 170.14079285  153.26092529  192.65196228   58.29719543   66.30780029
   48.375103    145.12556458  169.18899536  101.43222046  108.63648987]",29.9099197388,0,3.0
41,"[ 534.42419434  542.33251953  116.71202087  550.07562256   76.58105469
  155.05725098  909.47515869  730.57098389  154.6678772   771.11889648]","[ 534.08996582  421.22686768  136.29983521  470.76480103   22.91645432
  526.25689697  317.01531982  909.16351318   61.92962646  645.17327881]","[  55.74732208  138.12974548   48.53276443  167.69049072  115.94548798
  396.46948242  360.96322632  380.65054321   33.5625      175.07821655]","[ 288.77880859  210.95274353   38.92811966   74.87937927  167.08277893
  125.52881622  402.43371582  153.66796875  146.59384155  157.65583801]","[ 153.26092529  192.65196228   58.29719543   66.30780029   48.375103
  145.12556458  169.18899536  101.43222046  108.63648987   63.31266403]",29.6028308868,0,3.0
42,"[ 542.33251953  116.71202087  550.07562256   76.58105469  155.05725098
  909.47515869  730.57098389  154.6678772   771.11889648  157.51644897]","[ 421.22686768  136.29983521  470.76480103   22.91645432  526.25689697
  317.01531982  909.16351318   61.92962646  645.17327881  241.3853302 ]","[ 138.12974548   48.53276443  167.69049072  115.94548798  396.46948242
  360.96322632  380.65054321   33.5625      175.07821655  193.49595642]","[ 210.95274353   38.92811966   74.87937927  167.08277893  125.52881622
  402.43371582  153.66796875  146.59384155  157.65583801  191.89064026]","[ 192.65196228   58.29719543   66.30780029   48.375103    145.12556458
  169.18899536  101.43222046  108.63648987   63.31266403   71.28240967]",29.2940864563,0,3.0
43,"[ 116.71202087  550.07562256   76.58105469  155.05725098  909.47515869
  730.57098389  154.6678772   771.11889648  157.51644897  475.10418701]","[ 136.29983521  470.76480103   22.91645432  526.25689697  317.01531982
  909.16351318   61.92962646  645.17327881  241.3853302    89.82722473]","[  48.53276443  167.69049072  115.94548798  396.46948242  360.96322632
  380.65054321   33.5625      175.07821655  193.49595642  208.54951477]","[  38.92811966   74.87937927  167.08277893  125.52881622  402.43371582
  153.66796875  146.59384155  157.65583801  191.89064026  204.8631134 ]","[  58.29719543   66.30780029   48.375103    145.12556458  169.18899536
  101.43222046  108.63648987   63.31266403   71.28240967   38.38002777]",28.9851531982,0,3.0
44,"[ 550.07562256   76.58105469  155.05725098  909.47515869  730.57098389
  154.6678772   771.11889648  157.51644897  475.10418701  214.46070862]","[ 470.76480103   22.91645432  526.25689697  317.01531982  909.16351318
   61.92962646  645.17327881  241.3853302    89.82722473  506.06808472]","[ 167.69049072  115.94548798  396.46948242  360.96322632  380.65054321
   33.5625      175.07821655  193.49595642  208.54951477  427.87600708]","[  74.87937927  167.08277893  125.52881622  402.43371582  153.66796875
  146.59384155  157.65583801  191.89064026  204.8631134    42.70128632]","[  66.30780029   48.375103    145.12556458  169.18899536  101.43222046
  108.63648987   63.31266403   71.28240967   38.38002777   54.27023315]",28.6754932404,0,3.0
45,"[  76.58105469  155.05725098  909.47515869  730.57098389  154.6678772
  771.11889648  157.51644897  475.10418701  214.46070862  938.17333984]","[  22.91645432  526.25689697  317.01531982  909.16351318   61.92962646
  645.17327881  241.3853302    89.82722473  506.06808472  518.96813965]","[ 115.94548798  396.46948242  360.96322632  380.65054321   33.5625
  175.07821655  193.49595642  208.54951477  427.87600708  319.58071899]","[ 167.08277893  125.52881622  402.43371582  153.66796875  146.59384155
  157.65583801  191.89064026  204.8631134    42.70128632  384.28604126]","[  48.375103    145.12556458  169.18899536  101.43222046  108.63648987
   63.31266403   71.28240967   38.38002777   54.27023315  110.67760468]",28.3652954102,0,3.0
46,"[ 155.05725098  909.47515869  730.57098389  154.6678772   771.11889648
  157.51644897  475.10418701  214.46070862  938.17333984  591.70013428]","[ 526.25689697  317.01531982  909.16351318   61.92962646  645.17327881
  241.3853302    89.82722473  506.06808472  518.96813965  558.58538818]","[ 396.46948242  360.96322632  380.65054321   33.5625      175.07821655
  193.49595642  208.54951477  427.87600708  319.58071899  242.23246765]","[ 125.52881622  402.43371582  153.66796875  146.59384155  157.65583801
  191.89064026  204.8631134    42.70128632  384.28604126  127.46595001]","[ 145.12556458  169.18899536  101.43222046  108.63648987   63.31266403
   71.28240967   38.38002777   54.27023315  110.67760468  111.71666718]",28.054681778,0,3.0
47,"[ 909.47515869  730.57098389  154.6678772   771.11889648  157.51644897
  475.10418701  214.46070862  938.17333984  591.70013428  180.85188293]","[ 317.01531982  909.16351318   61.92962646  645.17327881  241.3853302
   89.82722473  506.06808472  518.96813965  558.58538818   85.44535828]","[ 360.96322632  380.65054321   33.5625      175.07821655  193.49595642
  208.54951477  427.87600708  319.58071899  242.23246765   39.00275803]","[ 402.43371582  153.66796875  146.59384155  157.65583801  191.89064026
  204.8631134    42.70128632  384.28604126  127.46595001   37.85322571]","[ 169.18899536  101.43222046  108.63648987   63.31266403   71.28240967
   38.38002777   54.27023315  110.67760468  111.71666718   11.04333115]",27.7433815002,0,3.0
48,"[ 730.57098389  154.6678772   771.11889648  157.51644897  475.10418701
  214.46070862  938.17333984  591.70013428  180.85188293  601.10046387]","[ 909.16351318   61.92962646  645.17327881  241.3853302    89.82722473
  506.06808472  518.96813965  558.58538818   85.44535828  509.93338013]","[ 380.65054321   33.5625      175.07821655  193.49595642  208.54951477
  427.87600708  319.58071899  242.23246765   39.00275803  134.85955811]","[ 153.66796875  146.59384155  157.65583801  191.89064026  204.8631134
   42.70128632  384.28604126  127.46595001   37.85322571  253.57505798]","[ 101.43222046  108.63648987   63.31266403   71.28240967   38.38002777
   54.27023315  110.67760468  111.71666718   11.04333115  180.41763306]",27.4327087402,0,3.0
49,"[ 154.6678772   771.11889648  157.51644897  475.10418701  214.46070862
  938.17333984  591.70013428  180.85188293  601.10046387   45.20438385]","[  61.92962646  645.17327881  241.3853302    89.82722473  506.06808472
  518.96813965  558.58538818   85.44535828  509.93338013   30.99211884]","[  33.5625      175.07821655  193.49595642  208.54951477  427.87600708
  319.58071899  242.23246765   39.00275803  134.85955811   97.66571808]","[ 146.59384155  157.65583801  191.89064026  204.8631134    42.70128632
  384.28604126  127.46595001   37.85322571  253.57505798   91.08974457]","[ 108.63648987   63.31266403   71.28240967   38.38002777   54.27023315
  110.67760468  111.71666718   11.04333115  180.41763306    3.34349275]",27.1213722229,0,3.0
50,"[ 771.11889648  157.51644897  475.10418701  214.46070862  938.17333984
  591.70013428  180.85188293  601.10046387   45.20438385  205.1673584 ]","[ 645.17327881  241.3853302    89.82722473  506.06808472  518.96813965
  558.58538818   85.44535828  509.93338013   30.99211884  525.01715088]","[ 175.07821655  193.49595642  208.54951477  427.87600708  319.58071899
  242.23246765   39.00275803  134.85955811   97.66571808  299.85864258]","[ 157.65583801  191.89064026  204.8631134    42.70128632  384.28604126
  127.46595001   37.85322571  253.57505798   91.08974457  193.69454956]","[  63.31266403   71.28240967   38.38002777   54.27023315  110.67760468
  111.71666718   11.04333115  180.41763306    3.34349275  139.81738281]",26.8101615906,0,3.0
51,"[ 157.51644897  475.10418701  214.46070862  938.17333984  591.70013428
  180.85188293  601.10046387   45.20438385  205.1673584   976.14007568]","[ 241.3853302    89.82722473  506.06808472  518.96813965  558.58538818
   85.44535828  509.93338013   30.99211884  525.01715088  527.32366943]","[ 193.49595642  208.54951477  427.87600708  319.58071899  242.23246765
   39.00275803  134.85955811   97.66571808  299.85864258    6.0249958 ]","[ 191.89064026  204.8631134    42.70128632  384.28604126  127.46595001
   37.85322571  253.57505798   91.08974457  193.69454956  306.5602417 ]","[  71.28240967   38.38002777   54.27023315  110.67760468  111.71666718
   11.04333115  180.41763306    3.34349275  139.81738281  152.85095215]",26.4980010986,0,3.0
52,"[ 475.10418701  214.46070862  938.17333984  591.70013428  180.85188293
  601.10046387   45.20438385  205.1673584   976.14007568  562.24511719]","[  89.82722473  506.06808472  518.96813965  558.58538818   85.44535828
  509.93338013   30.99211884  525.01715088  527.32366943  484.24380493]","[ 208.54951477  427.87600708  319.58071899  242.23246765   39.00275803
  134.85955811   97.66571808  299.85864258    6.0249958    91.55079651]","[ 204.8631134    42.70128632  384.28604126  127.46595001   37.85322571
  253.57505798   91.08974457  193.69454956  306.5602417   305.58166504]","[  38.38002777   54.27023315  110.67760468  111.71666718   11.04333115
  180.41763306    3.34349275  139.81738281  152.85095215  114.19773102]",26.1868572235,0,3.0
53,"[ 214.46070862  938.17333984  591.70013428  180.85188293  601.10046387
   45.20438385  205.1673584   976.14007568  562.24511719  224.11054993]","[ 506.06808472  518.96813965  558.58538818   85.44535828  509.93338013
   30.99211884  525.01715088  527.32366943  484.24380493  281.324646  ]","[ 427.87600708  319.58071899  242.23246765   39.00275803  134.85955811
   97.66571808  299.85864258    6.0249958    91.55079651  194.91049194]","[  42.70128632  384.28604126  127.46595001   37.85322571  253.57505798
   91.08974457  193.69454956  306.5602417   305.58166504  216.6156311 ]","[  54.27023315  110.67760468  111.71666718   11.04333115  180.41763306
    3.34349275  139.81738281  152.85095215  114.19773102  200.23126221]",25.8767261505,0,3.0
54,"[ 938.17333984  591.70013428  180.85188293  601.10046387   45.20438385
  205.1673584   976.14007568  562.24511719  224.11054993  142.01086426]","[ 518.96813965  558.58538818   85.44535828  509.93338013   30.99211884
  525.01715088  527.32366943  484.24380493  281.324646    246.52507019]","[ 319.58071899  242.23246765   39.00275803  134.85955811   97.66571808
  299.85864258    6.0249958    91.55079651  194.91049194   63.95734406]","[ 384.28604126  127.46595001   37.85322571  253.57505798   91.08974457
  193.69454956  306.5602417   305.58166504  216.6156311   269.5140686 ]","[ 110.67760468  111.71666718   11.04333115  180.41763306    3.34349275
  139.81738281  152.85095215  114.19773102  200.23126221  148.29449463]",25.5648555756,0,3.0
55,"[ 591.70013428  180.85188293  601.10046387   45.20438385  205.1673584
  976.14007568  562.24511719  224.11054993  142.01086426  305.71865845]","[ 558.58538818   85.44535828  509.93338013   30.99211884  525.01715088
  527.32366943  484.24380493  281.324646    246.52507019  307.05853271]","[ 242.23246765   39.00275803  134.85955811   97.66571808  299.85864258
    6.0249958    91.55079651  194.91049194   63.95734406  168.81658936]","[ 127.46595001   37.85322571  253.57505798   91.08974457  193.69454956
  306.5602417   305.58166504  216.6156311   269.5140686    28.90203476]","[ 111.71666718   11.04333115  180.41763306    3.34349275  139.81738281
  152.85095215  114.19773102  200.23126221  148.29449463   76.15499115]",25.2527675629,0,3.0
56,"[ 180.85188293  601.10046387   45.20438385  205.1673584   976.14007568
  562.24511719  224.11054993  142.01086426  305.71865845  232.70567322]","[  85.44535828  509.93338013   30.99211884  525.01715088  527.32366943
  484.24380493  281.324646    246.52507019  307.05853271  116.98355103]","[  39.00275803  134.85955811   97.66571808  299.85864258    6.0249958
   91.55079651  194.91049194   63.95734406  168.81658936  315.2517395 ]","[  37.85322571  253.57505798   91.08974457  193.69454956  306.5602417
  305.58166504  216.6156311   269.5140686    28.90203476  190.25      ]","[  11.04333115  180.41763306    3.34349275  139.81738281  152.85095215
  114.19773102  200.23126221  148.29449463   76.15499115    3.0157845 ]",24.9402484894,0,3.0
57,"[ 601.10046387   45.20438385  205.1673584   976.14007568  562.24511719
  224.11054993  142.01086426  305.71865845  232.70567322  350.08700562]","[ 509.93338013   30.99211884  525.01715088  527.32366943  484.24380493
  281.324646    246.52507019  307.05853271  116.98355103  585.28387451]","[ 134.85955811   97.66571808  299.85864258    6.0249958    91.55079651
  194.91049194   63.95734406  168.81658936  315.2517395   506.61209106]","[ 253.57505798   91.08974457  193.69454956  306.5602417   305.58166504
  216.6156311   269.5140686    28.90203476  190.25         45.8745079 ]","[ 180.41763306    3.34349275  139.81738281  152.85095215  114.19773102
  200.23126221  148.29449463   76.15499115    3.0157845    90.98007965]",24.6274452209,0,3.0
58,"[  45.20438385  205.1673584   976.14007568  562.24511719  224.11054993
  142.01086426  305.71865845  232.70567322  350.08700562  347.02667236]","[  30.99211884  525.01715088  527.32366943  484.24380493  281.324646
  246.52507019  307.05853271  116.98355103  585.28387451  261.43258667]","[  97.66571808  299.85864258    6.0249958    91.55079651  194.91049194
   63.95734406  168.81658936  315.2517395   506.61209106  325.8034668 ]","[  91.08974457  193.69454956  306.5602417   305.58166504  216.6156311
  269.5140686    28.90203476  190.25         45.8745079   399.55169678]","[   3.34349275  139.81738281  152.85095215  114.19773102  200.23126221
  148.29449463   76.15499115    3.0157845    90.98007965  130.81562805]",24.3139801025,0,3.0
59,"[ 205.1673584   976.14007568  562.24511719  224.11054993  142.01086426
  305.71865845  232.70567322  350.08700562  347.02667236  900.640625  ]","[ 525.01715088  527.32366943  484.24380493  281.324646    246.52507019
  307.05853271  116.98355103  585.28387451  261.43258667  807.67358398]","[ 299.85864258    6.0249958    91.55079651  194.91049194   63.95734406
  168.81658936  315.2517395   506.61209106  325.8034668   200.60949707]","[ 193.69454956  306.5602417   305.58166504  216.6156311   269.5140686
   28.90203476  190.25         45.8745079   399.55169678  156.91320801]","[ 139.81738281  152.85095215  114.19773102  200.23126221  148.29449463
   76.15499115    3.0157845    90.98007965  130.81562805   53.22609329]",24.0001716614,0,3.0
60,"[ 976.14007568  562.24511719  224.11054993  142.01086426  305.71865845
  232.70567322  350.08700562  347.02667236  900.640625    227.36236572]","[ 527.32366943  484.24380493  281.324646    246.52507019  307.05853271
  116.98355103  585.28387451  261.43258667  807.67358398   78.14630127]","[   6.0249958    91.55079651  194.91049194   63.95734406  168.81658936
  315.2517395   506.61209106  325.8034668   200.60949707  108.85022736]","[ 306.5602417   305.58166504  216.6156311   269.5140686    28.90203476
  190.25         45.8745079   399.55169678  156.91320801  104.04295349]","[ 152.85095215  114.19773102  200.23126221  148.29449463   76.15499115
    3.0157845    90.98007965  130.81562805   53.22609329   20.2631073 ]",23.6864871979,0,3.0
61,"[ 562.24511719  224.11054993  142.01086426  305.71865845  232.70567322
  350.08700562  347.02667236  900.640625    227.36236572  395.29156494]","[ 484.24380493  281.324646    246.52507019  307.05853271  116.98355103
  585.28387451  261.43258667  807.67358398   78.14630127  514.54223633]","[  91.55079651  194.91049194   63.95734406  168.81658936  315.2517395
  506.61209106  325.8034668   200.60949707  108.85022736  294.42385864]","[ 305.58166504  216.6156311   269.5140686    28.90203476  190.25
   45.8745079   399.55169678  156.91320801  104.04295349   79.85307312]","[ 114.19773102  200.23126221  148.29449463   76.15499115    3.0157845
   90.98007965  130.81562805   53.22609329   20.2631073   105.96685028]",23.3725261688,0,3.0
62,"[ 224.11054993  142.01086426  305.71865845  232.70567322  350.08700562
  347.02667236  900.640625    227.36236572  395.29156494  228.8714447 ]","[ 281.324646    246.52507019  307.05853271  116.98355103  585.28387451
  261.43258667  807.67358398   78.14630127  514.54223633   55.62145233]","[ 194.91049194   63.95734406  168.81658936  315.2517395   506.61209106
  325.8034668   200.60949707  108.85022736  294.42385864  193.4083252 ]","[ 216.6156311   269.5140686    28.90203476  190.25         45.8745079
  399.55169678  156.91320801  104.04295349   79.85307312  253.81121826]","[ 200.23126221  148.29449463   76.15499115    3.0157845    90.98007965
  130.81562805   53.22609329   20.2631073   105.96685028  107.53958893]",23.0594463348,0,3.0
63,"[ 142.01086426  305.71865845  232.70567322  350.08700562  347.02667236
  900.640625    227.36236572  395.29156494  228.8714447   228.14353943]","[ 246.52507019  307.05853271  116.98355103  585.28387451  261.43258667
  807.67358398   78.14630127  514.54223633   55.62145233  627.66833496]","[  63.95734406  168.81658936  315.2517395   506.61209106  325.8034668
  200.60949707  108.85022736  294.42385864  193.4083252   248.51028442]","[ 269.5140686    28.90203476  190.25         45.8745079   399.55169678
  156.91320801  104.04295349   79.85307312  253.81121826  172.24200439]","[ 148.29449463   76.15499115    3.0157845    90.98007965  130.81562805
   53.22609329   20.2631073   105.96685028  107.53958893   92.34822083]",22.7456607819,0,3.0
64,"[  305.71865845   232.70567322   350.08700562   347.02667236   900.640625
   227.36236572   395.29156494   228.8714447    228.14353943  1125.47570801]","[ 307.05853271  116.98355103  585.28387451  261.43258667  807.67358398
   78.14630127  514.54223633   55.62145233  627.66833496  622.15026855]","[ 168.81658936  315.2517395   506.61209106  325.8034668   200.60949707
  108.85022736  294.42385864  193.4083252   248.51028442   55.46834946]","[  28.90203476  190.25         45.8745079   399.55169678  156.91320801
  104.04295349   79.85307312  253.81121826  172.24200439  209.33480835]","[  76.15499115    3.0157845    90.98007965  130.81562805   53.22609329
   20.2631073   105.96685028  107.53958893   92.34822083  153.84373474]",22.4329719543,0,3.0
65,"[  232.70567322   350.08700562   347.02667236   900.640625     227.36236572
   395.29156494   228.8714447    228.14353943  1125.47570801   872.49926758]","[ 116.98355103  585.28387451  261.43258667  807.67358398   78.14630127
  514.54223633   55.62145233  627.66833496  622.15026855  712.74755859]","[ 315.2517395   506.61209106  325.8034668   200.60949707  108.85022736
  294.42385864  193.4083252   248.51028442   55.46834946   41.2260704 ]","[ 190.25         45.8745079   399.55169678  156.91320801  104.04295349
   79.85307312  253.81121826  172.24200439  209.33480835  316.68261719]","[   3.0157845    90.98007965  130.81562805   53.22609329   20.2631073
  105.96685028  107.53958893   92.34822083  153.84373474  104.07308197]",22.1190357208,0,3.0
66,"[  350.08700562   347.02667236   900.640625     227.36236572   395.29156494
   228.8714447    228.14353943  1125.47570801   872.49926758   190.65161133]","[ 585.28387451  261.43258667  807.67358398   78.14630127  514.54223633
   55.62145233  627.66833496  622.15026855  712.74755859  160.36421204]","[ 506.61209106  325.8034668   200.60949707  108.85022736  294.42385864
  193.4083252   248.51028442   55.46834946   41.2260704     1.90260518]","[  45.8745079   399.55169678  156.91320801  104.04295349   79.85307312
  253.81121826  172.24200439  209.33480835  316.68261719  268.45852661]","[  90.98007965  130.81562805   53.22609329   20.2631073   105.96685028
  107.53958893   92.34822083  153.84373474  104.07308197  175.12953186]",21.8071861267,0,3.0
67,"[  347.02667236   900.640625     227.36236572   395.29156494   228.8714447
   228.14353943  1125.47570801   872.49926758   190.65161133   478.14160156]","[ 261.43258667  807.67358398   78.14630127  514.54223633   55.62145233
  627.66833496  622.15026855  712.74755859  160.36421204  499.25494385]","[ 325.8034668   200.60949707  108.85022736  294.42385864  193.4083252
  248.51028442   55.46834946   41.2260704     1.90260518  238.52452087]","[ 399.55169678  156.91320801  104.04295349   79.85307312  253.81121826
  172.24200439  209.33480835  316.68261719  268.45852661   18.36613083]","[ 130.81562805   53.22609329   20.2631073   105.96685028  107.53958893
   92.34822083  153.84373474  104.07308197  175.12953186   38.41770172]",21.4969673157,0,3.0
68,"[  900.640625     227.36236572   395.29156494   228.8714447    228.14353943
  1125.47570801   872.49926758   190.65161133   478.14160156   259.87246704]","[ 807.67358398   78.14630127  514.54223633   55.62145233  627.66833496
  622.15026855  712.74755859  160.36421204  499.25494385  318.64749146]","[ 200.60949707  108.85022736  294.42385864  193.4083252   248.51028442
   55.46834946   41.2260704     1.90260518  238.52452087  108.75043488]","[ 156.91320801  104.04295349   79.85307312  253.81121826  172.24200439
  209.33480835  316.68261719  268.45852661   18.36613083   94.26327515]","[  53.22609329   20.2631073   105.96685028  107.53958893   92.34822083
  153.84373474  104.07308197  175.12953186   38.41770172   98.35652161]",21.1847324371,0,3.0
69,"[  227.36236572   395.29156494   228.8714447    228.14353943  1125.47570801
   872.49926758   190.65161133   478.14160156   259.87246704  1000.57928467]","[  78.14630127  514.54223633   55.62145233  627.66833496  622.15026855
  712.74755859  160.36421204  499.25494385  318.64749146  708.18231201]","[ 108.85022736  294.42385864  193.4083252   248.51028442   55.46834946
   41.2260704     1.90260518  238.52452087  108.75043488  305.85983276]","[ 104.04295349   79.85307312  253.81121826  172.24200439  209.33480835
  316.68261719  268.45852661   18.36613083   94.26327515  238.47201538]","[  20.2631073   105.96685028  107.53958893   92.34822083  153.84373474
  104.07308197  175.12953186   38.41770172   98.35652161  126.227211  ]",20.5586986542,0,3.0
70,"[  395.29156494   228.8714447    228.14353943  1125.47570801   872.49926758
   190.65161133   478.14160156   259.87246704  1000.57928467   374.85675049]","[ 514.54223633   55.62145233  627.66833496  622.15026855  712.74755859
  160.36421204  499.25494385  318.64749146  708.18231201   35.96450043]","[ 294.42385864  193.4083252   248.51028442   55.46834946   41.2260704
    1.90260518  238.52452087  108.75043488  305.85983276  441.77532959]","[  79.85307312  253.81121826  172.24200439  209.33480835  316.68261719
  268.45852661   18.36613083   94.26327515  238.47201538  383.66323853]","[ 105.96685028  107.53958893   92.34822083  153.84373474  104.07308197
  175.12953186   38.41770172   98.35652161  126.227211     81.10616302]",20.2445430756,0,3.0
71,"[  228.8714447    228.14353943  1125.47570801   872.49926758   190.65161133
   478.14160156   259.87246704  1000.57928467   374.85675049   785.70965576]","[  55.62145233  627.66833496  622.15026855  712.74755859  160.36421204
  499.25494385  318.64749146  708.18231201   35.96450043  812.44073486]","[ 193.4083252   248.51028442   55.46834946   41.2260704     1.90260518
  238.52452087  108.75043488  305.85983276  441.77532959  376.29699707]","[ 253.81121826  172.24200439  209.33480835  316.68261719  268.45852661
   18.36613083   94.26327515  238.47201538  383.66323853  168.22920227]","[ 107.53958893   92.34822083  153.84373474  104.07308197  175.12953186
   38.41770172   98.35652161  126.227211     81.10616302  129.60887146]",19.930437088,0,3.0
72,"[  228.14353943  1125.47570801   872.49926758   190.65161133   478.14160156
   259.87246704  1000.57928467   374.85675049   785.70965576    15.52678585]","[ 627.66833496  622.15026855  712.74755859  160.36421204  499.25494385
  318.64749146  708.18231201   35.96450043  812.44073486    5.26078176]","[ 248.51028442   55.46834946   41.2260704     1.90260518  238.52452087
  108.75043488  305.85983276  441.77532959  376.29699707  216.7822876 ]","[ 172.24200439  209.33480835  316.68261719  268.45852661   18.36613083
   94.26327515  238.47201538  383.66323853  168.22920227  488.31008911]","[  92.34822083  153.84373474  104.07308197  175.12953186   38.41770172
   98.35652161  126.227211     81.10616302  129.60887146  224.56225586]",19.615606308,0,3.0
73,"[ 1125.47570801   872.49926758   190.65161133   478.14160156   259.87246704
  1000.57928467   374.85675049   785.70965576    15.52678585   629.41766357]","[ 622.15026855  712.74755859  160.36421204  499.25494385  318.64749146
  708.18231201   35.96450043  812.44073486    5.26078176  507.9914856 ]","[  55.46834946   41.2260704     1.90260518  238.52452087  108.75043488
  305.85983276  441.77532959  376.29699707  216.7822876   306.47775269]","[ 209.33480835  316.68261719  268.45852661   18.36613083   94.26327515
  238.47201538  383.66323853  168.22920227  488.31008911   86.57183838]","[ 153.84373474  104.07308197  175.12953186   38.41770172   98.35652161
  126.227211     81.10616302  129.60887146  224.56225586  124.04794312]",19.3013572693,0,3.0
74,"[  872.49926758   190.65161133   478.14160156   259.87246704  1000.57928467
   374.85675049   785.70965576    15.52678585   629.41766357  1005.43414307]","[ 712.74755859  160.36421204  499.25494385  318.64749146  708.18231201
   35.96450043  812.44073486    5.26078176  507.9914856   437.51715088]","[  41.2260704     1.90260518  238.52452087  108.75043488  305.85983276
  441.77532959  376.29699707  216.7822876   306.47775269  265.38134766]","[ 316.68261719  268.45852661   18.36613083   94.26327515  238.47201538
  383.66323853  168.22920227  488.31008911   86.57183838  276.61712646]","[ 104.07308197  175.12953186   38.41770172   98.35652161  126.227211
   81.10616302  129.60887146  224.56225586  124.04794312   67.33857727]",18.9857654572,0,3.0
75,"[  190.65161133   478.14160156   259.87246704  1000.57928467   374.85675049
   785.70965576    15.52678585   629.41766357  1005.43414307   346.10018921]","[ 160.36421204  499.25494385  318.64749146  708.18231201   35.96450043
  812.44073486    5.26078176  507.9914856   437.51715088  533.56652832]","[   1.90260518  238.52452087  108.75043488  305.85983276  441.77532959
  376.29699707  216.7822876   306.47775269  265.38134766  341.1887207 ]","[ 268.45852661   18.36613083   94.26327515  238.47201538  383.66323853
  168.22920227  488.31008911   86.57183838  276.61712646  122.00060272]","[ 175.12953186   38.41770172   98.35652161  126.227211     81.10616302
  129.60887146  224.56225586  124.04794312   67.33857727  137.22819519]",18.6709671021,0,3.0
76,"[  478.14160156   259.87246704  1000.57928467   374.85675049   785.70965576
    15.52678585   629.41766357  1005.43414307   346.10018921   599.06585693]","[ 499.25494385  318.64749146  708.18231201   35.96450043  812.44073486
    5.26078176  507.9914856   437.51715088  533.56652832  490.62136841]","[ 238.52452087  108.75043488  305.85983276  441.77532959  376.29699707
  216.7822876   306.47775269  265.38134766  341.1887207   118.56124115]","[  18.36613083   94.26327515  238.47201538  383.66323853  168.22920227
  488.31008911   86.57183838  276.61712646  122.00060272  377.37112427]","[  38.41770172   98.35652161  126.227211     81.10616302  129.60887146
  224.56225586  124.04794312   67.33857727  137.22819519  153.28479004]",18.3551635742,0,3.0
77,"[  259.87246704  1000.57928467   374.85675049   785.70965576    15.52678585
   629.41766357  1005.43414307   346.10018921   599.06585693   391.94000244]","[ 318.64749146  708.18231201   35.96450043  812.44073486    5.26078176
  507.9914856   437.51715088  533.56652832  490.62136841  370.52432251]","[ 108.75043488  305.85983276  441.77532959  376.29699707  216.7822876
  306.47775269  265.38134766  341.1887207   118.56124115   37.70233154]","[  94.26327515  238.47201538  383.66323853  168.22920227  488.31008911
   86.57183838  276.61712646  122.00060272  377.37112427  297.41998291]","[  98.35652161  126.227211     81.10616302  129.60887146  224.56225586
  124.04794312   67.33857727  137.22819519  153.28479004  119.05239868]",18.0423736572,0,3.0
78,"[ 1000.57928467   374.85675049   785.70965576    15.52678585   629.41766357
  1005.43414307   346.10018921   599.06585693   391.94000244   331.53842163]","[ 708.18231201   35.96450043  812.44073486    5.26078176  507.9914856
  437.51715088  533.56652832  490.62136841  370.52432251  157.99859619]","[ 305.85983276  441.77532959  376.29699707  216.7822876   306.47775269
  265.38134766  341.1887207   118.56124115   37.70233154   92.3032608 ]","[ 238.47201538  383.66323853  168.22920227  488.31008911   86.57183838
  276.61712646  122.00060272  377.37112427  297.41998291  168.99047852]","[ 126.227211     81.10616302  129.60887146  224.56225586  124.04794312
   67.33857727  137.22819519  153.28479004  119.05239868   79.26643372]",17.7321395874,0,3.0
79,"[  374.85675049   785.70965576    15.52678585   629.41766357  1005.43414307
   346.10018921   599.06585693   391.94000244   331.53842163   250.21669006]","[  35.96450043  812.44073486    5.26078176  507.9914856   437.51715088
  533.56652832  490.62136841  370.52432251  157.99859619  464.86120605]","[ 441.77532959  376.29699707  216.7822876   306.47775269  265.38134766
  341.1887207   118.56124115   37.70233154   92.3032608   342.10891724]","[ 383.66323853  168.22920227  488.31008911   86.57183838  276.61712646
  122.00060272  377.37112427  297.41998291  168.99047852   44.73886871]","[  81.10616302  129.60887146  224.56225586  124.04794312   67.33857727
  137.22819519  153.28479004  119.05239868   79.26643372    8.54833412]",17.4196109772,0,3.0
80,"[  785.70965576    15.52678585   629.41766357  1005.43414307   346.10018921
   599.06585693   391.94000244   331.53842163   250.21669006   407.17599487]","[ 812.44073486    5.26078176  507.9914856   437.51715088  533.56652832
  490.62136841  370.52432251  157.99859619  464.86120605  129.34680176]","[ 376.29699707  216.7822876   306.47775269  265.38134766  341.1887207
  118.56124115   37.70233154   92.3032608   342.10891724  118.46935272]","[ 168.22920227  488.31008911   86.57183838  276.61712646  122.00060272
  377.37112427  297.41998291  168.99047852   44.73886871  108.7310791 ]","[ 129.60887146  224.56225586  124.04794312   67.33857727  137.22819519
  153.28479004  119.05239868   79.26643372    8.54833412   25.89729691]",17.1070957184,0,3.0
