,activation_0,activation_1,dist,id,vel,"('activation_2',)"
64,"[ 121.47608185  152.28295898  202.87652588   69.34732819   44.41492462
   94.65461731   46.58582687   11.93118      23.17632484  256.98928833]","[  5.89020538  14.97150898  22.30631828  30.46246338   9.40200424
  30.59198189  11.87855911  26.80445671  39.19584656  31.80769539]",12.1909456253,1,2.0,"[ 202.99354553   64.44512939  204.31559753  210.2117157   180.85411072
  120.6145401   222.10836792  203.00230408  338.80075073  327.78433228]"
65,"[ 152.28295898  202.87652588   69.34732819   44.41492462   94.65461731
   46.58582687   11.93118      23.17632484  256.98928833  151.60417175]","[ 14.97150898  22.30631828  30.46246338   9.40200424  30.59198189
  11.87855911  26.80445671  39.19584656  31.80769539  27.43642235]",11.9791879654,1,2.0,"[  64.44512939  204.31559753  210.2117157   180.85411072  120.6145401
  222.10836792  203.00230408  338.80075073  327.78433228  245.37310791]"
66,"[ 202.87652588   69.34732819   44.41492462   94.65461731   46.58582687
   11.93118      23.17632484  256.98928833  151.60417175  118.01170349]","[ 22.30631828  30.46246338   9.40200424  30.59198189  11.87855911
  26.80445671  39.19584656  31.80769539  27.43642235  14.81104469]",11.7525873184,1,2.0,"[ 204.31559753  210.2117157   180.85411072  120.6145401   222.10836792
  203.00230408  338.80075073  327.78433228  245.37310791   60.04286957]"
67,"[  69.34732819   44.41492462   94.65461731   46.58582687   11.93118
   23.17632484  256.98928833  151.60417175  118.01170349  117.01920319]","[ 30.46246338   9.40200424  30.59198189  11.87855911  26.80445671
  39.19584656  31.80769539  27.43642235  14.81104469  23.52163506]",11.5615634918,1,2.0,"[ 210.2117157   180.85411072  120.6145401   222.10836792  203.00230408
  338.80075073  327.78433228  245.37310791   60.04286957  336.35934448]"
68,"[  44.41492462   94.65461731   46.58582687   11.93118      23.17632484
  256.98928833  151.60417175  118.01170349  117.01920319  174.11305237]","[  9.40200424  30.59198189  11.87855911  26.80445671  39.19584656
  31.80769539  27.43642235  14.81104469  23.52163506  34.02852249]",11.3541536331,1,2.0,"[ 180.85411072  120.6145401   222.10836792  203.00230408  338.80075073
  327.78433228  245.37310791   60.04286957  336.35934448  306.12832642]"
69,"[  94.65461731   46.58582687   11.93118      23.17632484  256.98928833
  151.60417175  118.01170349  117.01920319  174.11305237   17.68834305]","[ 30.59198189  11.87855911  26.80445671  39.19584656  31.80769539
  27.43642235  14.81104469  23.52163506  34.02852249  16.68987274]",11.1440219879,1,2.0,"[ 120.6145401   222.10836792  203.00230408  338.80075073  327.78433228
  245.37310791   60.04286957  336.35934448  306.12832642  143.7832489 ]"
70,"[  46.58582687   11.93118      23.17632484  256.98928833  151.60417175
  118.01170349  117.01920319  174.11305237   17.68834305   62.88544846]","[ 11.87855911  26.80445671  39.19584656  31.80769539  27.43642235
  14.81104469  23.52163506  34.02852249  16.68987274  13.4456625 ]",10.9346704483,1,2.0,"[ 222.10836792  203.00230408  338.80075073  327.78433228  245.37310791
   60.04286957  336.35934448  306.12832642  143.7832489   248.27017212]"
71,"[  11.93118      23.17632484  256.98928833  151.60417175  118.01170349
  117.01920319  174.11305237   17.68834305   62.88544846  121.37828064]","[ 26.80445671  39.19584656  31.80769539  27.43642235  14.81104469
  23.52163506  34.02852249  16.68987274  13.4456625   41.49073029]",10.7228050232,1,2.0,"[ 203.00230408  338.80075073  327.78433228  245.37310791   60.04286957
  336.35934448  306.12832642  143.7832489   248.27017212  382.57788086]"
72,"[  23.17632484  256.98928833  151.60417175  118.01170349  117.01920319
  174.11305237   17.68834305   62.88544846  121.37828064   11.01348019]","[ 39.19584656  31.80769539  27.43642235  14.81104469  23.52163506
  34.02852249  16.68987274  13.4456625   41.49073029  38.72937393]",10.5128107071,1,2.0,"[ 338.80075073  327.78433228  245.37310791   60.04286957  336.35934448
  306.12832642  143.7832489   248.27017212  382.57788086  551.52581787]"
73,"[ 256.98928833  151.60417175  118.01170349  117.01920319  174.11305237
   17.68834305   62.88544846  121.37828064   11.01348019  255.29203796]","[ 31.80769539  27.43642235  14.81104469  23.52163506  34.02852249
  16.68987274  13.4456625   41.49073029  38.72937393  38.94996262]",10.3002233505,1,2.0,"[ 327.78433228  245.37310791   60.04286957  336.35934448  306.12832642
  143.7832489   248.27017212  382.57788086  551.52581787  515.04351807]"
74,"[ 151.60417175  118.01170349  117.01920319  174.11305237   17.68834305
   62.88544846  121.37828064   11.01348019  255.29203796   87.19439697]","[ 27.43642235  14.81104469  23.52163506  34.02852249  16.68987274
  13.4456625   41.49073029  38.72937393  38.94996262  12.38843822]",10.0905599594,1,2.0,"[ 245.37310791   60.04286957  336.35934448  306.12832642  143.7832489
  248.27017212  382.57788086  551.52581787  515.04351807  172.18075562]"
75,"[ 118.01170349  117.01920319  174.11305237   17.68834305   62.88544846
  121.37828064   11.01348019  255.29203796   87.19439697   50.56677628]","[ 14.81104469  23.52163506  34.02852249  16.68987274  13.4456625
  41.49073029  38.72937393  38.94996262  12.38843822  31.34926605]",9.87810993195,1,2.0,"[  60.04286957  336.35934448  306.12832642  143.7832489   248.27017212
  382.57788086  551.52581787  515.04351807  172.18075562  317.79876709]"
76,"[ 117.01920319  174.11305237   17.68834305   62.88544846  121.37828064
   11.01348019  255.29203796   87.19439697   50.56677628  210.24412537]","[ 23.52163506  34.02852249  16.68987274  13.4456625   41.49073029
  38.72937393  38.94996262  12.38843822  31.34926605  26.00599289]",9.66852760315,1,2.0,"[ 336.35934448  306.12832642  143.7832489   248.27017212  382.57788086
  551.52581787  515.04351807  172.18075562  317.79876709  311.50811768]"
77,"[ 174.11305237   17.68834305   62.88544846  121.37828064   11.01348019
  255.29203796   87.19439697   50.56677628  210.24412537  227.38008118]","[ 34.02852249  16.68987274  13.4456625   41.49073029  38.72937393
  38.94996262  12.38843822  31.34926605  26.00599289  54.97372818]",9.45620727539,1,2.0,"[ 306.12832642  143.7832489   248.27017212  382.57788086  551.52581787
  515.04351807  172.18075562  317.79876709  311.50811768  381.93951416]"
78,"[  17.68834305   62.88544846  121.37828064   11.01348019  255.29203796
   87.19439697   50.56677628  210.24412537  227.38008118   44.90571594]","[ 16.68987274  13.4456625   41.49073029  38.72937393  38.94996262
  12.38843822  31.34926605  26.00599289  54.97372818  29.75098228]",9.2294960022,1,2.0,"[ 143.7832489   248.27017212  382.57788086  551.52581787  515.04351807
  172.18075562  317.79876709  311.50811768  381.93951416  348.03262329]"
79,"[  62.88544846  121.37828064   11.01348019  255.29203796   87.19439697
   50.56677628  210.24412537  227.38008118   44.90571594   29.2960701 ]","[ 13.4456625   41.49073029  38.72937393  38.94996262  12.38843822
  31.34926605  26.00599289  54.97372818  29.75098228  31.96793175]",9.03879928589,1,2.0,"[ 248.27017212  382.57788086  551.52581787  515.04351807  172.18075562
  317.79876709  311.50811768  381.93951416  348.03262329  391.8480835 ]"
80,"[ 121.37828064   11.01348019  255.29203796   87.19439697   50.56677628
  210.24412537  227.38008118   44.90571594   29.2960701   122.29486084]","[ 41.49073029  38.72937393  38.94996262  12.38843822  31.34926605
  26.00599289  54.97372818  29.75098228  31.96793175  30.01197052]",8.83086109161,1,2.0,"[ 382.57788086  551.52581787  515.04351807  172.18075562  317.79876709
  311.50811768  381.93951416  348.03262329  391.8480835   509.80801392]"
81,"[  11.01348019  255.29203796   87.19439697   50.56677628  210.24412537
  227.38008118   44.90571594   29.2960701   122.29486084  178.94499207]","[ 38.72937393  38.94996262  12.38843822  31.34926605  26.00599289
  54.97372818  29.75098228  31.96793175  30.01197052  20.30998802]",8.6201133728,1,2.0,"[ 551.52581787  515.04351807  172.18075562  317.79876709  311.50811768
  381.93951416  348.03262329  391.8480835   509.80801392  387.6071167 ]"
82,"[ 255.29203796   87.19439697   50.56677628  210.24412537  227.38008118
   44.90571594   29.2960701   122.29486084  178.94499207  216.92642212]","[ 38.94996262  12.38843822  31.34926605  26.00599289  54.97372818
  29.75098228  31.96793175  30.01197052  20.30998802  61.85597992]",8.19809055328,1,2.0,"[  515.04351807   172.18075562   317.79876709   311.50811768   381.93951416
   348.03262329   391.8480835    509.80801392   387.6071167   1073.74353027]"
83,"[  87.19439697   50.56677628  210.24412537  227.38008118   44.90571594
   29.2960701   122.29486084  178.94499207  216.92642212  179.33660889]","[ 12.38843822  31.34926605  26.00599289  54.97372818  29.75098228
  31.96793175  30.01197052  20.30998802  61.85597992  46.78084183]",7.98769807816,1,2.0,"[  172.18075562   317.79876709   311.50811768   381.93951416   348.03262329
   391.8480835    509.80801392   387.6071167   1073.74353027   693.00286865]"
84,"[  50.56677628  210.24412537  227.38008118   44.90571594   29.2960701
  122.29486084  178.94499207  216.92642212  179.33660889   66.23626709]","[ 31.34926605  26.00599289  54.97372818  29.75098228  31.96793175
  30.01197052  20.30998802  61.85597992  46.78084183  52.74776077]",7.77456283569,1,2.0,"[  317.79876709   311.50811768   381.93951416   348.03262329   391.8480835
   509.80801392   387.6071167   1073.74353027   693.00286865   732.63012695]"
85,"[ 210.24412537  227.38008118   44.90571594   29.2960701   122.29486084
  178.94499207  216.92642212  179.33660889   66.23626709   96.67476654]","[ 26.00599289  54.97372818  29.75098228  31.96793175  30.01197052
  20.30998802  61.85597992  46.78084183  52.74776077  41.98125839]",7.56415939331,1,2.0,"[  311.50811768   381.93951416   348.03262329   391.8480835    509.80801392
   387.6071167   1073.74353027   693.00286865   732.63012695   753.20013428]"
86,"[ 227.38008118   44.90571594   29.2960701   122.29486084  178.94499207
  216.92642212  179.33660889   66.23626709   96.67476654   42.46510696]","[ 54.97372818  29.75098228  31.96793175  30.01197052  20.30998802
  61.85597992  46.78084183  52.74776077  41.98125839  42.73809433]",7.35062360764,1,2.0,"[  381.93951416   348.03262329   391.8480835    509.80801392   387.6071167
  1073.74353027   693.00286865   732.63012695   753.20013428   776.55389404]"
87,"[  44.90571594   29.2960701   122.29486084  178.94499207  216.92642212
  179.33660889   66.23626709   96.67476654   42.46510696   78.64057922]","[ 29.75098228  31.96793175  30.01197052  20.30998802  61.85597992
  46.78084183  52.74776077  41.98125839  42.73809433  54.76225281]",7.14032077789,1,2.0,"[  348.03262329   391.8480835    509.80801392   387.6071167   1073.74353027
   693.00286865   732.63012695   753.20013428   776.55389404   924.57861328]"
88,"[  29.2960701   122.29486084  178.94499207  216.92642212  179.33660889
   66.23626709   96.67476654   42.46510696   78.64057922  641.52880859]","[ 31.96793175  30.01197052  20.30998802  61.85597992  46.78084183
  52.74776077  41.98125839  42.73809433  54.76225281  89.98072815]",6.71808815002,1,2.0,"[  391.8480835    509.80801392   387.6071167   1073.74353027   693.00286865
   732.63012695   753.20013428   776.55389404   924.57861328   646.27667236]"
89,"[ 122.29486084  178.94499207  216.92642212  179.33660889   66.23626709
   96.67476654   42.46510696   78.64057922  641.52880859   90.04691315]","[ 30.01197052  20.30998802  61.85597992  46.78084183  52.74776077
  41.98125839  42.73809433  54.76225281  89.98072815  45.32497787]",6.50629138947,1,2.0,"[  509.80801392   387.6071167   1073.74353027   693.00286865   732.63012695
   753.20013428   776.55389404   924.57861328   646.27667236   759.89520264]"
90,"[ 178.94499207  216.92642212  179.33660889   66.23626709   96.67476654
   42.46510696   78.64057922  641.52880859   90.04691315   59.84432983]","[ 20.30998802  61.85597992  46.78084183  52.74776077  41.98125839
  42.73809433  54.76225281  89.98072815  45.32497787  49.17963028]",6.29686832428,1,2.0,"[  387.6071167   1073.74353027   693.00286865   732.63012695   753.20013428
   776.55389404   924.57861328   646.27667236   759.89520264   676.02288818]"
91,"[ 216.92642212  179.33660889   66.23626709   96.67476654   42.46510696
   78.64057922  641.52880859   90.04691315   59.84432983  237.3747406 ]","[ 61.85597992  46.78084183  52.74776077  41.98125839  42.73809433
  54.76225281  89.98072815  45.32497787  49.17963028  51.37130356]",6.08968496323,1,2.0,"[ 1073.74353027   693.00286865   732.63012695   753.20013428   776.55389404
   924.57861328   646.27667236   759.89520264   676.02288818   625.65533447]"
92,"[ 179.33660889   66.23626709   96.67476654   42.46510696   78.64057922
  641.52880859   90.04691315   59.84432983  237.3747406   144.12802124]","[ 46.78084183  52.74776077  41.98125839  42.73809433  54.76225281
  89.98072815  45.32497787  49.17963028  51.37130356  65.66750336]",5.88329696655,1,2.0,"[ 693.00286865  732.63012695  753.20013428  776.55389404  924.57861328
  646.27667236  759.89520264  676.02288818  625.65533447  778.92730713]"
93,"[  66.23626709   96.67476654   42.46510696   78.64057922  641.52880859
   90.04691315   59.84432983  237.3747406   144.12802124  200.67127991]","[ 52.74776077  41.98125839  42.73809433  54.76225281  89.98072815
  45.32497787  49.17963028  51.37130356  65.66750336  47.49621964]",5.67451620102,1,2.0,"[ 732.63012695  753.20013428  776.55389404  924.57861328  646.27667236
  759.89520264  676.02288818  625.65533447  778.92730713  856.45770264]"
94,"[  96.67476654   42.46510696   78.64057922  641.52880859   90.04691315
   59.84432983  237.3747406   144.12802124  200.67127991   40.84334564]","[ 41.98125839  42.73809433  54.76225281  89.98072815  45.32497787
  49.17963028  51.37130356  65.66750336  47.49621964  67.21621704]",5.44966077805,1,2.0,"[ 753.20013428  776.55389404  924.57861328  646.27667236  759.89520264
  676.02288818  625.65533447  778.92730713  856.45770264  865.32843018]"
95,"[  42.46510696   78.64057922  641.52880859   90.04691315   59.84432983
  237.3747406   144.12802124  200.67127991   40.84334564   91.75508118]","[ 42.73809433  54.76225281  89.98072815  45.32497787  49.17963028
  51.37130356  65.66750336  47.49621964  67.21621704  59.20109558]",5.25675439835,1,2.0,"[ 776.55389404  924.57861328  646.27667236  759.89520264  676.02288818
  625.65533447  778.92730713  856.45770264  865.32843018  884.67132568]"
96,"[  78.64057922  641.52880859   90.04691315   59.84432983  237.3747406
  144.12802124  200.67127991   40.84334564   91.75508118   24.99183846]","[ 54.76225281  89.98072815  45.32497787  49.17963028  51.37130356
  65.66750336  47.49621964  67.21621704  59.20109558  76.23002625]",5.04882383347,1,2.0,"[ 924.57861328  646.27667236  759.89520264  676.02288818  625.65533447
  778.92730713  856.45770264  865.32843018  884.67132568  969.58447266]"
97,"[ 641.52880859   90.04691315   59.84432983  237.3747406   144.12802124
  200.67127991   40.84334564   91.75508118   24.99183846   24.98308754]","[ 89.98072815  45.32497787  49.17963028  51.37130356  65.66750336
  47.49621964  67.21621704  59.20109558  76.23002625  83.16420746]",4.83813095093,1,2.0,"[ 646.27667236  759.89520264  676.02288818  625.65533447  778.92730713
  856.45770264  865.32843018  884.67132568  969.58447266  973.03277588]"
98,"[  90.04691315   59.84432983  237.3747406   144.12802124  200.67127991
   40.84334564   91.75508118   24.99183846   24.98308754   46.9314003 ]","[ 45.32497787  49.17963028  51.37130356  65.66750336  47.49621964
  67.21621704  59.20109558  76.23002625  83.16420746  75.98021698]",4.61301422119,1,2.0,"[ 759.89520264  676.02288818  625.65533447  778.92730713  856.45770264
  865.32843018  884.67132568  969.58447266  973.03277588  938.91802979]"
99,"[  59.84432983  237.3747406   144.12802124  200.67127991   40.84334564
   91.75508118   24.99183846   24.98308754   46.9314003   288.47183228]","[ 49.17963028  51.37130356  65.66750336  47.49621964  67.21621704
  59.20109558  76.23002625  83.16420746  75.98021698  95.52114868]",4.41921949387,1,2.0,"[  676.02288818   625.65533447   778.92730713   856.45770264   865.32843018
   884.67132568   969.58447266   973.03277588   938.91802979  1069.28198242]"
100,"[ 237.3747406   144.12802124  200.67127991   40.84334564   91.75508118
   24.99183846   24.98308754   46.9314003   288.47183228   14.59200478]","[  51.37130356   65.66750336   47.49621964   67.21621704   59.20109558
   76.23002625   83.16420746   75.98021698   95.52114868  105.96975708]",4.21095895767,1,2.0,"[  625.65533447   778.92730713   856.45770264   865.32843018   884.67132568
   969.58447266   973.03277588   938.91802979  1069.28198242  1079.68591309]"
101,"[ 144.12802124  200.67127991   40.84334564   91.75508118   24.99183846
   24.98308754   46.9314003   288.47183228   14.59200478  289.46710205]","[  65.66750336   47.49621964   67.21621704   59.20109558   76.23002625
   83.16420746   75.98021698   95.52114868  105.96975708   99.16954803]",4.00021123886,1,2.0,"[  778.92730713   856.45770264   865.32843018   884.67132568   969.58447266
   973.03277588   938.91802979  1069.28198242  1079.68591309  1098.95532227]"
102,"[ 200.67127991   40.84334564   91.75508118   24.99183846   24.98308754
   46.9314003   288.47183228   14.59200478  289.46710205  152.56315613]","[  47.49621964   67.21621704   59.20109558   76.23002625   83.16420746
   75.98021698   95.52114868  105.96975708   99.16954803  121.19130707]",3.79176878929,1,2.0,"[  856.45770264   865.32843018   884.67132568   969.58447266   973.03277588
   938.91802979  1069.28198242  1079.68591309  1098.95532227  1111.58886719]"
103,"[  40.84334564   91.75508118   24.99183846   24.98308754   46.9314003
  288.47183228   14.59200478  289.46710205  152.56315613  143.11819458]","[  67.21621704   59.20109558   76.23002625   83.16420746   75.98021698
   95.52114868  105.96975708   99.16954803  121.19130707  161.29481506]",3.58567047119,1,2.0,"[  865.32843018   884.67132568   969.58447266   973.03277588   938.91802979
  1069.28198242  1079.68591309  1098.95532227  1111.58886719  1247.26269531]"
104,"[  91.75508118   24.99183846   24.98308754   46.9314003   288.47183228
   14.59200478  289.46710205  152.56315613  143.11819458   11.36031437]","[  59.20109558   76.23002625   83.16420746   75.98021698   95.52114868
  105.96975708   99.16954803  121.19130707  161.29481506  131.75067139]",3.36262321472,1,2.0,"[  884.67132568   969.58447266   973.03277588   938.91802979  1069.28198242
  1079.68591309  1098.95532227  1111.58886719  1247.26269531  1124.64550781]"
105,"[  24.99183846   24.98308754   46.9314003   288.47183228   14.59200478
  289.46710205  152.56315613  143.11819458   11.36031437   52.00301743]","[  76.23002625   83.16420746   75.98021698   95.52114868  105.96975708
   99.16954803  121.19130707  161.29481506  131.75067139  172.52586365]",3.17141914368,1,2.0,"[  969.58447266   973.03277588   938.91802979  1069.28198242  1079.68591309
  1098.95532227  1111.58886719  1247.26269531  1124.64550781  1427.48730469]"
106,"[  24.98308754   46.9314003   288.47183228   14.59200478  289.46710205
  152.56315613  143.11819458   11.36031437   52.00301743  151.60449219]","[  83.16420746   75.98021698   95.52114868  105.96975708   99.16954803
  121.19130707  161.29481506  131.75067139  172.52586365  150.72122192]",2.96441435814,1,2.0,"[  973.03277588   938.91802979  1069.28198242  1079.68591309  1098.95532227
  1111.58886719  1247.26269531  1124.64550781  1427.48730469  1584.48632812]"
107,"[  46.9314003   288.47183228   14.59200478  289.46710205  152.56315613
  143.11819458   11.36031437   52.00301743  151.60449219   51.99530029]","[  75.98021698   95.52114868  105.96975708   99.16954803  121.19130707
  161.29481506  131.75067139  172.52586365  150.72122192  144.78318787]",2.75530767441,1,2.0,"[  938.91802979  1069.28198242  1079.68591309  1098.95532227  1111.58886719
  1247.26269531  1124.64550781  1427.48730469  1584.48632812  1912.953125  ]"
108,"[ 288.47183228   14.59200478  289.46710205  152.56315613  143.11819458
   11.36031437   52.00301743  151.60449219   51.99530029   50.15216446]","[  95.52114868  105.96975708   99.16954803  121.19130707  161.29481506
  131.75067139  172.52586365  150.72122192  144.78318787   91.9149704 ]",2.54816555977,1,2.0,"[ 1069.28198242  1079.68591309  1098.95532227  1111.58886719  1247.26269531
  1124.64550781  1427.48730469  1584.48632812  1912.953125    1579.62512207]"
109,"[  14.59200478  289.46710205  152.56315613  143.11819458   11.36031437
   52.00301743  151.60449219   51.99530029   50.15216446    3.84311152]","[ 105.96975708   99.16954803  121.19130707  161.29481506  131.75067139
  172.52586365  150.72122192  144.78318787   91.9149704    81.21730042]",2.33871531487,1,2.0,"[ 1079.68591309  1098.95532227  1111.58886719  1247.26269531  1124.64550781
  1427.48730469  1584.48632812  1912.953125    1579.62512207  1235.9798584 ]"
110,"[ 289.46710205  152.56315613  143.11819458   11.36031437   52.00301743
  151.60449219   51.99530029   50.15216446    3.84311152  176.6403656 ]","[  99.16954803  121.19130707  161.29481506  131.75067139  172.52586365
  150.72122192  144.78318787   91.9149704    81.21730042   98.51444244]",2.13193941116,1,2.0,"[ 1098.95532227  1111.58886719  1247.26269531  1124.64550781  1427.48730469
  1584.48632812  1912.953125    1579.62512207  1235.9798584   1444.7376709 ]"
