,activation_0,activation_1,activation_2,dist,id,vel
53,"[  25.71157265   33.30935669  168.807724     67.61459351  191.503479
   28.15277863  289.70651245  177.04971313  121.61842346    9.75915527]","[ 20.02581215   5.80105734  23.09401512  14.65944958   2.09047246
   0.05146461  29.2503624   16.70866203  26.0825119   20.59612465]","[ 449.58874512  177.07017517  401.9854126   372.14294434  217.1532135
  151.08546448  356.14147949  517.30804443  263.30438232  359.54846191]",11.0869283676,0,2.0
54,"[  33.30935669  168.807724     67.61459351  191.503479     28.15277863
  289.70651245  177.04971313  121.61842346    9.75915527    7.74966955]","[  5.80105734  23.09401512  14.65944958   2.09047246   0.05146461
  29.2503624   16.70866203  26.0825119   20.59612465  27.84996033]","[ 177.07017517  401.9854126   372.14294434  217.1532135   151.08546448
  356.14147949  517.30804443  263.30438232  359.54846191  376.59817505]",10.8803129196,0,2.0
55,"[ 168.807724     67.61459351  191.503479     28.15277863  289.70651245
  177.04971313  121.61842346    9.75915527    7.74966955   19.9601326 ]","[ 23.09401512  14.65944958   2.09047246   0.05146461  29.2503624
  16.70866203  26.0825119   20.59612465  27.84996033  25.51621246]","[ 401.9854126   372.14294434  217.1532135   151.08546448  356.14147949
  517.30804443  263.30438232  359.54846191  376.59817505  418.40411377]",10.6686048508,0,2.0
56,"[  67.61459351  191.503479     28.15277863  289.70651245  177.04971313
  121.61842346    9.75915527    7.74966955   19.9601326    33.1089859 ]","[ 14.65944958   2.09047246   0.05146461  29.2503624   16.70866203
  26.0825119   20.59612465  27.84996033  25.51621246   7.21074724]","[ 372.14294434  217.1532135   151.08546448  356.14147949  517.30804443
  263.30438232  359.54846191  376.59817505  418.40411377  346.52325439]",10.4593915939,0,2.0
57,"[ 191.503479     28.15277863  289.70651245  177.04971313  121.61842346
    9.75915527    7.74966955   19.9601326    33.1089859   122.60741425]","[  2.09047246   0.05146461  29.2503624   16.70866203  26.0825119
  20.59612465  27.84996033  25.51621246   7.21074724  46.39087677]","[ 217.1532135   151.08546448  356.14147949  517.30804443  263.30438232
  359.54846191  376.59817505  418.40411377  346.52325439  567.20257568]",10.2467489243,0,2.0
58,"[  28.15277863  289.70651245  177.04971313  121.61842346    9.75915527
    7.74966955   19.9601326    33.1089859   122.60741425   38.18114471]","[  0.05146461  29.2503624   16.70866203  26.0825119   20.59612465
  27.84996033  25.51621246   7.21074724  46.39087677  33.50748062]","[ 151.08546448  356.14147949  517.30804443  263.30438232  359.54846191
  376.59817505  418.40411377  346.52325439  567.20257568  548.81158447]",10.0360774994,0,2.0
59,"[ 289.70651245  177.04971313  121.61842346    9.75915527    7.74966955
   19.9601326    33.1089859   122.60741425   38.18114471  179.27670288]","[ 29.2503624   16.70866203  26.0825119   20.59612465  27.84996033
  25.51621246   7.21074724  46.39087677  33.50748062  33.11914825]","[ 356.14147949  517.30804443  263.30438232  359.54846191  376.59817505
  418.40411377  346.52325439  567.20257568  548.81158447  519.18286133]",9.82330608368,0,2.0
60,"[ 177.04971313  121.61842346    9.75915527    7.74966955   19.9601326
   33.1089859   122.60741425   38.18114471  179.27670288  175.82316589]","[ 16.70866203  26.0825119   20.59612465  27.84996033  25.51621246
   7.21074724  46.39087677  33.50748062  33.11914825  31.95414925]","[ 517.30804443  263.30438232  359.54846191  376.59817505  418.40411377
  346.52325439  567.20257568  548.81158447  519.18286133  485.76791382]",9.61212062836,0,2.0
61,"[ 121.61842346    9.75915527    7.74966955   19.9601326    33.1089859
  122.60741425   38.18114471  179.27670288  175.82316589  159.22245789]","[ 26.0825119   20.59612465  27.84996033  25.51621246   7.21074724
  46.39087677  33.50748062  33.11914825  31.95414925  34.91067123]","[ 263.30438232  359.54846191  376.59817505  418.40411377  346.52325439
  567.20257568  548.81158447  519.18286133  485.76791382  649.90539551]",9.3996553421,0,2.0
62,"[   9.75915527    7.74966955   19.9601326    33.1089859   122.60741425
   38.18114471  179.27670288  175.82316589  159.22245789   82.44420624]","[ 20.59612465  27.84996033  25.51621246   7.21074724  46.39087677
  33.50748062  33.11914825  31.95414925  34.91067123  27.43080139]","[ 359.54846191  376.59817505  418.40411377  346.52325439  567.20257568
  548.81158447  519.18286133  485.76791382  649.90539551  694.38287354]",9.18859672546,0,2.0
