,activation_0,activation_1,dist,id,vel,"('activation_2',)"
65,"[ 159.49331665  409.62145996  261.58352661  202.19683838   73.62103271
   77.91803741   88.68179321   91.54762268  144.29370117  415.74005127]","[ 0.16481785  4.60580158  2.52471614  1.03557038  3.9139328   4.74392748
  1.87328637  1.06575119  1.62557673  4.06180716]",11.1419343948,0,2.0,"[ 149.93043518  338.30114746  269.44281006  116.81181335  235.02780151
  272.02416992  122.98606873   43.57828522  130.88354492   77.50765228]"
66,"[ 409.62145996  261.58352661  202.19683838   73.62103271   77.91803741
   88.68179321   91.54762268  144.29370117  415.74005127   16.98867035]","[ 4.60580158  2.52471614  1.03557038  3.9139328   4.74392748  1.87328637
  1.06575119  1.62557673  4.06180716  1.55527437]",10.9332532883,0,2.0,"[ 338.30114746  269.44281006  116.81181335  235.02780151  272.02416992
  122.98606873   43.57828522  130.88354492   77.50765228  262.60800171]"
67,"[ 261.58352661  202.19683838   73.62103271   77.91803741   88.68179321
   91.54762268  144.29370117  415.74005127   16.98867035  245.07090759]","[ 2.52471614  1.03557038  3.9139328   4.74392748  1.87328637  1.06575119
  1.62557673  4.06180716  1.55527437  7.89384079]",10.7212657928,0,2.0,"[ 269.44281006  116.81181335  235.02780151  272.02416992  122.98606873
   43.57828522  130.88354492   77.50765228  262.60800171  216.665802  ]"
68,"[ 202.19683838   73.62103271   77.91803741   88.68179321   91.54762268
  144.29370117  415.74005127   16.98867035  245.07090759   26.74084473]","[ 1.03557038  3.9139328   4.74392748  1.87328637  1.06575119  1.62557673
  4.06180716  1.55527437  7.89384079  0.81998229]",10.5112123489,0,2.0,"[ 116.81181335  235.02780151  272.02416992  122.98606873   43.57828522
  130.88354492   77.50765228  262.60800171  216.665802    235.00010681]"
69,"[  73.62103271   77.91803741   88.68179321   91.54762268  144.29370117
  415.74005127   16.98867035  245.07090759   26.74084473  156.12382507]","[ 3.9139328   4.74392748  1.87328637  1.06575119  1.62557673  4.06180716
  1.55527437  7.89384079  0.81998229  1.45829499]",10.2988147736,0,2.0,"[ 235.02780151  272.02416992  122.98606873   43.57828522  130.88354492
   77.50765228  262.60800171  216.665802    235.00010681  136.07769775]"
70,"[  77.91803741   88.68179321   91.54762268  144.29370117  415.74005127
   16.98867035  245.07090759   26.74084473  156.12382507  134.80905151]","[ 4.74392748  1.87328637  1.06575119  1.62557673  4.06180716  1.55527437
  7.89384079  0.81998229  1.45829499  2.65540004]",10.0882310867,0,2.0,"[ 272.02416992  122.98606873   43.57828522  130.88354492   77.50765228
  262.60800171  216.665802    235.00010681  136.07769775  237.49130249]"
71,"[  88.68179321   91.54762268  144.29370117  415.74005127   16.98867035
  245.07090759   26.74084473  156.12382507  134.80905151   56.34253693]","[ 1.87328637  1.06575119  1.62557673  4.06180716  1.55527437  7.89384079
  0.81998229  1.45829499  2.65540004  1.73347175]",9.8765335083,0,2.0,"[ 122.98606873   43.57828522  130.88354492   77.50765228  262.60800171
  216.665802    235.00010681  136.07769775  237.49130249   29.53609085]"
72,"[  91.54762268  144.29370117  415.74005127   16.98867035  245.07090759
   26.74084473  156.12382507  134.80905151   56.34253693  103.25737   ]","[ 1.06575119  1.62557673  4.06180716  1.55527437  7.89384079  0.81998229
  1.45829499  2.65540004  1.73347175  0.72048271]",9.66621685028,0,2.0,"[  43.57828522  130.88354492   77.50765228  262.60800171  216.665802
  235.00010681  136.07769775  237.49130249   29.53609085   73.18783569]"
73,"[ 144.29370117  415.74005127   16.98867035  245.07090759   26.74084473
  156.12382507  134.80905151   56.34253693  103.25737      96.26760101]","[ 1.62557673  4.06180716  1.55527437  7.89384079  0.81998229  1.45829499
  2.65540004  1.73347175  0.72048271  0.2344861 ]",9.45473766327,0,2.0,"[ 130.88354492   77.50765228  262.60800171  216.665802    235.00010681
  136.07769775  237.49130249   29.53609085   73.18783569  171.8589325 ]"
74,"[ 415.74005127   16.98867035  245.07090759   26.74084473  156.12382507
  134.80905151   56.34253693  103.25737      96.26760101  138.71589661]","[ 4.06180716  1.55527437  7.89384079  0.81998229  1.45829499  2.65540004
  1.73347175  0.72048271  0.2344861   9.78295994]",9.2438211441,0,2.0,"[  77.50765228  262.60800171  216.665802    235.00010681  136.07769775
  237.49130249   29.53609085   73.18783569  171.8589325   202.87658691]"
75,"[  16.98867035  245.07090759   26.74084473  156.12382507  134.80905151
   56.34253693  103.25737      96.26760101  138.71589661  102.82099152]","[ 1.55527437  7.89384079  0.81998229  1.45829499  2.65540004  1.73347175
  0.72048271  0.2344861   9.78295994  1.06857741]",9.03552627563,0,2.0,"[ 262.60800171  216.665802    235.00010681  136.07769775  237.49130249
   29.53609085   73.18783569  171.8589325   202.87658691  123.84725952]"
76,"[ 245.07090759   26.74084473  156.12382507  134.80905151   56.34253693
  103.25737      96.26760101  138.71589661  102.82099152   58.6003952 ]","[ 7.89384079  0.81998229  1.45829499  2.65540004  1.73347175  0.72048271
  0.2344861   9.78295994  1.06857741  6.68895149]",8.82924461365,0,2.0,"[ 216.665802    235.00010681  136.07769775  237.49130249   29.53609085
   73.18783569  171.8589325   202.87658691  123.84725952  271.73846436]"
77,"[  26.74084473  156.12382507  134.80905151   56.34253693  103.25737
   96.26760101  138.71589661  102.82099152   58.6003952   169.34854126]","[  0.81998229   1.45829499   2.65540004   1.73347175   0.72048271
   0.2344861    9.78295994   1.06857741   6.68895149  13.16036797]",8.61720466614,0,2.0,"[ 235.00010681  136.07769775  237.49130249   29.53609085   73.18783569
  171.8589325   202.87658691  123.84725952  271.73846436  160.35839844]"
78,"[ 156.12382507  134.80905151   56.34253693  103.25737      96.26760101
  138.71589661  102.82099152   58.6003952   169.34854126  182.55149841]","[  1.45829499   2.65540004   1.73347175   0.72048271   0.2344861
   9.78295994   1.06857741   6.68895149  13.16036797   3.62943935]",8.40794849396,0,2.0,"[ 136.07769775  237.49130249   29.53609085   73.18783569  171.8589325
  202.87658691  123.84725952  271.73846436  160.35839844  324.66522217]"
79,"[ 134.80905151   56.34253693  103.25737      96.26760101  138.71589661
  102.82099152   58.6003952   169.34854126  182.55149841   67.62172699]","[  2.65540004   1.73347175   0.72048271   0.2344861    9.78295994
   1.06857741   6.68895149  13.16036797   3.62943935   0.97075945]",8.19478225708,0,2.0,"[ 237.49130249   29.53609085   73.18783569  171.8589325   202.87658691
  123.84725952  271.73846436  160.35839844  324.66522217  233.94294739]"
80,"[  56.34253693  103.25737      96.26760101  138.71589661  102.82099152
   58.6003952   169.34854126  182.55149841   67.62172699  107.41679382]","[  1.73347175   0.72048271   0.2344861    9.78295994   1.06857741
   6.68895149  13.16036797   3.62943935   0.97075945   5.07938099]",7.98384571075,0,2.0,"[  29.53609085   73.18783569  171.8589325   202.87658691  123.84725952
  271.73846436  160.35839844  324.66522217  233.94294739   82.10108948]"
81,"[ 103.25737      96.26760101  138.71589661  102.82099152   58.6003952
  169.34854126  182.55149841   67.62172699  107.41679382   69.4188385 ]","[  0.72048271   0.2344861    9.78295994   1.06857741   6.68895149
  13.16036797   3.62943935   0.97075945   5.07938099   1.26192296]",7.77004814148,0,2.0,"[  73.18783569  171.8589325   202.87658691  123.84725952  271.73846436
  160.35839844  324.66522217  233.94294739   82.10108948  134.75306702]"
82,"[  96.26760101  138.71589661  102.82099152   58.6003952   169.34854126
  182.55149841   67.62172699  107.41679382   69.4188385   111.88471985]","[  0.2344861    9.78295994   1.06857741   6.68895149  13.16036797
   3.62943935   0.97075945   5.07938099   1.26192296   4.80585194]",7.55802488327,0,2.0,"[ 171.8589325   202.87658691  123.84725952  271.73846436  160.35839844
  324.66522217  233.94294739   82.10108948  134.75306702   51.47043991]"
83,"[ 138.71589661  102.82099152   58.6003952   169.34854126  182.55149841
   67.62172699  107.41679382   69.4188385   111.88471985  524.79882812]","[  9.78295994   1.06857741   6.68895149  13.16036797   3.62943935
   0.97075945   5.07938099   1.26192296   4.80585194  19.57094383]",7.13326692581,0,2.0,"[ 202.87658691  123.84725952  271.73846436  160.35839844  324.66522217
  233.94294739   82.10108948  134.75306702   51.47043991  164.06184387]"
84,"[ 102.82099152   58.6003952   169.34854126  182.55149841   67.62172699
  107.41679382   69.4188385   111.88471985  524.79882812   15.69948864]","[  1.06857741   6.68895149  13.16036797   3.62943935   0.97075945
   5.07938099   1.26192296   4.80585194  19.57094383   0.0858719 ]",6.92044878006,0,2.0,"[ 123.84725952  271.73846436  160.35839844  324.66522217  233.94294739
   82.10108948  134.75306702   51.47043991  164.06184387  114.73480988]"
85,"[  58.6003952   169.34854126  182.55149841   67.62172699  107.41679382
   69.4188385   111.88471985  524.79882812   15.69948864    7.44951105]","[  6.68895149  13.16036797   3.62943935   0.97075945   5.07938099
   1.26192296   4.80585194  19.57094383   0.0858719    8.18515396]",6.70909643173,0,2.0,"[ 271.73846436  160.35839844  324.66522217  233.94294739   82.10108948
  134.75306702   51.47043991  164.06184387  114.73480988  248.75299072]"
86,"[ 169.34854126  182.55149841   67.62172699  107.41679382   69.4188385
  111.88471985  524.79882812   15.69948864    7.44951105   42.89263535]","[ 13.16036797   3.62943935   0.97075945   5.07938099   1.26192296
   4.80585194  19.57094383   0.0858719    8.18515396   3.646981  ]",6.49723529816,0,2.0,"[ 160.35839844  324.66522217  233.94294739   82.10108948  134.75306702
   51.47043991  164.06184387  114.73480988  248.75299072  135.54275513]"
87,"[ 182.55149841   67.62172699  107.41679382   69.4188385   111.88471985
  524.79882812   15.69948864    7.44951105   42.89263535   20.29652405]","[  3.62943935   0.97075945   5.07938099   1.26192296   4.80585194
  19.57094383   0.0858719    8.18515396   3.646981     1.09051263]",6.28635931015,0,2.0,"[ 324.66522217  233.94294739   82.10108948  134.75306702   51.47043991
  164.06184387  114.73480988  248.75299072  135.54275513  180.18095398]"
88,"[  67.62172699  107.41679382   69.4188385   111.88471985  524.79882812
   15.69948864    7.44951105   42.89263535   20.29652405  113.35348511]","[  0.97075945   5.07938099   1.26192296   4.80585194  19.57094383
   0.0858719    8.18515396   3.646981     1.09051263  10.16383076]",6.07805156708,0,2.0,"[ 233.94294739   82.10108948  134.75306702   51.47043991  164.06184387
  114.73480988  248.75299072  135.54275513  180.18095398  271.82888794]"
89,"[ 107.41679382   69.4188385   111.88471985  524.79882812   15.69948864
    7.44951105   42.89263535   20.29652405  113.35348511   96.41275024]","[  5.07938099   1.26192296   4.80585194  19.57094383   0.0858719
   8.18515396   3.646981     1.09051263  10.16383076   9.06389618]",5.87189006805,0,2.0,"[  82.10108948  134.75306702   51.47043991  164.06184387  114.73480988
  248.75299072  135.54275513  180.18095398  271.82888794  118.44298553]"
90,"[  69.4188385   111.88471985  524.79882812   15.69948864    7.44951105
   42.89263535   20.29652405  113.35348511   96.41275024  234.52500916]","[  1.26192296   4.80585194  19.57094383   0.0858719    8.18515396
   3.646981     1.09051263  10.16383076   9.06389618  12.69964981]",5.66176319122,0,2.0,"[ 134.75306702   51.47043991  164.06184387  114.73480988  248.75299072
  135.54275513  180.18095398  271.82888794  118.44298553   49.4209404 ]"
91,"[ 111.88471985  524.79882812   15.69948864    7.44951105   42.89263535
   20.29652405  113.35348511   96.41275024  234.52500916   57.46645355]","[  4.80585194  19.57094383   0.0858719    8.18515396   3.646981
   1.09051263  10.16383076   9.06389618  12.69964981  12.56168175]",5.45361709595,0,2.0,"[  51.47043991  164.06184387  114.73480988  248.75299072  135.54275513
  180.18095398  271.82888794  118.44298553   49.4209404   159.68989563]"
92,"[ 524.79882812   15.69948864    7.44951105   42.89263535   20.29652405
  113.35348511   96.41275024  234.52500916   57.46645355  125.67446136]","[ 19.57094383   0.0858719    8.18515396   3.646981     1.09051263
  10.16383076   9.06389618  12.69964981  12.56168175  18.49241829]",5.24269533157,0,2.0,"[ 164.06184387  114.73480988  248.75299072  135.54275513  180.18095398
  271.82888794  118.44298553   49.4209404   159.68989563  228.42327881]"
93,"[  15.69948864    7.44951105   42.89263535   20.29652405  113.35348511
   96.41275024  234.52500916   57.46645355  125.67446136   67.52622223]","[  0.0858719    8.18515396   3.646981     1.09051263  10.16383076
   9.06389618  12.69964981  12.56168175  18.49241829   7.09672451]",5.03413915634,0,2.0,"[ 114.73480988  248.75299072  135.54275513  180.18095398  271.82888794
  118.44298553   49.4209404   159.68989563  228.42327881  144.98858643]"
94,"[   7.44951105   42.89263535   20.29652405  113.35348511   96.41275024
  234.52500916   57.46645355  125.67446136   67.52622223  222.23001099]","[  8.18515396   3.646981     1.09051263  10.16383076   9.06389618
  12.69964981  12.56168175  18.49241829   7.09672451  10.2043066 ]",4.82338953018,0,2.0,"[ 248.75299072  135.54275513  180.18095398  271.82888794  118.44298553
   49.4209404   159.68989563  228.42327881  144.98858643  292.11495972]"
95,"[  42.89263535   20.29652405  113.35348511   96.41275024  234.52500916
   57.46645355  125.67446136   67.52622223  222.23001099   76.58532715]","[  3.646981     1.09051263  10.16383076   9.06389618  12.69964981
  12.56168175  18.49241829   7.09672451  10.2043066    4.62121487]",4.61451053619,0,2.0,"[ 135.54275513  180.18095398  271.82888794  118.44298553   49.4209404
  159.68989563  228.42327881  144.98858643  292.11495972  224.51593018]"
96,"[  20.29652405  113.35348511   96.41275024  234.52500916   57.46645355
  125.67446136   67.52622223  222.23001099   76.58532715  347.09393311]","[  1.09051263  10.16383076   9.06389618  12.69964981  12.56168175
  18.49241829   7.09672451  10.2043066    4.62121487  30.07439804]",4.4042391777,0,2.0,"[ 180.18095398  271.82888794  118.44298553   49.4209404   159.68989563
  228.42327881  144.98858643  292.11495972  224.51593018  238.20307922]"
97,"[ 113.35348511   96.41275024  234.52500916   57.46645355  125.67446136
   67.52622223  222.23001099   76.58532715  347.09393311  229.25460815]","[ 10.16383076   9.06389618  12.69964981  12.56168175  18.49241829
   7.09672451  10.2043066    4.62121487  30.07439804  13.83327103]",4.19519376755,0,2.0,"[ 271.82888794  118.44298553   49.4209404   159.68989563  228.42327881
  144.98858643  292.11495972  224.51593018  238.20307922  243.92169189]"
98,"[  96.41275024  234.52500916   57.46645355  125.67446136   67.52622223
  222.23001099   76.58532715  347.09393311  229.25460815   70.28367615]","[  9.06389618  12.69964981  12.56168175  18.49241829   7.09672451
  10.2043066    4.62121487  30.07439804  13.83327103  19.67518425]",3.98529934883,0,2.0,"[ 118.44298553   49.4209404   159.68989563  228.42327881  144.98858643
  292.11495972  224.51593018  238.20307922  243.92169189  178.18722534]"
99,"[ 234.52500916   57.46645355  125.67446136   67.52622223  222.23001099
   76.58532715  347.09393311  229.25460815   70.28367615   55.64522934]","[ 12.69964981  12.56168175  18.49241829   7.09672451  10.2043066
   4.62121487  30.07439804  13.83327103  19.67518425  10.42730045]",3.77612519264,0,2.0,"[  49.4209404   159.68989563  228.42327881  144.98858643  292.11495972
  224.51593018  238.20307922  243.92169189  178.18722534  154.92851257]"
100,"[  57.46645355  125.67446136   67.52622223  222.23001099   76.58532715
  347.09393311  229.25460815   70.28367615   55.64522934  380.22662354]","[ 12.56168175  18.49241829   7.09672451  10.2043066    4.62121487
  30.07439804  13.83327103  19.67518425  10.42730045  36.50090408]",3.56947040558,0,2.0,"[ 159.68989563  228.42327881  144.98858643  292.11495972  224.51593018
  238.20307922  243.92169189  178.18722534  154.92851257  261.86276245]"
101,"[ 125.67446136   67.52622223  222.23001099   76.58532715  347.09393311
  229.25460815   70.28367615   55.64522934  380.22662354  135.10794067]","[ 18.49241829   7.09672451  10.2043066    4.62121487  30.07439804
  13.83327103  19.67518425  10.42730045  36.50090408  25.5909462 ]",3.36481785774,0,2.0,"[ 228.42327881  144.98858643  292.11495972  224.51593018  238.20307922
  243.92169189  178.18722534  154.92851257  261.86276245  355.83843994]"
102,"[  67.52622223  222.23001099   76.58532715  347.09393311  229.25460815
   70.28367615   55.64522934  380.22662354  135.10794067  187.88728333]","[  7.09672451  10.2043066    4.62121487  30.07439804  13.83327103
  19.67518425  10.42730045  36.50090408  25.5909462   13.88361454]",3.15509009361,0,2.0,"[ 144.98858643  292.11495972  224.51593018  238.20307922  243.92169189
  178.18722534  154.92851257  261.86276245  355.83843994  287.12368774]"
103,"[ 222.23001099   76.58532715  347.09393311  229.25460815   70.28367615
   55.64522934  380.22662354  135.10794067  187.88728333  435.65124512]","[ 10.2043066    4.62121487  30.07439804  13.83327103  19.67518425
  10.42730045  36.50090408  25.5909462   13.88361454  26.68240547]",2.94806838036,0,2.0,"[ 292.11495972  224.51593018  238.20307922  243.92169189  178.18722534
  154.92851257  261.86276245  355.83843994  287.12368774  444.82528687]"
104,"[  76.58532715  347.09393311  229.25460815   70.28367615   55.64522934
  380.22662354  135.10794067  187.88728333  435.65124512  336.12701416]","[  4.62121487  30.07439804  13.83327103  19.67518425  10.42730045
  36.50090408  25.5909462   13.88361454  26.68240547  31.55457878]",2.73755073547,0,2.0,"[ 224.51593018  238.20307922  243.92169189  178.18722534  154.92851257
  261.86276245  355.83843994  287.12368774  444.82528687  391.9593811 ]"
105,"[ 347.09393311  229.25460815   70.28367615   55.64522934  380.22662354
  135.10794067  187.88728333  435.65124512  336.12701416  284.15597534]","[ 30.07439804  13.83327103  19.67518425  10.42730045  36.50090408
  25.5909462   13.88361454  26.68240547  31.55457878  31.65484238]",2.52929878235,0,2.0,"[ 238.20307922  243.92169189  178.18722534  154.92851257  261.86276245
  355.83843994  287.12368774  444.82528687  391.9593811   664.57373047]"
106,"[ 229.25460815   70.28367615   55.64522934  380.22662354  135.10794067
  187.88728333  435.65124512  336.12701416  284.15597534  365.97225952]","[ 13.83327103  19.67518425  10.42730045  36.50090408  25.5909462
  13.88361454  26.68240547  31.55457878  31.65484238  34.49575043]",2.31872558594,0,2.0,"[ 243.92169189  178.18722534  154.92851257  261.86276245  355.83843994
  287.12368774  444.82528687  391.9593811   664.57373047  437.12008667]"
107,"[  70.28367615   55.64522934  380.22662354  135.10794067  187.88728333
  435.65124512  336.12701416  284.15597534  365.97225952  689.73529053]","[ 19.67518425  10.42730045  36.50090408  25.5909462   13.88361454
  26.68240547  31.55457878  31.65484238  34.49575043  45.52827454]",2.11010551453,0,2.0,"[ 178.18722534  154.92851257  261.86276245  355.83843994  287.12368774
  444.82528687  391.9593811   664.57373047  437.12008667  527.41333008]"
