,activation_0,activation_1,activation_2,activation_3,dist,id,vel
49,"[ 119.92429352  135.66456604  733.1651001   223.60714722    1.80878437
   76.09907532   79.07633209  148.03434753   56.00351334   80.86758423]","[ 68.50444031  32.86931229   9.57871151  26.7718277    1.38743401
  60.67328262  38.04566956   6.92852926  20.41695976  64.47280121]","[  73.38490295   94.28575134  196.32327271   89.03321075   29.88436508
  150.65309143   52.62981796   99.89287567   59.85715103  106.7824173 ]","[ 171.09431458  390.59829712  667.05963135  409.60284424  294.92053223
  500.30160522  258.98532104  410.68997192  230.44477844  474.40444946]",13.9292678833,0,2.0
50,"[ 135.66456604  733.1651001   223.60714722    1.80878437   76.09907532
   79.07633209  148.03434753   56.00351334   80.86758423   87.79263306]","[ 32.86931229   9.57871151  26.7718277    1.38743401  60.67328262
  38.04566956   6.92852926  20.41695976  64.47280121  13.24437809]","[  94.28575134  196.32327271   89.03321075   29.88436508  150.65309143
   52.62981796   99.89287567   59.85715103  106.7824173   112.58995819]","[ 390.59829712  667.05963135  409.60284424  294.92053223  500.30160522
  258.98532104  410.68997192  230.44477844  474.40444946  456.70031738]",13.7201032639,0,2.0
51,"[ 733.1651001   223.60714722    1.80878437   76.09907532   79.07633209
  148.03434753   56.00351334   80.86758423   87.79263306  287.41342163]","[  9.57871151  26.7718277    1.38743401  60.67328262  38.04566956
   6.92852926  20.41695976  64.47280121  13.24437809  38.44474411]","[ 196.32327271   89.03321075   29.88436508  150.65309143   52.62981796
   99.89287567   59.85715103  106.7824173   112.58995819  107.84976196]","[ 667.05963135  409.60284424  294.92053223  500.30160522  258.98532104
  410.68997192  230.44477844  474.40444946  456.70031738  466.44833374]",13.5123567581,0,2.0
52,"[ 223.60714722    1.80878437   76.09907532   79.07633209  148.03434753
   56.00351334   80.86758423   87.79263306  287.41342163   51.97785187]","[ 26.7718277    1.38743401  60.67328262  38.04566956   6.92852926
  20.41695976  64.47280121  13.24437809  38.44474411  59.31941986]","[  89.03321075   29.88436508  150.65309143   52.62981796   99.89287567
   59.85715103  106.7824173   112.58995819  107.84976196  106.26862335]","[ 409.60284424  294.92053223  500.30160522  258.98532104  410.68997192
  230.44477844  474.40444946  456.70031738  466.44833374  351.08312988]",13.3047657013,0,2.0
53,"[   1.80878437   76.09907532   79.07633209  148.03434753   56.00351334
   80.86758423   87.79263306  287.41342163   51.97785187   35.4283905 ]","[  1.38743401  60.67328262  38.04566956   6.92852926  20.41695976
  64.47280121  13.24437809  38.44474411  59.31941986   5.32905865]","[  29.88436508  150.65309143   52.62981796   99.89287567   59.85715103
  106.7824173   112.58995819  107.84976196  106.26862335  123.5120163 ]","[ 294.92053223  500.30160522  258.98532104  410.68997192  230.44477844
  474.40444946  456.70031738  466.44833374  351.08312988  582.05230713]",13.0949602127,0,2.0
54,"[  76.09907532   79.07633209  148.03434753   56.00351334   80.86758423
   87.79263306  287.41342163   51.97785187   35.4283905    52.10674667]","[ 60.67328262  38.04566956   6.92852926  20.41695976  64.47280121
  13.24437809  38.44474411  59.31941986   5.32905865  22.59727097]","[ 150.65309143   52.62981796   99.89287567   59.85715103  106.7824173
  112.58995819  107.84976196  106.26862335  123.5120163    98.22711182]","[ 500.30160522  258.98532104  410.68997192  230.44477844  474.40444946
  456.70031738  466.44833374  351.08312988  582.05230713  563.70111084]",12.8862342834,0,2.0
55,"[  79.07633209  148.03434753   56.00351334   80.86758423   87.79263306
  287.41342163   51.97785187   35.4283905    52.10674667  111.92033386]","[ 38.04566956   6.92852926  20.41695976  64.47280121  13.24437809
  38.44474411  59.31941986   5.32905865  22.59727097  43.50893784]","[  52.62981796   99.89287567   59.85715103  106.7824173   112.58995819
  107.84976196  106.26862335  123.5120163    98.22711182  120.11310577]","[ 258.98532104  410.68997192  230.44477844  474.40444946  456.70031738
  466.44833374  351.08312988  582.05230713  563.70111084  390.47744751]",12.6751012802,0,2.0
56,"[ 148.03434753   56.00351334   80.86758423   87.79263306  287.41342163
   51.97785187   35.4283905    52.10674667  111.92033386  117.93962097]","[  6.92852926  20.41695976  64.47280121  13.24437809  38.44474411
  59.31941986   5.32905865  22.59727097  43.50893784  54.35136795]","[  99.89287567   59.85715103  106.7824173   112.58995819  107.84976196
  106.26862335  123.5120163    98.22711182  120.11310577   40.88525009]","[ 410.68997192  230.44477844  474.40444946  456.70031738  466.44833374
  351.08312988  582.05230713  563.70111084  390.47744751  287.53439331]",12.4658412933,0,2.0
57,"[  56.00351334   80.86758423   87.79263306  287.41342163   51.97785187
   35.4283905    52.10674667  111.92033386  117.93962097   58.74769974]","[ 20.41695976  64.47280121  13.24437809  38.44474411  59.31941986
   5.32905865  22.59727097  43.50893784  54.35136795  37.41562271]","[  59.85715103  106.7824173   112.58995819  107.84976196  106.26862335
  123.5120163    98.22711182  120.11310577   40.88525009  146.89630127]","[ 230.44477844  474.40444946  456.70031738  466.44833374  351.08312988
  582.05230713  563.70111084  390.47744751  287.53439331  519.16052246]",12.2541456223,0,2.0
58,"[  80.86758423   87.79263306  287.41342163   51.97785187   35.4283905
   52.10674667  111.92033386  117.93962097   58.74769974  152.14585876]","[ 64.47280121  13.24437809  38.44474411  59.31941986   5.32905865
  22.59727097  43.50893784  54.35136795  37.41562271  47.50279617]","[ 106.7824173   112.58995819  107.84976196  106.26862335  123.5120163
   98.22711182  120.11310577   40.88525009  146.89630127  141.75312805]","[ 474.40444946  456.70031738  466.44833374  351.08312988  582.05230713
  563.70111084  390.47744751  287.53439331  519.16052246  412.47644043]",12.0448312759,0,2.0
59,"[  87.79263306  287.41342163   51.97785187   35.4283905    52.10674667
  111.92033386  117.93962097   58.74769974  152.14585876   43.17375946]","[ 13.24437809  38.44474411  59.31941986   5.32905865  22.59727097
  43.50893784  54.35136795  37.41562271  47.50279617   5.86104536]","[ 112.58995819  107.84976196  106.26862335  123.5120163    98.22711182
  120.11310577   40.88525009  146.89630127  141.75312805   84.54076385]","[ 456.70031738  466.44833374  351.08312988  582.05230713  563.70111084
  390.47744751  287.53439331  519.16052246  412.47644043  414.14321899]",11.8342504501,0,2.0
60,"[ 287.41342163   51.97785187   35.4283905    52.10674667  111.92033386
  117.93962097   58.74769974  152.14585876   43.17375946  112.34506989]","[ 38.44474411  59.31941986   5.32905865  22.59727097  43.50893784
  54.35136795  37.41562271  47.50279617   5.86104536  36.86461258]","[ 107.84976196  106.26862335  123.5120163    98.22711182  120.11310577
   40.88525009  146.89630127  141.75312805   84.54076385   90.99700928]","[ 466.44833374  351.08312988  582.05230713  563.70111084  390.47744751
  287.53439331  519.16052246  412.47644043  414.14321899  471.45111084]",11.6255369186,0,2.0
61,"[  51.97785187   35.4283905    52.10674667  111.92033386  117.93962097
   58.74769974  152.14585876   43.17375946  112.34506989  176.88710022]","[ 59.31941986   5.32905865  22.59727097  43.50893784  54.35136795
  37.41562271  47.50279617   5.86104536  36.86461258  79.80678558]","[ 106.26862335  123.5120163    98.22711182  120.11310577   40.88525009
  146.89630127  141.75312805   84.54076385   90.99700928  166.18981934]","[ 351.08312988  582.05230713  563.70111084  390.47744751  287.53439331
  519.16052246  412.47644043  414.14321899  471.45111084  451.33999634]",11.4145555496,0,2.0
62,"[  35.4283905    52.10674667  111.92033386  117.93962097   58.74769974
  152.14585876   43.17375946  112.34506989  176.88710022  107.6313324 ]","[  5.32905865  22.59727097  43.50893784  54.35136795  37.41562271
  47.50279617   5.86104536  36.86461258  79.80678558  29.50615311]","[ 123.5120163    98.22711182  120.11310577   40.88525009  146.89630127
  141.75312805   84.54076385   90.99700928  166.18981934  129.21099854]","[ 582.05230713  563.70111084  390.47744751  287.53439331  519.16052246
  412.47644043  414.14321899  471.45111084  451.33999634  507.20870972]",11.2054204941,0,2.0
63,"[  52.10674667  111.92033386  117.93962097   58.74769974  152.14585876
   43.17375946  112.34506989  176.88710022  107.6313324    23.49290085]","[ 22.59727097  43.50893784  54.35136795  37.41562271  47.50279617
   5.86104536  36.86461258  79.80678558  29.50615311  25.61965561]","[  98.22711182  120.11310577   40.88525009  146.89630127  141.75312805
   84.54076385   90.99700928  166.18981934  129.21099854  104.38034821]","[ 563.70111084  390.47744751  287.53439331  519.16052246  412.47644043
  414.14321899  471.45111084  451.33999634  507.20870972  587.4241333 ]",10.9981422424,0,2.0
64,"[ 111.92033386  117.93962097   58.74769974  152.14585876   43.17375946
  112.34506989  176.88710022  107.6313324    23.49290085   95.97089386]","[ 43.50893784  54.35136795  37.41562271  47.50279617   5.86104536
  36.86461258  79.80678558  29.50615311  25.61965561  62.89073944]","[ 120.11310577   40.88525009  146.89630127  141.75312805   84.54076385
   90.99700928  166.18981934  129.21099854  104.38034821  169.91165161]","[ 390.47744751  287.53439331  519.16052246  412.47644043  414.14321899
  471.45111084  451.33999634  507.20870972  587.4241333   552.75146484]",10.7910461426,0,2.0
65,"[ 117.93962097   58.74769974  152.14585876   43.17375946  112.34506989
  176.88710022  107.6313324    23.49290085   95.97089386  128.98318481]","[ 54.35136795  37.41562271  47.50279617   5.86104536  36.86461258
  79.80678558  29.50615311  25.61965561  62.89073944  31.95352745]","[  40.88525009  146.89630127  141.75312805   84.54076385   90.99700928
  166.18981934  129.21099854  104.38034821  169.91165161   99.39472961]","[ 287.53439331  519.16052246  412.47644043  414.14321899  471.45111084
  451.33999634  507.20870972  587.4241333   552.75146484  639.97039795]",10.5809364319,0,2.0
66,"[  58.74769974  152.14585876   43.17375946  112.34506989  176.88710022
  107.6313324    23.49290085   95.97089386  128.98318481   78.12300873]","[ 37.41562271  47.50279617   5.86104536  36.86461258  79.80678558
  29.50615311  25.61965561  62.89073944  31.95352745  11.2452631 ]","[ 146.89630127  141.75312805   84.54076385   90.99700928  166.18981934
  129.21099854  104.38034821  169.91165161   99.39472961  175.32392883]","[ 519.16052246  412.47644043  414.14321899  471.45111084  451.33999634
  507.20870972  587.4241333   552.75146484  639.97039795  641.22027588]",10.3722896576,0,2.0
67,"[ 152.14585876   43.17375946  112.34506989  176.88710022  107.6313324
   23.49290085   95.97089386  128.98318481   78.12300873  250.73954773]","[ 47.50279617   5.86104536  36.86461258  79.80678558  29.50615311
  25.61965561  62.89073944  31.95352745  11.2452631   52.93203354]","[ 141.75312805   84.54076385   90.99700928  166.18981934  129.21099854
  104.38034821  169.91165161   99.39472961  175.32392883  234.06054688]","[ 412.47644043  414.14321899  471.45111084  451.33999634  507.20870972
  587.4241333   552.75146484  639.97039795  641.22027588  724.06243896]",10.1607198715,0,2.0
68,"[  43.17375946  112.34506989  176.88710022  107.6313324    23.49290085
   95.97089386  128.98318481   78.12300873  250.73954773   35.0327301 ]","[  5.86104536  36.86461258  79.80678558  29.50615311  25.61965561
  62.89073944  31.95352745  11.2452631   52.93203354  54.92188263]","[  84.54076385   90.99700928  166.18981934  129.21099854  104.38034821
  169.91165161   99.39472961  175.32392883  234.06054688  185.65315247]","[ 414.14321899  471.45111084  451.33999634  507.20870972  587.4241333
  552.75146484  639.97039795  641.22027588  724.06243896  678.14422607]",9.95075035095,0,2.0
69,"[ 112.34506989  176.88710022  107.6313324    23.49290085   95.97089386
  128.98318481   78.12300873  250.73954773   35.0327301   144.65374756]","[ 36.86461258  79.80678558  29.50615311  25.61965561  62.89073944
  31.95352745  11.2452631   52.93203354  54.92188263  47.27933121]","[  90.99700928  166.18981934  129.21099854  104.38034821  169.91165161
   99.39472961  175.32392883  234.06054688  185.65315247  117.36180878]","[ 471.45111084  451.33999634  507.20870972  587.4241333   552.75146484
  639.97039795  641.22027588  724.06243896  678.14422607  805.68029785]",9.73788070679,0,2.0
70,"[ 176.88710022  107.6313324    23.49290085   95.97089386  128.98318481
   78.12300873  250.73954773   35.0327301   144.65374756  207.81015015]","[ 79.80678558  29.50615311  25.61965561  62.89073944  31.95352745
  11.2452631   52.93203354  54.92188263  47.27933121  66.32242584]","[ 166.18981934  129.21099854  104.38034821  169.91165161   99.39472961
  175.32392883  234.06054688  185.65315247  117.36180878  197.42645264]","[ 451.33999634  507.20870972  587.4241333   552.75146484  639.97039795
  641.22027588  724.06243896  678.14422607  805.68029785  775.51965332]",9.52732467651,0,2.0
71,"[ 107.6313324    23.49290085   95.97089386  128.98318481   78.12300873
  250.73954773   35.0327301   144.65374756  207.81015015   16.72100639]","[ 29.50615311  25.61965561  62.89073944  31.95352745  11.2452631
  52.93203354  54.92188263  47.27933121  66.32242584  56.09777451]","[ 129.21099854  104.38034821  169.91165161   99.39472961  175.32392883
  234.06054688  185.65315247  117.36180878  197.42645264  190.6525116 ]","[ 507.20870972  587.4241333   552.75146484  639.97039795  641.22027588
  724.06243896  678.14422607  805.68029785  775.51965332  761.89953613]",9.31341648102,0,2.0
72,"[  23.49290085   95.97089386  128.98318481   78.12300873  250.73954773
   35.0327301   144.65374756  207.81015015   16.72100639   35.99931335]","[ 25.61965561  62.89073944  31.95352745  11.2452631   52.93203354
  54.92188263  47.27933121  66.32242584  56.09777451  15.52879524]","[ 104.38034821  169.91165161   99.39472961  175.32392883  234.06054688
  185.65315247  117.36180878  197.42645264  190.6525116   116.64190674]","[ 587.4241333   552.75146484  639.97039795  641.22027588  724.06243896
  678.14422607  805.68029785  775.51965332  761.89953613  869.6529541 ]",9.10247802734,0,2.0
73,"[  95.97089386  128.98318481   78.12300873  250.73954773   35.0327301
  144.65374756  207.81015015   16.72100639   35.99931335   11.46001148]","[ 62.89073944  31.95352745  11.2452631   52.93203354  54.92188263
  47.27933121  66.32242584  56.09777451  15.52879524   8.48534775]","[ 169.91165161   99.39472961  175.32392883  234.06054688  185.65315247
  117.36180878  197.42645264  190.6525116   116.64190674  113.0598526 ]","[ 552.75146484  639.97039795  641.22027588  724.06243896  678.14422607
  805.68029785  775.51965332  761.89953613  869.6529541   913.53491211]",8.89012241364,0,2.0
74,"[ 128.98318481   78.12300873  250.73954773   35.0327301   144.65374756
  207.81015015   16.72100639   35.99931335   11.46001148   57.94094467]","[ 31.95352745  11.2452631   52.93203354  54.92188263  47.27933121
  66.32242584  56.09777451  15.52879524   8.48534775  19.85786819]","[  99.39472961  175.32392883  234.06054688  185.65315247  117.36180878
  197.42645264  190.6525116   116.64190674  113.0598526   207.23353577]","[  639.97039795   641.22027588   724.06243896   678.14422607   805.68029785
   775.51965332   761.89953613   869.6529541    913.53491211  1038.71948242]",8.68002700806,0,2.0
75,"[  78.12300873  250.73954773   35.0327301   144.65374756  207.81015015
   16.72100639   35.99931335   11.46001148   57.94094467  359.47848511]","[ 11.2452631   52.93203354  54.92188263  47.27933121  66.32242584
  56.09777451  15.52879524   8.48534775  19.85786819  62.37330627]","[ 175.32392883  234.06054688  185.65315247  117.36180878  197.42645264
  190.6525116   116.64190674  113.0598526   207.23353577  107.64633942]","[  641.22027588   724.06243896   678.14422607   805.68029785   775.51965332
   761.89953613   869.6529541    913.53491211  1038.71948242   932.40380859]",8.46859836578,0,2.0
76,"[ 250.73954773   35.0327301   144.65374756  207.81015015   16.72100639
   35.99931335   11.46001148   57.94094467  359.47848511   96.95727539]","[ 52.93203354  54.92188263  47.27933121  66.32242584  56.09777451
  15.52879524   8.48534775  19.85786819  62.37330627   0.29405329]","[ 234.06054688  185.65315247  117.36180878  197.42645264  190.6525116
  116.64190674  113.0598526   207.23353577  107.64633942  158.58554077]","[  724.06243896   678.14422607   805.68029785   775.51965332   761.89953613
   869.6529541    913.53491211  1038.71948242   932.40380859   975.42736816]",8.25882911682,0,2.0
77,"[  35.0327301   144.65374756  207.81015015   16.72100639   35.99931335
   11.46001148   57.94094467  359.47848511   96.95727539   17.63188744]","[ 54.92188263  47.27933121  66.32242584  56.09777451  15.52879524
   8.48534775  19.85786819  62.37330627   0.29405329  55.43221283]","[ 185.65315247  117.36180878  197.42645264  190.6525116   116.64190674
  113.0598526   207.23353577  107.64633942  158.58554077  153.82441711]","[  678.14422607   805.68029785   775.51965332   761.89953613   869.6529541
   913.53491211  1038.71948242   932.40380859   975.42736816   907.71655273]",8.05105113983,0,2.0
78,"[ 144.65374756  207.81015015   16.72100639   35.99931335   11.46001148
   57.94094467  359.47848511   96.95727539   17.63188744  229.13517761]","[ 47.27933121  66.32242584  56.09777451  15.52879524   8.48534775
  19.85786819  62.37330627   0.29405329  55.43221283  17.44736862]","[ 117.36180878  197.42645264  190.6525116   116.64190674  113.0598526
  207.23353577  107.64633942  158.58554077  153.82441711  132.11224365]","[  805.68029785   775.51965332   761.89953613   869.6529541    913.53491211
  1038.71948242   932.40380859   975.42736816   907.71655273  1103.66772461]",7.8439116478,0,2.0
79,"[ 207.81015015   16.72100639   35.99931335   11.46001148   57.94094467
  359.47848511   96.95727539   17.63188744  229.13517761  210.08322144]","[ 66.32242584  56.09777451  15.52879524   8.48534775  19.85786819
  62.37330627   0.29405329  55.43221283  17.44736862  10.36684799]","[ 197.42645264  190.6525116   116.64190674  113.0598526   207.23353577
  107.64633942  158.58554077  153.82441711  132.11224365   98.23886108]","[  775.51965332   761.89953613   869.6529541    913.53491211  1038.71948242
   932.40380859   975.42736816   907.71655273  1103.66772461   935.74517822]",7.63451814651,0,2.0
80,"[  16.72100639   35.99931335   11.46001148   57.94094467  359.47848511
   96.95727539   17.63188744  229.13517761  210.08322144    2.6143074 ]","[ 56.09777451  15.52879524   8.48534775  19.85786819  62.37330627
   0.29405329  55.43221283  17.44736862  10.36684799  79.67500305]","[ 190.6525116   116.64190674  113.0598526   207.23353577  107.64633942
  158.58554077  153.82441711  132.11224365   98.23886108  202.62950134]","[  761.89953613   869.6529541    913.53491211  1038.71948242   932.40380859
   975.42736816   907.71655273  1103.66772461   935.74517822   654.12030029]",7.4266834259,0,2.0
81,"[  35.99931335   11.46001148   57.94094467  359.47848511   96.95727539
   17.63188744  229.13517761  210.08322144    2.6143074    71.10668945]","[ 15.52879524   8.48534775  19.85786819  62.37330627   0.29405329
  55.43221283  17.44736862  10.36684799  79.67500305  16.75215149]","[ 116.64190674  113.0598526   207.23353577  107.64633942  158.58554077
  153.82441711  132.11224365   98.23886108  202.62950134  183.51138306]","[  869.6529541    913.53491211  1038.71948242   932.40380859   975.42736816
   907.71655273  1103.66772461   935.74517822   654.12030029   843.70135498]",7.21650314331,0,2.0
82,"[  11.46001148   57.94094467  359.47848511   96.95727539   17.63188744
  229.13517761  210.08322144    2.6143074    71.10668945   76.52347565]","[  8.48534775  19.85786819  62.37330627   0.29405329  55.43221283
  17.44736862  10.36684799  79.67500305  16.75215149  23.69592857]","[ 113.0598526   207.23353577  107.64633942  158.58554077  153.82441711
  132.11224365   98.23886108  202.62950134  183.51138306  141.78112793]","[  913.53491211  1038.71948242   932.40380859   975.42736816   907.71655273
  1103.66772461   935.74517822   654.12030029   843.70135498   838.13116455]",7.00879526138,0,2.0
83,"[  57.94094467  359.47848511   96.95727539   17.63188744  229.13517761
  210.08322144    2.6143074    71.10668945   76.52347565   74.22320557]","[ 19.85786819  62.37330627   0.29405329  55.43221283  17.44736862
  10.36684799  79.67500305  16.75215149  23.69592857   4.18718815]","[ 207.23353577  107.64633942  158.58554077  153.82441711  132.11224365
   98.23886108  202.62950134  183.51138306  141.78112793  106.00167847]","[ 1038.71948242   932.40380859   975.42736816   907.71655273  1103.66772461
   935.74517822   654.12030029   843.70135498   838.13116455   940.9407959 ]",6.79816818237,0,2.0
84,"[ 359.47848511   96.95727539   17.63188744  229.13517761  210.08322144
    2.6143074    71.10668945   76.52347565   74.22320557  261.51470947]","[ 62.37330627   0.29405329  55.43221283  17.44736862  10.36684799
  79.67500305  16.75215149  23.69592857   4.18718815  49.1776619 ]","[ 107.64633942  158.58554077  153.82441711  132.11224365   98.23886108
  202.62950134  183.51138306  141.78112793  106.00167847   96.88879395]","[  932.40380859   975.42736816   907.71655273  1103.66772461   935.74517822
   654.12030029   843.70135498   838.13116455   940.9407959    789.84503174]",6.59014463425,0,2.0
85,"[  96.95727539   17.63188744  229.13517761  210.08322144    2.6143074
   71.10668945   76.52347565   74.22320557  261.51470947  230.52142334]","[  0.29405329  55.43221283  17.44736862  10.36684799  79.67500305
  16.75215149  23.69592857   4.18718815  49.1776619   13.89716911]","[ 158.58554077  153.82441711  132.11224365   98.23886108  202.62950134
  183.51138306  141.78112793  106.00167847   96.88879395   77.20120239]","[  975.42736816   907.71655273  1103.66772461   935.74517822   654.12030029
   843.70135498   838.13116455   940.9407959    789.84503174   839.27972412]",6.37989282608,0,2.0
86,"[  17.63188744  229.13517761  210.08322144    2.6143074    71.10668945
   76.52347565   74.22320557  261.51470947  230.52142334  251.00265503]","[ 55.43221283  17.44736862  10.36684799  79.67500305  16.75215149
  23.69592857   4.18718815  49.1776619   13.89716911  51.88153839]","[ 153.82441711  132.11224365   98.23886108  202.62950134  183.51138306
  141.78112793  106.00167847   96.88879395   77.20120239  141.72299194]","[  907.71655273  1103.66772461   935.74517822   654.12030029   843.70135498
   838.13116455   940.9407959    789.84503174   839.27972412  1015.41467285]",6.17159414291,0,2.0
87,"[ 229.13517761  210.08322144    2.6143074    71.10668945   76.52347565
   74.22320557  261.51470947  230.52142334  251.00265503   35.35151672]","[ 17.44736862  10.36684799  79.67500305  16.75215149  23.69592857
   4.18718815  49.1776619   13.89716911  51.88153839  31.51515007]","[ 132.11224365   98.23886108  202.62950134  183.51138306  141.78112793
  106.00167847   96.88879395   77.20120239  141.72299194  164.2512207 ]","[ 1103.66772461   935.74517822   654.12030029   843.70135498   838.13116455
   940.9407959    789.84503174   839.27972412  1015.41467285  1079.33093262]",5.96064996719,0,2.0
88,"[ 210.08322144    2.6143074    71.10668945   76.52347565   74.22320557
  261.51470947  230.52142334  251.00265503   35.35151672   75.15059662]","[ 10.36684799  79.67500305  16.75215149  23.69592857   4.18718815
  49.1776619   13.89716911  51.88153839  31.51515007  16.30381775]","[  98.23886108  202.62950134  183.51138306  141.78112793  106.00167847
   96.88879395   77.20120239  141.72299194  164.2512207   166.80484009]","[  935.74517822   654.12030029   843.70135498   838.13116455   940.9407959
   789.84503174   839.27972412  1015.41467285  1079.33093262  1154.03540039]",5.75179815292,0,2.0
89,"[   2.6143074    71.10668945   76.52347565   74.22320557  261.51470947
  230.52142334  251.00265503   35.35151672   75.15059662   40.69062042]","[ 79.67500305  16.75215149  23.69592857   4.18718815  49.1776619
  13.89716911  51.88153839  31.51515007  16.30381775  64.9397583 ]","[ 202.62950134  183.51138306  141.78112793  106.00167847   96.88879395
   77.20120239  141.72299194  164.2512207   166.80484009  136.00769043]","[  654.12030029   843.70135498   838.13116455   940.9407959    789.84503174
   839.27972412  1015.41467285  1079.33093262  1154.03540039  1179.90368652]",5.54513168335,0,2.0
90,"[  71.10668945   76.52347565   74.22320557  261.51470947  230.52142334
  251.00265503   35.35151672   75.15059662   40.69062042   81.81346893]","[ 16.75215149  23.69592857   4.18718815  49.1776619   13.89716911
  51.88153839  31.51515007  16.30381775  64.9397583   35.78378296]","[ 183.51138306  141.78112793  106.00167847   96.88879395   77.20120239
  141.72299194  164.2512207   166.80484009  136.00769043   99.28397369]","[  843.70135498   838.13116455   940.9407959    789.84503174   839.27972412
  1015.41467285  1079.33093262  1154.03540039  1179.90368652   706.59552002]",5.33887434006,0,2.0
91,"[  76.52347565   74.22320557  261.51470947  230.52142334  251.00265503
   35.35151672   75.15059662   40.69062042   81.81346893   12.29892349]","[ 23.69592857   4.18718815  49.1776619   13.89716911  51.88153839
  31.51515007  16.30381775  64.9397583   35.78378296  38.50965881]","[ 141.78112793  106.00167847   96.88879395   77.20120239  141.72299194
  164.2512207   166.80484009  136.00769043   99.28397369   12.9488802 ]","[  838.13116455   940.9407959    789.84503174   839.27972412  1015.41467285
  1079.33093262  1154.03540039  1179.90368652   706.59552002    44.1638298 ]",5.1296415329,0,2.0
92,"[  74.22320557  261.51470947  230.52142334  251.00265503   35.35151672
   75.15059662   40.69062042   81.81346893   12.29892349   76.45301819]","[  4.18718815  49.1776619   13.89716911  51.88153839  31.51515007
  16.30381775  64.9397583   35.78378296  38.50965881  13.93475246]","[ 106.00167847   96.88879395   77.20120239  141.72299194  164.2512207
  166.80484009  136.00769043   99.28397369   12.9488802    61.77891159]","[  940.9407959    789.84503174   839.27972412  1015.41467285  1079.33093262
  1154.03540039  1179.90368652   706.59552002    44.1638298   1450.91699219]",4.92216300964,0,2.0
93,"[ 261.51470947  230.52142334  251.00265503   35.35151672   75.15059662
   40.69062042   81.81346893   12.29892349   76.45301819   91.78966522]","[ 49.1776619   13.89716911  51.88153839  31.51515007  16.30381775
  64.9397583   35.78378296  38.50965881  13.93475246  16.78722572]","[  96.88879395   77.20120239  141.72299194  164.2512207   166.80484009
  136.00769043   99.28397369   12.9488802    61.77891159   63.34991837]","[  789.84503174   839.27972412  1015.41467285  1079.33093262  1154.03540039
  1179.90368652   706.59552002    44.1638298   1450.91699219   617.00616455]",4.71189117432,0,2.0
94,"[ 230.52142334  251.00265503   35.35151672   75.15059662   40.69062042
   81.81346893   12.29892349   76.45301819   91.78966522   69.92020416]","[ 13.89716911  51.88153839  31.51515007  16.30381775  64.9397583
  35.78378296  38.50965881  13.93475246  16.78722572  35.79123306]","[  77.20120239  141.72299194  164.2512207   166.80484009  136.00769043
   99.28397369   12.9488802    61.77891159   63.34991837    9.18223763]","[  839.27972412  1015.41467285  1079.33093262  1154.03540039  1179.90368652
   706.59552002    44.1638298   1450.91699219   617.00616455   755.23547363]",4.50365781784,0,2.0
95,"[ 251.00265503   35.35151672   75.15059662   40.69062042   81.81346893
   12.29892349   76.45301819   91.78966522   69.92020416  118.64859009]","[ 51.88153839  31.51515007  16.30381775  64.9397583   35.78378296
  38.50965881  13.93475246  16.78722572  35.79123306  36.21652985]","[ 141.72299194  164.2512207   166.80484009  136.00769043   99.28397369
   12.9488802    61.77891159   63.34991837    9.18223763   48.03152084]","[ 1015.41467285  1079.33093262  1154.03540039  1179.90368652   706.59552002
    44.1638298   1450.91699219   617.00616455   755.23547363   377.57763672]",4.29331541061,0,2.0
96,"[  35.35151672   75.15059662   40.69062042   81.81346893   12.29892349
   76.45301819   91.78966522   69.92020416  118.64859009  232.48777771]","[ 31.51515007  16.30381775  64.9397583   35.78378296  38.50965881
  13.93475246  16.78722572  35.79123306  36.21652985  37.88253784]","[ 164.2512207   166.80484009  136.00769043   99.28397369   12.9488802
   61.77891159   63.34991837    9.18223763   48.03152084   80.31931305]","[ 1079.33093262  1154.03540039  1179.90368652   706.59552002    44.1638298
  1450.91699219   617.00616455   755.23547363   377.57763672   162.96620178]",4.08568620682,0,2.0
97,"[  75.15059662   40.69062042   81.81346893   12.29892349   76.45301819
   91.78966522   69.92020416  118.64859009  232.48777771   55.112957  ]","[ 16.30381775  64.9397583   35.78378296  38.50965881  13.93475246
  16.78722572  35.79123306  36.21652985  37.88253784  37.83966827]","[ 166.80484009  136.00769043   99.28397369   12.9488802    61.77891159
   63.34991837    9.18223763   48.03152084   80.31931305   17.12867928]","[ 1154.03540039  1179.90368652   706.59552002    44.1638298   1450.91699219
   617.00616455   755.23547363   377.57763672   162.96620178   132.93119812]",3.875467062,0,2.0
98,"[  40.69062042   81.81346893   12.29892349   76.45301819   91.78966522
   69.92020416  118.64859009  232.48777771   55.112957    655.31060791]","[  64.9397583    35.78378296   38.50965881   13.93475246   16.78722572
   35.79123306   36.21652985   37.88253784   37.83966827  113.39395142]","[ 136.00769043   99.28397369   12.9488802    61.77891159   63.34991837
    9.18223763   48.03152084   80.31931305   17.12867928    1.62898445]","[ 1179.90368652   706.59552002    44.1638298   1450.91699219   617.00616455
   755.23547363   377.57763672   162.96620178   132.93119812   117.76712036]",3.45842814445,0,2.0
