,activation_0,activation_1,activation_2,activation_3,dist,id,vel
100,"[  49.94921875  130.6313324   327.11245728  202.12028503  124.11782074
   97.16543579   39.46788788  144.47869873  124.05617523  191.19230652]","[ 10.68828487   5.66585827  26.21998215   5.10364628  48.63562393
  16.59948158  16.36449623   5.94400692   0.89104772   4.66278362]","[ 27.55577278  56.31385422   2.37176847  41.17989349  16.60724258
  55.77629471  18.46172142  18.63295174  30.63682365  38.37363815]","[  838.33795166  1058.50024414   670.3069458    862.87487793  1240.86193848
   384.03500366   449.1524353   1140.06994629   689.55682373   867.26385498]",4.34797239304,0,2.0
101,"[ 130.6313324   327.11245728  202.12028503  124.11782074   97.16543579
   39.46788788  144.47869873  124.05617523  191.19230652   62.15781021]","[  5.66585827e+00   2.62199821e+01   5.10364628e+00   4.86356239e+01
   1.65994816e+01   1.63644962e+01   5.94400692e+00   8.91047716e-01
   4.66278362e+00   3.26572694e-02]","[ 56.31385422   2.37176847  41.17989349  16.60724258  55.77629471
  18.46172142  18.63295174  30.63682365  38.37363815  22.28859711]","[ 1058.50024414   670.3069458    862.87487793  1240.86193848   384.03500366
   449.1524353   1140.06994629   689.55682373   867.26385498   435.28500366]",4.12093353271,0,2.0
102,"[ 327.11245728  202.12028503  124.11782074   97.16543579   39.46788788
  144.47869873  124.05617523  191.19230652   62.15781021  299.55758667]","[  2.62199821e+01   5.10364628e+00   4.86356239e+01   1.65994816e+01
   1.63644962e+01   5.94400692e+00   8.91047716e-01   4.66278362e+00
   3.26572694e-02   2.95317440e+01]","[  2.37176847  41.17989349  16.60724258  55.77629471  18.46172142
  18.63295174  30.63682365  38.37363815  22.28859711   9.42179489]","[  670.3069458    862.87487793  1240.86193848   384.03500366   449.1524353
  1140.06994629   689.55682373   867.26385498   435.28500366   306.83676147]",3.93054580688,0,2.0
103,"[ 202.12028503  124.11782074   97.16543579   39.46788788  144.47869873
  124.05617523  191.19230652   62.15781021  299.55758667  486.18505859]","[  5.10364628e+00   4.86356239e+01   1.65994816e+01   1.63644962e+01
   5.94400692e+00   8.91047716e-01   4.66278362e+00   3.26572694e-02
   2.95317440e+01   4.05122910e+01]","[ 41.17989349  16.60724258  55.77629471  18.46172142  18.63295174
  30.63682365  38.37363815  22.28859711   9.42179489  10.42655659]","[  862.87487793  1240.86193848   384.03500366   449.1524353   1140.06994629
   689.55682373   867.26385498   435.28500366   306.83676147   232.96760559]",3.72063994408,0,2.0
104,"[ 124.11782074   97.16543579   39.46788788  144.47869873  124.05617523
  191.19230652   62.15781021  299.55758667  486.18505859  113.31528473]","[  4.86356239e+01   1.65994816e+01   1.63644962e+01   5.94400692e+00
   8.91047716e-01   4.66278362e+00   3.26572694e-02   2.95317440e+01
   4.05122910e+01   1.49946623e+01]","[ 16.60724258  55.77629471  18.46172142  18.63295174  30.63682365
  38.37363815  22.28859711   9.42179489  10.42655659  22.18898773]","[ 1240.86193848   384.03500366   449.1524353   1140.06994629   689.55682373
   867.26385498   435.28500366   306.83676147   232.96760559   336.0425415 ]",3.51293897629,0,2.0
105,"[  97.16543579   39.46788788  144.47869873  124.05617523  191.19230652
   62.15781021  299.55758667  486.18505859  113.31528473  152.53947449]","[  1.65994816e+01   1.63644962e+01   5.94400692e+00   8.91047716e-01
   4.66278362e+00   3.26572694e-02   2.95317440e+01   4.05122910e+01
   1.49946623e+01   4.81494856e+00]","[ 55.77629471  18.46172142  18.63295174  30.63682365  38.37363815
  22.28859711   9.42179489  10.42655659  22.18898773  59.18886566]","[  384.03500366   449.1524353   1140.06994629   689.55682373   867.26385498
   435.28500366   306.83676147   232.96760559   336.0425415    365.95831299]",3.30750370026,0,2.0
106,"[  39.46788788  144.47869873  124.05617523  191.19230652   62.15781021
  299.55758667  486.18505859  113.31528473  152.53947449  223.22488403]","[  1.63644962e+01   5.94400692e+00   8.91047716e-01   4.66278362e+00
   3.26572694e-02   2.95317440e+01   4.05122910e+01   1.49946623e+01
   4.81494856e+00   2.31007385e+01]","[ 18.46172142  18.63295174  30.63682365  38.37363815  22.28859711
   9.42179489  10.42655659  22.18898773  59.18886566  25.84106445]","[  449.1524353   1140.06994629   689.55682373   867.26385498   435.28500366
   306.83676147   232.96760559   336.0425415    365.95831299   538.66107178]",3.10272479057,0,2.0
107,"[ 144.47869873  124.05617523  191.19230652   62.15781021  299.55758667
  486.18505859  113.31528473  152.53947449  223.22488403  197.3739624 ]","[  5.94400692e+00   8.91047716e-01   4.66278362e+00   3.26572694e-02
   2.95317440e+01   4.05122910e+01   1.49946623e+01   4.81494856e+00
   2.31007385e+01   9.58951569e+00]","[ 18.63295174  30.63682365  38.37363815  22.28859711   9.42179489
  10.42655659  22.18898773  59.18886566  25.84106445  47.27300644]","[ 1140.06994629   689.55682373   867.26385498   435.28500366   306.83676147
   232.96760559   336.0425415    365.95831299   538.66107178   594.70202637]",2.89518332481,0,2.0
108,"[ 124.05617523  191.19230652   62.15781021  299.55758667  486.18505859
  113.31528473  152.53947449  223.22488403  197.3739624   380.79956055]","[  8.91047716e-01   4.66278362e+00   3.26572694e-02   2.95317440e+01
   4.05122910e+01   1.49946623e+01   4.81494856e+00   2.31007385e+01
   9.58951569e+00   1.02036695e+01]","[ 30.63682365  38.37363815  22.28859711   9.42179489  10.42655659
  22.18898773  59.18886566  25.84106445  47.27300644  81.47156525]","[ 689.55682373  867.26385498  435.28500366  306.83676147  232.96760559
  336.0425415   365.95831299  538.66107178  594.70202637  570.56219482]",2.68857264519,0,2.0
109,"[ 191.19230652   62.15781021  299.55758667  486.18505859  113.31528473
  152.53947449  223.22488403  197.3739624   380.79956055  413.38482666]","[  4.66278362e+00   3.26572694e-02   2.95317440e+01   4.05122910e+01
   1.49946623e+01   4.81494856e+00   2.31007385e+01   9.58951569e+00
   1.02036695e+01   3.07807980e+01]","[ 38.37363815  22.28859711   9.42179489  10.42655659  22.18898773
  59.18886566  25.84106445  47.27300644  81.47156525  64.33063507]","[ 867.26385498  435.28500366  306.83676147  232.96760559  336.0425415
  365.95831299  538.66107178  594.70202637  570.56219482  918.50524902]",2.47923207283,0,2.0
110,"[  62.15781021  299.55758667  486.18505859  113.31528473  152.53947449
  223.22488403  197.3739624   380.79956055  413.38482666  671.97991943]","[  3.26572694e-02   2.95317440e+01   4.05122910e+01   1.49946623e+01
   4.81494856e+00   2.31007385e+01   9.58951569e+00   1.02036695e+01
   3.07807980e+01   2.23285961e+01]","[ 22.28859711   9.42179489  10.42655659  22.18898773  59.18886566
  25.84106445  47.27300644  81.47156525  64.33063507  71.14940643]","[ 435.28500366  306.83676147  232.96760559  336.0425415   365.95831299
  538.66107178  594.70202637  570.56219482  918.50524902  534.81317139]",2.27199149132,0,2.0
111,"[ 299.55758667  486.18505859  113.31528473  152.53947449  223.22488403
  197.3739624   380.79956055  413.38482666  671.97991943  424.94729614]","[ 29.531744    40.51229095  14.99466228   4.81494856  23.10073853
   9.58951569  10.20366955  30.78079796  22.32859612  19.97761536]","[  9.42179489  10.42655659  22.18898773  59.18886566  25.84106445
  47.27300644  81.47156525  64.33063507  71.14940643  72.89292908]","[ 306.83676147  232.96760559  336.0425415   365.95831299  538.66107178
  594.70202637  570.56219482  918.50524902  534.81317139  778.04846191]",2.06208562851,0,2.0
