,activation_0,activation_1,activation_2,activation_3,dist,id,vel
97,"[ 128.21917725   24.31741714  130.76773071  117.14926147   45.39976501
  200.62007141  127.23900604  154.43011475   54.54771042   89.12676239]","[ 24.7039547    6.18664026   0.32509914  43.44833755  11.16371155
  10.41555119  30.44465637   2.81598258  28.31055069  17.84911728]","[ 42.02763367  13.64460182   2.28192306  34.26031113  24.67778015
   5.09159374  24.37612724   5.91079426  52.37131882  40.33993912]","[  22.93456459  126.84606171  187.99272156  202.00688171  232.72242737
  282.05255127  103.38518524  279.99508667  374.78948975   98.54311371]",6.23425865173,2,2.0
98,"[  24.31741714  130.76773071  117.14926147   45.39976501  200.62007141
  127.23900604  154.43011475   54.54771042   89.12676239  104.89521027]","[  6.18664026   0.32509914  43.44833755  11.16371155  10.41555119
  30.44465637   2.81598258  28.31055069  17.84911728  17.00357628]","[ 13.64460182   2.28192306  34.26031113  24.67778015   5.09159374
  24.37612724   5.91079426  52.37131882  40.33993912   1.59953356]","[ 126.84606171  187.99272156  202.00688171  232.72242737  282.05255127
  103.38518524  279.99508667  374.78948975   98.54311371   51.93215942]",6.04618120193,2,2.0
99,"[ 130.76773071  117.14926147   45.39976501  200.62007141  127.23900604
  154.43011475   54.54771042   89.12676239  104.89521027   28.73525047]","[  0.32509914  43.44833755  11.16371155  10.41555119  30.44465637
   2.81598258  28.31055069  17.84911728  17.00357628  10.7481699 ]","[  2.28192306  34.26031113  24.67778015   5.09159374  24.37612724
   5.91079426  52.37131882  40.33993912   1.59953356  48.64204025]","[ 187.99272156  202.00688171  232.72242737  282.05255127  103.38518524
  279.99508667  374.78948975   98.54311371   51.93215942  198.02108765]",5.84191560745,2,2.0
100,"[ 117.14926147   45.39976501  200.62007141  127.23900604  154.43011475
   54.54771042   89.12676239  104.89521027   28.73525047   80.50812531]","[ 43.44833755  11.16371155  10.41555119  30.44465637   2.81598258
  28.31055069  17.84911728  17.00357628  10.7481699    9.36381149]","[ 34.26031113  24.67778015   5.09159374  24.37612724   5.91079426
  52.37131882  40.33993912   1.59953356  48.64204025   1.2639451 ]","[ 202.00688171  232.72242737  282.05255127  103.38518524  279.99508667
  374.78948975   98.54311371   51.93215942  198.02108765  186.05847168]",5.63634681702,2,2.0
101,"[  45.39976501  200.62007141  127.23900604  154.43011475   54.54771042
   89.12676239  104.89521027   28.73525047   80.50812531  273.90817261]","[ 11.16371155  10.41555119  30.44465637   2.81598258  28.31055069
  17.84911728  17.00357628  10.7481699    9.36381149  76.27802277]","[ 24.67778015   5.09159374  24.37612724   5.91079426  52.37131882
  40.33993912   1.59953356  48.64204025   1.2639451   18.50203514]","[ 232.72242737  282.05255127  103.38518524  279.99508667  374.78948975
   98.54311371   51.93215942  198.02108765  186.05847168  241.36352539]",5.43169784546,2,2.0
102,"[ 200.62007141  127.23900604  154.43011475   54.54771042   89.12676239
  104.89521027   28.73525047   80.50812531  273.90817261   73.65752411]","[ 10.41555119  30.44465637   2.81598258  28.31055069  17.84911728
  17.00357628  10.7481699    9.36381149  76.27802277  40.19579697]","[  5.09159374  24.37612724   5.91079426  52.37131882  40.33993912
   1.59953356  48.64204025   1.2639451   18.50203514  62.97528839]","[ 282.05255127  103.38518524  279.99508667  374.78948975   98.54311371
   51.93215942  198.02108765  186.05847168  241.36352539  331.70620728]",5.20965480804,2,2.0
103,"[ 127.23900604  154.43011475   54.54771042   89.12676239  104.89521027
   28.73525047   80.50812531  273.90817261   73.65752411  115.83209991]","[ 30.44465637   2.81598258  28.31055069  17.84911728  17.00357628
  10.7481699    9.36381149  76.27802277  40.19579697   7.09071875]","[ 24.37612724   5.91079426  52.37131882  40.33993912   1.59953356
  48.64204025   1.2639451   18.50203514  62.97528839  11.33131027]","[ 103.38518524  279.99508667  374.78948975   98.54311371   51.93215942
  198.02108765  186.05847168  241.36352539  331.70620728  348.30670166]",5.02173566818,2,2.0
104,"[ 154.43011475   54.54771042   89.12676239  104.89521027   28.73525047
   80.50812531  273.90817261   73.65752411  115.83209991  157.28649902]","[  2.81598258  28.31055069  17.84911728  17.00357628  10.7481699
   9.36381149  76.27802277  40.19579697   7.09071875  16.93163872]","[  5.91079426  52.37131882  40.33993912   1.59953356  48.64204025
   1.2639451   18.50203514  62.97528839  11.33131027   6.62234735]","[ 279.99508667  374.78948975   98.54311371   51.93215942  198.02108765
  186.05847168  241.36352539  331.70620728  348.30670166  284.17785645]",4.81663513184,2,2.0
105,"[  54.54771042   89.12676239  104.89521027   28.73525047   80.50812531
  273.90817261   73.65752411  115.83209991  157.28649902   73.45380402]","[ 28.31055069  17.84911728  17.00357628  10.7481699    9.36381149
  76.27802277  40.19579697   7.09071875  16.93163872  19.59593391]","[ 52.37131882  40.33993912   1.59953356  48.64204025   1.2639451
  18.50203514  62.97528839  11.33131027   6.62234735   2.08894253]","[ 374.78948975   98.54311371   51.93215942  198.02108765  186.05847168
  241.36352539  331.70620728  348.30670166  284.17785645  203.82136536]",4.61265468597,2,2.0
106,"[  89.12676239  104.89521027   28.73525047   80.50812531  273.90817261
   73.65752411  115.83209991  157.28649902   73.45380402  143.96907043]","[ 17.84911728  17.00357628  10.7481699    9.36381149  76.27802277
  40.19579697   7.09071875  16.93163872  19.59593391   0.4704594 ]","[ 40.33993912   1.59953356  48.64204025   1.2639451   18.50203514
  62.97528839  11.33131027   6.62234735   2.08894253  26.82239532]","[  98.54311371   51.93215942  198.02108765  186.05847168  241.36352539
  331.70620728  348.30670166  284.17785645  203.82136536  228.85215759]",4.4078912735,2,2.0
107,"[ 104.89521027   28.73525047   80.50812531  273.90817261   73.65752411
  115.83209991  157.28649902   73.45380402  143.96907043  123.11286163]","[ 17.00357628  10.7481699    9.36381149  76.27802277  40.19579697
   7.09071875  16.93163872  19.59593391   0.4704594   33.23913193]","[  1.59953356  48.64204025   1.2639451   18.50203514  62.97528839
  11.33131027   6.62234735   2.08894253  26.82239532   1.44247854]","[  51.93215942  198.02108765  186.05847168  241.36352539  331.70620728
  348.30670166  284.17785645  203.82136536  228.85215759  160.54269409]",4.2042183876,2,2.0
108,"[  28.73525047   80.50812531  273.90817261   73.65752411  115.83209991
  157.28649902   73.45380402  143.96907043  123.11286163  252.21195984]","[ 10.7481699    9.36381149  76.27802277  40.19579697   7.09071875
  16.93163872  19.59593391   0.4704594   33.23913193  36.633461  ]","[ 48.64204025   1.2639451   18.50203514  62.97528839  11.33131027
   6.62234735   2.08894253  26.82239532   1.44247854  21.61006165]","[ 198.02108765  186.05847168  241.36352539  331.70620728  348.30670166
  284.17785645  203.82136536  228.85215759  160.54269409   79.64852905]",3.99983859062,2,2.0
109,"[  80.50812531  273.90817261   73.65752411  115.83209991  157.28649902
   73.45380402  143.96907043  123.11286163  252.21195984   35.99572754]","[  9.36381149  76.27802277  40.19579697   7.09071875  16.93163872
  19.59593391   0.4704594   33.23913193  36.633461     8.37152767]","[  1.2639451   18.50203514  62.97528839  11.33131027   6.62234735
   2.08894253  26.82239532   1.44247854  21.61006165  37.53688812]","[ 186.05847168  241.36352539  331.70620728  348.30670166  284.17785645
  203.82136536  228.85215759  160.54269409   79.64852905  405.05758667]",3.79613041878,2,2.0
110,"[ 273.90817261   73.65752411  115.83209991  157.28649902   73.45380402
  143.96907043  123.11286163  252.21195984   35.99572754  215.73265076]","[ 76.27802277  40.19579697   7.09071875  16.93163872  19.59593391
   0.4704594   33.23913193  36.633461     8.37152767  20.87998581]","[ 18.50203514  62.97528839  11.33131027   6.62234735   2.08894253
  26.82239532   1.44247854  21.61006165  37.53688812  12.11843967]","[ 241.36352539  331.70620728  348.30670166  284.17785645  203.82136536
  228.85215759  160.54269409   79.64852905  405.05758667  406.36630249]",3.59324765205,2,2.0
111,"[  73.65752411  115.83209991  157.28649902   73.45380402  143.96907043
  123.11286163  252.21195984   35.99572754  215.73265076  278.29959106]","[ 40.19579697   7.09071875  16.93163872  19.59593391   0.4704594
  33.23913193  36.633461     8.37152767  20.87998581  25.64090919]","[ 62.97528839  11.33131027   6.62234735   2.08894253  26.82239532
   1.44247854  21.61006165  37.53688812  12.11843967   6.56202459]","[ 331.70620728  348.30670166  284.17785645  203.82136536  228.85215759
  160.54269409   79.64852905  405.05758667  406.36630249  361.45074463]",3.39064598083,2,2.0
112,"[ 115.83209991  157.28649902   73.45380402  143.96907043  123.11286163
  252.21195984   35.99572754  215.73265076  278.29959106  213.38404846]","[  7.09071875  16.93163872  19.59593391   0.4704594   33.23913193
  36.633461     8.37152767  20.87998581  25.64090919  14.96736336]","[ 11.33131027   6.62234735   2.08894253  26.82239532   1.44247854
  21.61006165  37.53688812  12.11843967   6.56202459  44.19612122]","[ 348.30670166  284.17785645  203.82136536  228.85215759  160.54269409
   79.64852905  405.05758667  406.36630249  361.45074463  437.14767456]",3.18699979782,2,2.0
113,"[ 157.28649902   73.45380402  143.96907043  123.11286163  252.21195984
   35.99572754  215.73265076  278.29959106  213.38404846  278.64196777]","[ 16.93163872  19.59593391   0.4704594   33.23913193  36.633461
   8.37152767  20.87998581  25.64090919  14.96736336  16.90110588]","[  6.62234735   2.08894253  26.82239532   1.44247854  21.61006165
  37.53688812  12.11843967   6.56202459  44.19612122  29.20912552]","[ 284.17785645  203.82136536  228.85215759  160.54269409   79.64852905
  405.05758667  406.36630249  361.45074463  437.14767456  481.14822388]",2.98397636414,2,2.0
114,"[  73.45380402  143.96907043  123.11286163  252.21195984   35.99572754
  215.73265076  278.29959106  213.38404846  278.64196777  381.41842651]","[ 19.59593391   0.4704594   33.23913193  36.633461     8.37152767
  20.87998581  25.64090919  14.96736336  16.90110588  32.71168137]","[  2.08894253  26.82239532   1.44247854  21.61006165  37.53688812
  12.11843967   6.56202459  44.19612122  29.20912552  36.20504379]","[ 203.82136536  228.85215759  160.54269409   79.64852905  405.05758667
  406.36630249  361.45074463  437.14767456  481.14822388  422.71179199]",2.77958703041,2,2.0
115,"[ 143.96907043  123.11286163  252.21195984   35.99572754  215.73265076
  278.29959106  213.38404846  278.64196777  381.41842651  101.92385101]","[  0.4704594   33.23913193  36.633461     8.37152767  20.87998581
  25.64090919  14.96736336  16.90110588  32.71168137   2.75961399]","[ 26.82239532   1.44247854  21.61006165  37.53688812  12.11843967
   6.56202459  44.19612122  29.20912552  36.20504379  45.84738159]","[ 228.85215759  160.54269409   79.64852905  405.05758667  406.36630249
  361.45074463  437.14767456  481.14822388  422.71179199  380.28741455]",2.57625842094,2,2.0
116,"[ 123.11286163  252.21195984   35.99572754  215.73265076  278.29959106
  213.38404846  278.64196777  381.41842651  101.92385101  503.6000061 ]","[ 33.23913193  36.633461     8.37152767  20.87998581  25.64090919
  14.96736336  16.90110588  32.71168137   2.75961399  41.03488541]","[  1.44247854  21.61006165  37.53688812  12.11843967   6.56202459
  44.19612122  29.20912552  36.20504379  45.84738159  42.14901733]","[ 160.54269409   79.64852905  405.05758667  406.36630249  361.45074463
  437.14767456  481.14822388  422.71179199  380.28741455  498.20910645]",2.37090349197,2,2.0
117,"[ 252.21195984   35.99572754  215.73265076  278.29959106  213.38404846
  278.64196777  381.41842651  101.92385101  503.6000061   253.04602051]","[ 36.633461     8.37152767  20.87998581  25.64090919  14.96736336
  16.90110588  32.71168137   2.75961399  41.03488541  32.94106674]","[ 21.61006165  37.53688812  12.11843967   6.56202459  44.19612122
  29.20912552  36.20504379  45.84738159  42.14901733  47.02568436]","[  79.64852905  405.05758667  406.36630249  361.45074463  437.14767456
  481.14822388  422.71179199  380.28741455  498.20910645  407.94107056]",2.15019106865,2,2.0
