,activation,distance,fov_x,velocity
736,9149.99399612,25.35,120,1.02
737,7799.1738955,25.24,120,1.02
738,7950.59300423,25.13,120,1.02
739,9585.30623956,25.02,120,1.03
740,9963.93940067,24.91,120,1.03
741,9470.68658893,24.8,120,1.03
742,9980.68786235,24.7,120,1.02
743,10841.9717923,24.59,120,1.02
744,8397.80921479,24.48,120,1.02
745,9866.98098382,24.38,120,1.02
746,8471.27200608,24.27,120,1.02
747,10618.6296181,24.16,120,1.02
748,8657.4855664,24.05,120,1.02
749,8258.26691778,23.94,120,1.02
750,9708.66170271,23.84,120,1.02
751,8928.57695323,23.73,120,1.02
752,9448.07956865,23.62,120,1.02
753,9462.74049134,23.51,120,1.02
754,7936.85844273,23.4,120,1.02
755,9227.286652,23.29,120,1.02
756,8241.71955022,23.19,120,1.02
757,10456.8814695,23.08,120,1.01
758,9737.70239856,22.98,120,1.01
759,9054.0709646,22.87,120,1.01
760,7136.95468353,22.76,120,1.01
761,8849.26664365,22.66,120,1.01
762,8420.36430778,22.55,120,1.01
763,9031.56088722,22.44,120,1.01
764,8371.26042735,22.34,120,1.01
765,9686.40482962,22.23,120,1.01
766,8577.6335737,22.12,120,1.01
767,9085.54012423,22.02,120,1.01
768,8412.7929562,21.91,120,1.01
769,7064.40339858,21.8,120,1.01
770,9408.2648546,21.7,120,1.01
771,8358.94650577,21.59,120,1.01
772,10852.1774954,21.49,120,1.01
773,7974.27998449,21.38,120,1.02
774,8288.58278735,21.27,120,1.01
775,9113.53503389,21.16,120,1.01
776,8446.83274737,21.06,120,1.02
777,9183.82059356,20.95,120,1.01
778,9521.34955085,20.84,120,1.01
779,9932.0513266,20.74,120,1.01
780,8874.25083232,20.63,120,1.01
781,8398.73478609,20.53,120,1.01
782,8519.52415754,20.42,120,1.01
783,9491.40218215,20.32,120,1.01
784,8866.55580706,20.21,120,1.01
785,7216.70906683,20.11,120,1.01
786,9125.57455321,20.01,120,1.01
787,8686.57710761,19.9,120,1.01
788,8235.33450528,19.8,120,1.01
789,8330.18751697,19.69,120,1.01
790,9653.95613343,19.59,120,1.0
791,17381.715536,19.38,120,1.01
792,7840.90843938,19.28,120,1.01
793,17736.2022893,19.07,120,1.0
794,9188.92167561,18.97,120,1.0
795,8539.40049918,18.87,120,1.0
796,10334.0174165,18.76,120,1.0
797,9640.47933239,18.66,120,1.0
798,18903.8771716,18.45,120,1.0
799,11540.7355248,18.35,120,1.0
800,6476.06874319,18.25,120,1.0
801,9148.63155032,18.14,120,1.0
802,8922.01794886,18.04,120,1.0
803,8092.86449251,17.94,120,1.0
804,7955.5152394,17.83,120,1.0
805,19522.2150894,17.63,120,1.0
806,8338.59283758,17.53,120,1.0
807,7656.66346875,17.42,120,1.0
808,10148.3373883,17.32,120,1.0
809,8931.44425877,17.22,120,1.0
810,9170.8345392,17.11,120,1.0
811,8670.74352818,17.01,120,1.0
812,8019.83119695,16.91,120,1.0
813,9526.33016404,16.8,120,1.0
814,7133.68535613,16.7,120,1.0
815,8692.03580554,16.59,120,1.0
816,8932.37178156,16.49,120,1.0
817,9323.08507501,16.39,120,1.0
818,8367.88433658,16.29,120,1.0
819,6721.02697978,16.18,120,1.0
820,8870.94882242,16.08,120,1.0
821,18477.7696598,15.87,120,1.0
822,8294.37981511,15.77,120,1.0
823,7596.54363135,15.66,120,1.0
824,8055.26699291,15.56,120,1.0
825,17324.66622,15.35,120,1.0
826,9204.81289765,15.25,120,1.0
827,6715.22777073,15.14,120,1.0
828,7059.53553963,15.04,120,1.0
829,8591.37961966,14.94,120,1.0
830,6739.28807849,14.84,120,1.0
831,9487.78368853,14.73,120,1.0
832,7004.57793103,14.63,120,1.0
833,7390.06688873,14.52,120,1.0
834,8608.65144356,14.42,120,1.0
835,8702.94820763,14.32,120,1.0
836,9427.49992445,14.21,120,1.0
837,6654.63430205,14.11,120,1.0
838,7190.64266229,14.01,120,1.0
839,8255.07996547,13.9,120,1.0
840,7898.41867451,13.8,120,1.0
841,19288.5003894,13.6,120,1.0
842,8054.87920718,13.49,120,1.0
843,9046.88751638,13.39,120,1.0
844,8104.0110216,13.29,120,1.0
845,7191.70428874,13.19,120,1.0
846,7922.90796135,13.08,120,1.0
847,7542.38867009,12.98,120,1.0
848,7589.41757362,12.88,120,1.0
849,7361.52898648,12.77,120,1.0
850,7887.95101641,12.67,120,1.0
851,8554.7235662,12.57,120,1.0
852,7894.92253138,12.46,120,1.0
853,8305.62629242,12.36,120,1.0
854,8318.05578025,12.26,120,1.0
855,8137.8593787,12.16,120,1.0
856,7333.76855228,12.06,120,1.0
857,7878.9268888,11.96,120,1.0
858,7799.82577459,11.85,120,1.0
859,7810.55917229,11.75,120,1.0
860,7838.46503961,11.65,120,1.0
861,8172.23885861,11.54,120,1.0
862,6223.95676043,11.44,120,1.0
863,8372.55190778,11.34,120,1.0
864,6746.27690379,11.23,120,1.0
865,9356.13389442,11.13,120,1.0
866,8430.82935644,11.03,120,1.0
867,9230.73374422,10.93,120,1.0
868,8434.34472765,10.83,120,1.0
869,9487.24763249,10.72,120,1.0
870,6513.76318383,10.62,120,0.99
871,6417.02242443,10.52,120,0.99
872,8347.37808645,10.42,120,0.99
873,17765.9366548,10.21,120,1.0
874,6560.69794394,10.11,120,0.99
875,7153.27157771,10.01,120,0.99
876,7409.71102592,9.91,120,0.99
877,9006.83241525,9.81,120,0.99
878,17600.8845426,9.61,120,0.99
879,8669.90091193,9.51,120,0.99
880,16886.4104595,9.3,120,0.99
881,7987.5920232,9.2,120,0.99
882,16614.0062746,9.0,120,0.99
883,16958.287913,8.8,120,0.99
884,8367.35154409,8.7,120,0.99
885,7145.54842817,8.59,120,0.99
886,7867.95235056,8.49,120,0.99
887,17244.991856,8.29,120,0.99
888,8322.79909506,8.19,120,0.99
889,8638.23261073,8.09,120,0.99
890,8363.3375367,7.99,120,0.99
891,7331.56400891,7.88,120,1.0
892,7898.24076612,7.78,120,1.0
893,8771.3905611,7.68,120,1.0
894,9243.59065601,7.58,120,0.99
895,9534.48412745,7.47,120,0.99
896,8190.20988226,7.37,120,0.99
897,9683.65963029,7.27,120,0.99
898,6997.5644256,7.16,120,0.99
899,7607.5078228,7.06,120,1.0
900,7665.18385691,6.96,120,0.99
901,10083.9398117,6.86,120,0.99
902,8667.46204258,6.76,120,0.99
903,14274.9688847,28.94,120,1.75
904,15224.2369406,28.77,120,1.78
905,14115.7783459,28.59,120,1.81
906,29195.1222074,28.23,120,1.85
907,16375.816443,28.05,120,1.87
908,14752.9616601,27.86,120,1.89
909,18004.9447162,27.67,120,1.9
910,15782.0023588,27.48,120,1.91
911,15295.2341519,27.29,120,1.92
912,17044.0126618,27.1,120,1.93
913,16953.7249682,26.91,120,1.94
914,16604.7026685,26.72,120,1.95
915,16063.6391348,26.52,120,1.95
916,15273.953365,26.33,120,1.96
917,16001.9310216,26.13,120,1.97
918,18045.4464705,25.94,120,1.97
919,15798.2997534,25.74,120,1.98
920,19806.990146,25.54,120,1.98
921,16227.0417075,25.34,120,1.99
922,18067.0775113,25.14,120,1.99
923,17970.4100063,24.94,120,2.0
924,18526.6394004,24.74,120,2.0
925,16958.0803354,24.54,120,2.0
926,18263.9631792,24.34,120,2.01
927,18655.8376121,24.14,120,2.01
928,35379.1047514,23.74,120,2.02
929,19542.6277892,23.54,120,2.02
930,17494.5247637,23.34,120,2.03
931,18553.1859861,23.13,120,2.03
932,21929.3823105,22.93,120,2.03
933,38148.3577908,22.53,120,2.03
934,17910.6280626,22.33,120,2.03
935,18167.412596,22.12,120,2.02
936,17394.841373,21.92,120,2.03
937,15944.9160252,21.72,120,2.03
938,18724.1992017,21.52,120,2.03
939,19644.1159384,21.32,120,2.03
940,19784.9245839,21.12,120,2.03
941,17811.7062062,20.91,120,2.03
942,19719.4081698,20.71,120,2.03
943,18421.9001175,20.51,120,2.03
944,17703.2640043,20.3,120,2.03
945,17996.1573109,20.1,120,2.03
946,18645.0901237,19.9,120,2.03
947,17996.4178152,19.69,120,2.03
948,19702.1164382,19.49,120,2.03
949,21015.6525406,19.09,120,2.03
950,18338.6704064,18.88,120,2.03
951,42632.4927555,18.48,120,2.02
952,19860.614985,18.28,120,2.03
953,19912.8966408,18.07,120,2.02
954,,17.87,120,2.02
955,37853.6181003,17.46,120,2.02
956,19134.6153054,17.06,120,2.02
957,39559.940338,16.65,120,2.02
958,20447.2708682,16.44,120,2.02
959,19348.0787826,16.24,120,2.02
960,19963.1780693,16.03,120,2.02
961,17551.4998008,15.63,120,2.02
962,20197.9894854,15.22,120,2.02
963,20158.7157635,15.01,120,2.02
964,19109.0691165,14.81,120,2.02
965,21123.0494503,14.6,120,2.02
966,17981.1514861,14.4,120,2.02
967,21960.0463961,14.19,120,2.02
968,17332.0244333,13.99,120,2.02
969,19487.7678983,13.78,120,2.02
970,17763.1289974,13.57,120,2.02
971,21490.391702,13.37,120,2.02
972,18623.9476267,13.16,120,2.02
973,21416.9141466,12.96,120,2.02
974,17809.5863275,12.75,120,2.02
975,18167.3337393,12.55,120,2.02
976,16746.1609929,12.34,120,2.02
977,16518.5401706,12.14,120,2.02
978,19899.3712881,11.94,120,2.02
979,18795.2525938,11.73,120,2.02
980,19467.6951873,11.53,120,2.02
981,17355.1347364,11.32,120,2.02
982,18982.8241656,11.12,120,2.01
983,21828.9582563,10.91,120,2.01
984,19184.4882879,10.71,120,2.01
985,17772.9067247,10.51,120,2.01
986,19739.5188913,10.3,120,2.01
987,17858.845312,10.1,120,2.01
988,16941.1905243,9.89,120,2.01
989,19995.326461,9.69,120,2.01
990,18084.8466971,9.49,120,2.01
991,19215.8451158,9.28,120,2.01
992,21785.8560689,9.08,120,2.01
993,21056.8678235,8.87,120,2.01
994,18294.5225664,8.67,120,2.01
995,19051.0929563,8.47,120,2.01
996,18145.7130509,8.26,120,2.01
997,19820.305482,8.06,120,2.01
998,17299.9283074,7.85,120,2.0
999,19792.8083406,7.65,120,2.0
1000,18491.8111407,7.44,120,2.01
1001,19102.716889,7.24,120,2.01
1002,17158.6979553,7.04,120,2.01
1003,18992.8359887,6.83,120,2.0
1004,17605.0668595,6.63,120,2.0
1005,1075.96570128,28.95,30,0.97
1006,1353.35471328,28.84,30,0.98
1007,1202.0387721,28.74,30,0.99
1008,1117.08670448,28.64,30,0.99
1009,1301.31715602,28.53,30,1.0
1010,1150.06326492,28.43,30,1.0
1011,1196.65474471,28.32,30,1.01
1012,1373.10355656,28.21,30,1.01
1013,1246.88102786,28.1,30,1.01
1014,1430.75079064,28.0,30,1.02
1015,1341.83698624,27.78,30,1.02
1016,1360.5970671,27.67,30,1.02
1017,1258.84644028,27.56,30,1.03
1018,1463.19231679,27.45,30,1.03
1019,1331.71709914,27.34,30,1.02
1020,1301.6565676,27.23,30,1.02
1021,1305.23171192,27.12,30,1.03
1022,1362.78380089,27.01,30,1.03
1023,1330.38301533,26.9,30,1.03
1024,1300.6201504,26.79,30,1.03
1025,1311.38014409,26.68,30,1.03
1026,1382.90160446,26.56,30,1.03
1027,1352.99268447,26.45,30,1.03
1028,1402.9296367,26.34,30,1.03
1029,1337.2228586,26.23,30,1.04
1030,1296.06032171,26.12,30,1.03
1031,1404.73343955,26.01,30,1.03
1032,1314.31319202,25.9,30,1.03
1033,1322.29616955,25.79,30,1.03
1034,1380.48491278,25.68,30,1.03
1035,1395.05079776,25.57,30,1.03
1036,1418.0718656,25.46,30,1.02
1037,1217.66543961,25.35,30,1.02
1038,1387.09225658,25.24,30,1.02
1039,1347.78098773,25.13,30,1.02
1040,1455.4781514,25.02,30,1.03
1041,1416.26819394,24.91,30,1.03
1042,1288.2892047,24.8,30,1.03
1043,1317.40600712,24.7,30,1.02
1044,1346.49123919,24.59,30,1.02
1045,1332.80740796,24.48,30,1.02
1046,1337.33307317,24.38,30,1.02
1047,1311.72857579,24.27,30,1.02
1048,1296.92506731,24.16,30,1.02
1049,1306.75961518,24.05,30,1.02
1050,1345.20201742,23.94,30,1.02
1051,1306.84288754,23.84,30,1.02
1052,1425.47522871,23.73,30,1.02
1053,1331.51564899,23.62,30,1.02
1054,1330.29849416,23.51,30,1.02
1055,1338.13220225,23.4,30,1.02
1056,1333.67094768,23.29,30,1.02
1057,1399.43311266,23.19,30,1.02
1058,1305.98012716,23.08,30,1.01
1059,1315.86290148,22.98,30,1.01
1060,1366.39810567,22.87,30,1.01
1061,1429.45836117,22.76,30,1.01
1062,1383.69956931,22.66,30,1.01
1063,1349.69753125,22.55,30,1.01
1064,1385.47953174,22.44,30,1.01
1065,1267.47747914,22.34,30,1.01
1066,1299.42023939,22.23,30,1.01
1067,1220.11647442,22.12,30,1.01
1068,1378.66399791,22.02,30,1.01
1069,1388.66911731,21.91,30,1.01
1070,1404.19482806,21.8,30,1.01
1071,1278.05434726,21.7,30,1.01
1072,1418.04420462,21.59,30,1.01
1073,1371.57427434,21.49,30,1.01
1074,1399.11117358,21.38,30,1.02
1075,1249.41735635,21.27,30,1.01
1076,1411.17857655,21.16,30,1.01
1077,1323.93536282,21.06,30,1.02
1078,1382.99806557,20.95,30,1.01
1079,1385.39012975,20.84,30,1.01
1080,1416.94558851,20.74,30,1.01
1081,1377.25368394,20.63,30,1.01
1082,1399.84771071,20.53,30,1.01
1083,1285.33003251,20.42,30,1.01
1084,1341.94142891,20.32,30,1.01
1085,1338.89934831,20.21,30,1.01
1086,1290.05373461,20.11,30,1.01
1087,1263.53457111,20.01,30,1.01
1088,1365.53832797,19.9,30,1.01
1089,1310.9720931,19.8,30,1.01
1090,1310.6306602,19.69,30,1.01
1091,1415.89194487,19.59,30,1.0
1092,2610.5920058,19.38,30,1.01
1093,1484.22316438,19.28,30,1.01
1094,2658.00248263,19.07,30,1.0
1095,1302.23885203,18.97,30,1.0
1096,1302.99361973,18.87,30,1.0
1097,1499.53513209,18.76,30,1.0
1098,1388.85504925,18.66,30,1.0
1099,2610.31105235,18.45,30,1.0
1100,1429.40815802,18.35,30,1.0
1101,1174.77064039,18.25,30,1.0
1102,1378.34865869,18.14,30,1.0
1103,1194.28907079,18.04,30,1.0
1104,1339.00365352,17.94,30,1.0
1105,1415.25932676,17.83,30,1.0
1106,2624.02106597,17.63,30,1.0
1107,1345.59629104,17.53,30,1.0
1108,1327.71224752,17.42,30,1.0
1109,1390.20529888,17.32,30,1.0
1110,1360.02510152,17.22,30,1.0
1111,1267.37718146,17.11,30,1.0
1112,1308.83379412,17.01,30,1.0
1113,1340.20821685,16.91,30,1.0
1114,1322.84818923,16.8,30,1.0
1115,1342.23363489,16.7,30,1.0
1116,1343.91733412,16.59,30,1.0
1117,1171.43412297,16.49,30,1.0
1118,1367.64130258,16.39,30,1.0
1119,1215.87267081,16.29,30,1.0
1120,1250.39629494,16.18,30,1.0
1121,1327.45313665,16.08,30,1.0
1122,2709.190664,15.87,30,1.0
1123,1379.83938932,15.77,30,1.0
1124,1348.13083294,15.66,30,1.0
1125,1309.57484251,15.56,30,1.0
1126,2555.081721,15.35,30,1.0
1127,1258.94358862,15.25,30,1.0
1128,1346.09751611,15.14,30,1.0
1129,1232.0212321,15.04,30,1.0
1130,1383.29213073,14.94,30,1.0
1131,1269.21900864,14.84,30,1.0
1132,1286.35266468,14.73,30,1.0
1133,1302.81933178,14.63,30,1.0
1134,1233.42742636,14.52,30,1.0
1135,1370.19271976,14.42,30,1.0
1136,1282.80730583,14.32,30,1.0
1137,1245.68187425,14.21,30,1.0
1138,1246.84099714,14.11,30,1.0
1139,1264.15470631,14.01,30,1.0
1140,1230.48915864,13.9,30,1.0
1141,1362.6163376,13.8,30,1.0
1142,2614.59358462,13.6,30,1.0
1143,1217.08813738,13.49,30,1.0
1144,1265.44832182,13.39,30,1.0
1145,1239.31351614,13.29,30,1.0
1146,1329.73584039,13.19,30,1.0
1147,1300.22386018,13.08,30,1.0
1148,1322.09241825,12.98,30,1.0
1149,1239.87455638,12.88,30,1.0
1150,1249.49423508,12.77,30,1.0
1151,1310.45499959,12.67,30,1.0
1152,1186.45034455,12.57,30,1.0
1153,1212.10464966,12.46,30,1.0
1154,1293.80628933,12.36,30,1.0
1155,1283.37683308,12.26,30,1.0
1156,1293.78095116,12.16,30,1.0
1157,1297.15464005,12.06,30,1.0
1158,1192.85778835,11.96,30,1.0
1159,1329.47401616,11.85,30,1.0
1160,1263.56225533,11.75,30,1.0
1161,1372.64047888,11.65,30,1.0
1162,1174.16077715,11.54,30,1.0
1163,1314.80929978,11.44,30,1.0
1164,1285.31157363,11.34,30,1.0
1165,1257.74091769,11.23,30,1.0
1166,1348.873685,11.13,30,1.0
1167,1217.89340584,11.03,30,1.0
1168,1243.20127771,10.93,30,1.0
1169,1361.47783065,10.83,30,1.0
1170,1212.38700345,10.72,30,1.0
1171,1256.21870915,10.62,30,0.99
1172,1214.47958505,10.52,30,0.99
1173,1250.30692415,10.42,30,0.99
1174,2574.74471464,10.21,30,1.0
1175,1271.28065091,10.11,30,0.99
1176,1125.03225082,10.01,30,0.99
1177,1262.92792961,9.91,30,0.99
1178,1245.90684797,9.81,30,0.99
1179,2442.5459819,9.61,30,0.99
1180,1292.22740067,9.51,30,0.99
1181,2566.30077833,9.3,30,0.99
1182,1210.17076929,9.2,30,0.99
1183,2547.97437576,9.0,30,0.99
1184,2586.0189825,8.8,30,0.99
1185,1227.9199037,8.7,30,0.99
1186,1326.33295819,8.59,30,0.99
1187,1234.84236325,8.49,30,0.99
1188,2554.84812665,8.29,30,0.99
1189,1271.06754339,8.19,30,0.99
1190,1338.43029559,8.09,30,0.99
1191,1278.01631142,7.99,30,0.99
1192,1475.48067914,7.88,30,1.0
1193,1237.0566989,7.78,30,1.0
1194,1234.4396778,7.68,30,1.0
1195,1345.14642646,7.58,30,0.99
1196,1329.71403378,7.47,30,0.99
1197,1353.50995732,7.37,30,0.99
1198,1473.37547553,7.27,30,0.99
1199,1397.49027114,7.16,30,0.99
1200,1407.60644189,7.06,30,1.0
1201,1381.06047977,6.96,30,0.99
1202,1544.60366201,6.86,30,0.99
1203,1279.74841627,6.76,30,0.99
