,activation_0,activation_1,activation_2,dist,id,vel
23,"[  474.55966187   474.55966187  5125.98388672  5125.98388672  5125.98388672
  5125.98388672  5125.98388672  4799.87011719  4799.87011719  4799.87011719]","[ 896.5949707   896.5949707   513.02075195  513.02075195  513.02075195
  513.02075195  513.02075195   89.76982117   89.76982117   89.76982117]","[  2390.23339844   2390.23339844  20972.67578125  20972.67578125
  20972.67578125  20972.67578125  20972.67578125   4392.72460938
   4392.72460938   4392.72460938]",24.1761779785,0,2.0
24,"[  474.55966187  5125.98388672  5125.98388672  5125.98388672  5125.98388672
  5125.98388672  4799.87011719  4799.87011719  4799.87011719   605.43487549]","[ 896.5949707   513.02075195  513.02075195  513.02075195  513.02075195
  513.02075195   89.76982117   89.76982117   89.76982117  630.390625  ]","[  2390.23339844  20972.67578125  20972.67578125  20972.67578125
  20972.67578125  20972.67578125   4392.72460938   4392.72460938
   4392.72460938   2060.19604492]",24.062456131,0,2.0
25,"[ 5125.98388672  5125.98388672  5125.98388672  5125.98388672  5125.98388672
  4799.87011719  4799.87011719  4799.87011719   605.43487549   605.43487549]","[ 513.02075195  513.02075195  513.02075195  513.02075195  513.02075195
   89.76982117   89.76982117   89.76982117  630.390625    630.390625  ]","[ 20972.67578125  20972.67578125  20972.67578125  20972.67578125
  20972.67578125   4392.72460938   4392.72460938   4392.72460938
   2060.19604492   2060.19604492]",24.0082798004,0,2.0
26,"[ 5125.98388672  5125.98388672  5125.98388672  5125.98388672  4799.87011719
  4799.87011719  4799.87011719   605.43487549   605.43487549  3718.26586914]","[ 513.02075195  513.02075195  513.02075195  513.02075195   89.76982117
   89.76982117   89.76982117  630.390625    630.390625    421.02285767]","[ 20972.67578125  20972.67578125  20972.67578125  20972.67578125
   4392.72460938   4392.72460938   4392.72460938   2060.19604492
   2060.19604492   2888.64599609]",23.9596652985,0,2.0
27,"[ 5125.98388672  5125.98388672  5125.98388672  4799.87011719  4799.87011719
  4799.87011719   605.43487549   605.43487549  3718.26586914  3718.26586914]","[ 513.02075195  513.02075195  513.02075195   89.76982117   89.76982117
   89.76982117  630.390625    630.390625    421.02285767  421.02285767]","[ 20972.67578125  20972.67578125  20972.67578125   4392.72460938
   4392.72460938   4392.72460938   2060.19604492   2060.19604492
   2888.64599609   2888.64599609]",23.8893413544,0,2.0
28,"[ 5125.98388672  5125.98388672  4799.87011719  4799.87011719  4799.87011719
   605.43487549   605.43487549  3718.26586914  3718.26586914  3718.26586914]","[ 513.02075195  513.02075195   89.76982117   89.76982117   89.76982117
  630.390625    630.390625    421.02285767  421.02285767  421.02285767]","[ 20972.67578125  20972.67578125   4392.72460938   4392.72460938
   4392.72460938   2060.19604492   2060.19604492   2888.64599609
   2888.64599609   2888.64599609]",23.832862854,0,2.0
29,"[ 5125.98388672  4799.87011719  4799.87011719  4799.87011719   605.43487549
   605.43487549  3718.26586914  3718.26586914  3718.26586914  2495.93652344]","[ 513.02075195   89.76982117   89.76982117   89.76982117  630.390625
  630.390625    421.02285767  421.02285767  421.02285767  275.26251221]","[ 20972.67578125   4392.72460938   4392.72460938   4392.72460938
   2060.19604492   2060.19604492   2888.64599609   2888.64599609
   2888.64599609   4168.27685547]",23.7830371857,0,2.0
30,"[ 4799.87011719  4799.87011719  4799.87011719   605.43487549   605.43487549
  3718.26586914  3718.26586914  3718.26586914  2495.93652344  2495.93652344]","[  89.76982117   89.76982117   89.76982117  630.390625    630.390625
  421.02285767  421.02285767  421.02285767  275.26251221  275.26251221]","[ 4392.72460938  4392.72460938  4392.72460938  2060.19604492  2060.19604492
  2888.64599609  2888.64599609  2888.64599609  4168.27685547  4168.27685547]",23.6541843414,0,2.0
31,"[ 4799.87011719  4799.87011719   605.43487549   605.43487549  3718.26586914
  3718.26586914  3718.26586914  2495.93652344  2495.93652344  2774.39306641]","[  89.76982117   89.76982117  630.390625    630.390625    421.02285767
  421.02285767  421.02285767  275.26251221  275.26251221  327.04006958]","[ 4392.72460938  4392.72460938  2060.19604492  2060.19604492  2888.64599609
  2888.64599609  2888.64599609  4168.27685547  4168.27685547  5680.2890625 ]",23.6032505035,0,2.0
32,"[ 4799.87011719   605.43487549   605.43487549  3718.26586914  3718.26586914
  3718.26586914  2495.93652344  2495.93652344  2774.39306641  2774.39306641]","[  89.76982117  630.390625    630.390625    421.02285767  421.02285767
  421.02285767  275.26251221  275.26251221  327.04006958  327.04006958]","[ 4392.72460938  2060.19604492  2060.19604492  2888.64599609  2888.64599609
  2888.64599609  4168.27685547  4168.27685547  5680.2890625   5680.2890625 ]",23.5293998718,0,2.0
