,activation_0,activation_1,activation_2,dist,id,vel
24,"[ 2466.453125    2466.453125    2466.453125    4221.66552734  4221.66552734
  4221.66552734  3572.65722656  3572.65722656  3572.65722656  4443.41308594]","[ 67.921875    67.921875    67.921875    59.03691864  59.03691864
  59.03691864  21.28369331  21.28369331  21.28369331  33.84625244]","[ 4911.78759766  4911.78759766  4911.78759766  4921.06689453  4921.06689453
  4921.06689453  4423.27246094  4423.27246094  4423.27246094  5000.31835938]",16.8012714386,1,2.0
25,"[ 2466.453125    2466.453125    4221.66552734  4221.66552734  4221.66552734
  3572.65722656  3572.65722656  3572.65722656  4443.41308594  4443.41308594]","[ 67.921875    67.921875    59.03691864  59.03691864  59.03691864
  21.28369331  21.28369331  21.28369331  33.84625244  33.84625244]","[ 4911.78759766  4911.78759766  4921.06689453  4921.06689453  4921.06689453
  4423.27246094  4423.27246094  4423.27246094  5000.31835938  5000.31835938]",16.7455291748,1,2.0
26,"[ 2466.453125    4221.66552734  4221.66552734  4221.66552734  3572.65722656
  3572.65722656  3572.65722656  4443.41308594  4443.41308594  4443.41308594]","[ 67.921875    59.03691864  59.03691864  59.03691864  21.28369331
  21.28369331  21.28369331  33.84625244  33.84625244  35.54763031]","[ 4911.78759766  4921.06689453  4921.06689453  4921.06689453  4423.27246094
  4423.27246094  4423.27246094  5000.31835938  5000.31835938  5000.31835938]",16.665391922,1,2.0
27,"[ 4221.66552734  4221.66552734  4221.66552734  3572.65722656  3572.65722656
  3572.65722656  4443.41308594  4443.41308594  4443.41308594  4734.46923828]","[ 59.03691864  59.03691864  59.03691864  21.28369331  21.28369331
  21.28369331  33.84625244  33.84625244  35.54763031  35.54763031]","[ 4921.06689453  4921.06689453  4921.06689453  4423.27246094  4423.27246094
  4423.27246094  5000.31835938  5000.31835938  5000.31835938  4932.14501953]",16.6009140015,1,2.0
28,"[ 4221.66552734  4221.66552734  3572.65722656  3572.65722656  3572.65722656
  4443.41308594  4443.41308594  4443.41308594  4734.46923828  4734.46923828]","[ 59.03691864  59.03691864  21.28369331  21.28369331  21.28369331
  33.84625244  33.84625244  35.54763031  35.54763031  35.54763031]","[ 4921.06689453  4921.06689453  4423.27246094  4423.27246094  4423.27246094
  5000.31835938  5000.31835938  5000.31835938  4932.14501953  4932.14501953]",16.4662075043,1,2.0
29,"[ 4221.66552734  3572.65722656  3572.65722656  3572.65722656  4443.41308594
  4443.41308594  4443.41308594  4734.46923828  4734.46923828  4213.24023438]","[ 59.03691864  21.28369331  21.28369331  21.28369331  33.84625244
  33.84625244  35.54763031  35.54763031  35.54763031  69.32878876]","[ 4921.06689453  4423.27246094  4423.27246094  4423.27246094  5000.31835938
  5000.31835938  5000.31835938  4932.14501953  4932.14501953  5499.25488281]",16.4023895264,1,2.0
30,"[ 3572.65722656  3572.65722656  3572.65722656  4443.41308594  4443.41308594
  4443.41308594  4734.46923828  4734.46923828  4213.24023438  4213.24023438]","[ 21.28369331  21.28369331  21.28369331  33.84625244  33.84625244
  35.54763031  35.54763031  35.54763031  69.32878876  69.32878876]","[ 4423.27246094  4423.27246094  4423.27246094  5000.31835938  5000.31835938
  5000.31835938  4932.14501953  4932.14501953  5499.25488281  5499.25488281]",16.3466262817,1,2.0
31,"[ 3572.65722656  3572.65722656  4443.41308594  4443.41308594  4443.41308594
  4734.46923828  4734.46923828  4213.24023438  4213.24023438  4213.24023438]","[ 21.28369331  21.28369331  33.84625244  33.84625244  35.54763031
  35.54763031  35.54763031  69.32878876  69.32878876  69.32878876]","[ 4423.27246094  4423.27246094  5000.31835938  5000.31835938  5000.31835938
  4932.14501953  4932.14501953  5499.25488281  5499.25488281  5499.25488281]",16.2664318085,1,2.0
32,"[ 3572.65722656  4443.41308594  4443.41308594  4443.41308594  4734.46923828
  4734.46923828  4213.24023438  4213.24023438  4213.24023438  3998.30053711]","[ 21.28369331  33.84625244  33.84625244  35.54763031  35.54763031
  35.54763031  69.32878876  69.32878876  69.32878876  64.57501221]","[ 4423.27246094  5000.31835938  5000.31835938  5000.31835938  4932.14501953
  4932.14501953  5499.25488281  5499.25488281  5499.25488281  5148.31152344]",16.201915741,1,2.0
33,"[ 4443.41308594  4443.41308594  4443.41308594  4734.46923828  4734.46923828
  4213.24023438  4213.24023438  4213.24023438  3998.30053711  3998.30053711]","[ 33.84625244  33.84625244  35.54763031  35.54763031  35.54763031
  69.32878876  69.32878876  69.32878876  64.57501221  64.57501221]","[ 5000.31835938  5000.31835938  5000.31835938  4932.14501953  4932.14501953
  5499.25488281  5499.25488281  5499.25488281  5148.31152344  5148.31152344]",16.1459407806,1,2.0
34,"[ 4443.41308594  4443.41308594  4734.46923828  4734.46923828  4213.24023438
  4213.24023438  4213.24023438  3998.30053711  3998.30053711  2943.30810547]","[ 33.84625244  35.54763031  35.54763031  35.54763031  69.32878876
  69.32878876  69.32878876  64.57501221  64.57501221  32.65666199]","[ 5000.31835938  5000.31835938  4932.14501953  4932.14501953  5499.25488281
  5499.25488281  5499.25488281  5148.31152344  5148.31152344  6129.65283203]",16.066701889,1,2.0
35,"[ 4443.41308594  4734.46923828  4734.46923828  4213.24023438  4213.24023438
  4213.24023438  3998.30053711  3998.30053711  2943.30810547  2943.30810547]","[ 35.54763031  35.54763031  35.54763031  69.32878876  69.32878876
  69.32878876  64.57501221  64.57501221  32.65666199  32.65666199]","[ 5000.31835938  4932.14501953  4932.14501953  5499.25488281  5499.25488281
  5499.25488281  5148.31152344  5148.31152344  6129.65283203  6129.65283203]",16.002866745,1,2.0
36,"[ 4734.46923828  4734.46923828  4213.24023438  4213.24023438  4213.24023438
  3998.30053711  3998.30053711  2943.30810547  2943.30810547  2943.30810547]","[ 35.54763031  35.54763031  69.32878876  69.32878876  69.32878876
  64.57501221  64.57501221  32.65666199  32.65666199  32.65666199]","[ 4932.14501953  4932.14501953  5499.25488281  5499.25488281  5499.25488281
  5148.31152344  5148.31152344  6129.65283203  6129.65283203  6129.65283203]",15.947060585,1,2.0
37,"[ 4734.46923828  4213.24023438  4213.24023438  4213.24023438  3998.30053711
  3998.30053711  2943.30810547  2943.30810547  2943.30810547  2697.1105957 ]","[ 35.54763031  69.32878876  69.32878876  69.32878876  64.57501221
  64.57501221  32.65666199  32.65666199  32.65666199   6.88910532]","[ 4932.14501953  5499.25488281  5499.25488281  5499.25488281  5148.31152344
  5148.31152344  6129.65283203  6129.65283203  6129.65283203  6333.70996094]",15.8023920059,1,2.0
38,"[ 4213.24023438  4213.24023438  4213.24023438  3998.30053711  3998.30053711
  2943.30810547  2943.30810547  2943.30810547  2697.1105957   2697.1105957 ]","[ 69.32878876  69.32878876  69.32878876  64.57501221  64.57501221
  32.65666199  32.65666199  32.65666199   6.88910532   6.88910532]","[ 5499.25488281  5499.25488281  5499.25488281  5148.31152344  5148.31152344
  6129.65283203  6129.65283203  6129.65283203  6333.70996094  6333.70996094]",15.721616745,1,2.0
39,"[ 4213.24023438  4213.24023438  3998.30053711  3998.30053711  2943.30810547
  2943.30810547  2943.30810547  2697.1105957   2697.1105957   2697.1105957 ]","[ 69.32878876  69.32878876  64.57501221  64.57501221  32.65666199
  32.65666199  32.65666199   6.88910532   6.88910532   6.88910532]","[ 5499.25488281  5499.25488281  5148.31152344  5148.31152344  6129.65283203
  6129.65283203  6129.65283203  6333.70996094  6333.70996094  6333.70996094]",15.6649618149,1,2.0
40,"[ 4213.24023438  3998.30053711  3998.30053711  2943.30810547  2943.30810547
  2943.30810547  2697.1105957   2697.1105957   2697.1105957   2697.1105957 ]","[ 69.32878876  64.57501221  64.57501221  32.65666199  32.65666199
  32.65666199   6.88910532   6.88910532   6.88910532   6.88910532]","[ 5499.25488281  5148.31152344  5148.31152344  6129.65283203  6129.65283203
  6129.65283203  6333.70996094  6333.70996094  6333.70996094  6333.70996094]",15.5999107361,1,2.0
41,"[ 3998.30053711  3998.30053711  2943.30810547  2943.30810547  2943.30810547
  2697.1105957   2697.1105957   2697.1105957   2697.1105957   2697.1105957 ]","[ 64.57501221  64.57501221  32.65666199  32.65666199  32.65666199
   6.88910532   6.88910532   6.88910532   6.88910532   6.88910532]","[ 5148.31152344  5148.31152344  6129.65283203  6129.65283203  6129.65283203
  6333.70996094  6333.70996094  6333.70996094  6333.70996094  6333.70996094]",15.5429573059,1,2.0
42,"[ 3998.30053711  2943.30810547  2943.30810547  2943.30810547  2697.1105957
  2697.1105957   2697.1105957   2697.1105957   2697.1105957   2697.1105957 ]","[ 64.57501221  32.65666199  32.65666199  32.65666199   6.88910532
   6.88910532   6.88910532   6.88910532   6.88910532   6.88910532]","[ 5148.31152344  6129.65283203  6129.65283203  6129.65283203  6333.70996094
  6333.70996094  6333.70996094  6333.70996094  6333.70996094  6333.70996094]",15.4612789154,1,2.0
43,"[ 2943.30810547  2943.30810547  2943.30810547  2697.1105957   2697.1105957
  2697.1105957   2697.1105957   2697.1105957   2697.1105957   1118.86364746]","[ 32.65666199  32.65666199  32.65666199   6.88910532   6.88910532
   6.88910532   6.88910532   6.88910532   6.88910532  77.13380432]","[ 6129.65283203  6129.65283203  6129.65283203  6333.70996094  6333.70996094
  6333.70996094  6333.70996094  6333.70996094  6333.70996094  9701.71484375]",15.3968343735,1,2.0
44,"[ 2943.30810547  2943.30810547  2697.1105957   2697.1105957   2697.1105957
  2697.1105957   2697.1105957   2697.1105957   1118.86364746  1118.86364746]","[ 32.65666199  32.65666199   6.88910532   6.88910532   6.88910532
   6.88910532   6.88910532   6.88910532  77.13380432  77.13380432]","[ 6129.65283203  6129.65283203  6333.70996094  6333.70996094  6333.70996094
  6333.70996094  6333.70996094  6333.70996094  9701.71484375  9701.71484375]",15.3410396576,1,2.0
45,"[ 2943.30810547  2697.1105957   2697.1105957   2697.1105957   2697.1105957
  2697.1105957   2697.1105957   1118.86364746  1118.86364746  1118.86364746]","[ 32.65666199   6.88910532   6.88910532   6.88910532   6.88910532
   6.88910532   6.88910532  77.13380432  77.13380432  77.13380432]","[ 6129.65283203  6333.70996094  6333.70996094  6333.70996094  6333.70996094
  6333.70996094  6333.70996094  9701.71484375  9701.71484375  9701.71484375]",15.2608232498,1,2.0
46,"[ 2697.1105957   2697.1105957   2697.1105957   2697.1105957   2697.1105957
  2697.1105957   1118.86364746  1118.86364746  1118.86364746  3157.9284668 ]","[  6.88910532   6.88910532   6.88910532   6.88910532   6.88910532
   6.88910532  77.13380432  77.13380432  77.13380432  20.79291344]","[ 6333.70996094  6333.70996094  6333.70996094  6333.70996094  6333.70996094
  6333.70996094  9701.71484375  9701.71484375  9701.71484375  5503.55322266]",15.1962881088,1,2.0
47,"[ 2697.1105957   2697.1105957   2697.1105957   2697.1105957   2697.1105957
  1118.86364746  1118.86364746  1118.86364746  3157.9284668   3157.9284668 ]","[  6.88910532   6.88910532   6.88910532   6.88910532   6.88910532
  77.13380432  77.13380432  77.13380432  20.79291344  20.79291344]","[ 6333.70996094  6333.70996094  6333.70996094  6333.70996094  6333.70996094
  9701.71484375  9701.71484375  9701.71484375  5503.55322266  5503.55322266]",15.1398220062,1,2.0
48,"[ 2697.1105957   2697.1105957   2697.1105957   2697.1105957   1118.86364746
  1118.86364746  1118.86364746  3157.9284668   3157.9284668   2181.23999023]","[  6.88910532   6.88910532   6.88910532   6.88910532  77.13380432
  77.13380432  77.13380432  20.79291344  20.79291344  36.29122543]","[ 6333.70996094  6333.70996094  6333.70996094  6333.70996094  9701.71484375
  9701.71484375  9701.71484375  5503.55322266  5503.55322266  6077.18847656]",15.058807373,1,2.0
49,"[ 2697.1105957   2697.1105957   2697.1105957   1118.86364746  1118.86364746
  1118.86364746  3157.9284668   3157.9284668   2181.23999023  2181.23999023]","[  6.88910532   6.88910532   6.88910532  77.13380432  77.13380432
  77.13380432  20.79291344  20.79291344  36.29122543  36.29122543]","[ 6333.70996094  6333.70996094  6333.70996094  9701.71484375  9701.71484375
  9701.71484375  5503.55322266  5503.55322266  6077.18847656  6077.18847656]",14.9389629364,1,2.0
50,"[ 2697.1105957   2697.1105957   1118.86364746  1118.86364746  1118.86364746
  3157.9284668   3157.9284668   2181.23999023  2181.23999023  2181.23999023]","[  6.88910532   6.88910532  77.13380432  77.13380432  77.13380432
  20.79291344  20.79291344  36.29122543  36.29122543  36.29122543]","[ 6333.70996094  6333.70996094  9701.71484375  9701.71484375  9701.71484375
  5503.55322266  5503.55322266  6077.18847656  6077.18847656  6077.18847656]",14.8593635559,1,2.0
51,"[ 2697.1105957   1118.86364746  1118.86364746  1118.86364746  3157.9284668
  3157.9284668   2181.23999023  2181.23999023  2181.23999023  5461.27148438]","[  6.88910532  77.13380432  77.13380432  77.13380432  20.79291344
  20.79291344  36.29122543  36.29122543  36.29122543  63.29462814]","[ 6333.70996094  9701.71484375  9701.71484375  9701.71484375  5503.55322266
  5503.55322266  6077.18847656  6077.18847656  6077.18847656  6004.10058594]",14.7952728271,1,2.0
52,"[ 1118.86364746  1118.86364746  1118.86364746  3157.9284668   3157.9284668
  2181.23999023  2181.23999023  2181.23999023  5461.27148438  5461.27148438]","[ 77.13380432  77.13380432  77.13380432  20.79291344  20.79291344
  36.29122543  36.29122543  36.29122543  63.29462814  63.29462814]","[ 9701.71484375  9701.71484375  9701.71484375  5503.55322266  5503.55322266
  6077.18847656  6077.18847656  6077.18847656  6004.10058594  6004.10058594]",14.7392263412,1,2.0
53,"[ 1118.86364746  1118.86364746  3157.9284668   3157.9284668   2181.23999023
  2181.23999023  2181.23999023  5461.27148438  5461.27148438  5461.27148438]","[ 77.13380432  77.13380432  20.79291344  20.79291344  36.29122543
  36.29122543  36.29122543  63.29462814  63.29462814  63.29462814]","[ 9701.71484375  9701.71484375  5503.55322266  5503.55322266  6077.18847656
  6077.18847656  6077.18847656  6004.10058594  6004.10058594  6004.10058594]",14.6587429047,1,2.0
54,"[ 1118.86364746  3157.9284668   3157.9284668   2181.23999023  2181.23999023
  2181.23999023  5461.27148438  5461.27148438  5461.27148438  4276.7109375 ]","[ 77.13380432  20.79291344  20.79291344  36.29122543  36.29122543
  36.29122543  63.29462814  63.29462814  63.29462814  21.72540092]","[ 9701.71484375  5503.55322266  5503.55322266  6077.18847656  6077.18847656
  6077.18847656  6004.10058594  6004.10058594  6004.10058594  5988.63867188]",14.5940322876,1,2.0
55,"[ 3157.9284668   3157.9284668   2181.23999023  2181.23999023  2181.23999023
  5461.27148438  5461.27148438  5461.27148438  4276.7109375   4276.7109375 ]","[ 20.79291344  20.79291344  36.29122543  36.29122543  36.29122543
  63.29462814  63.29462814  63.29462814  21.72540092  21.72540092]","[ 5503.55322266  5503.55322266  6077.18847656  6077.18847656  6077.18847656
  6004.10058594  6004.10058594  6004.10058594  5988.63867188  5988.63867188]",14.5389671326,1,2.0
56,"[ 3157.9284668   2181.23999023  2181.23999023  2181.23999023  5461.27148438
  5461.27148438  5461.27148438  4276.7109375   4276.7109375   4276.7109375 ]","[ 20.79291344  36.29122543  36.29122543  36.29122543  63.29462814
  63.29462814  63.29462814  21.72540092  21.72540092  21.72540092]","[ 5503.55322266  6077.18847656  6077.18847656  6077.18847656  6004.10058594
  6004.10058594  6004.10058594  5988.63867188  5988.63867188  5988.63867188]",14.4597101212,1,2.0
57,"[ 2181.23999023  2181.23999023  2181.23999023  5461.27148438  5461.27148438
  5461.27148438  4276.7109375   4276.7109375   4276.7109375   2879.34057617]","[ 36.29122543  36.29122543  36.29122543  63.29462814  63.29462814
  63.29462814  21.72540092  21.72540092  21.72540092  52.96836853]","[ 6077.18847656  6077.18847656  6077.18847656  6004.10058594  6004.10058594
  6004.10058594  5988.63867188  5988.63867188  5988.63867188  6340.31689453]",14.3959245682,1,2.0
58,"[ 2181.23999023  2181.23999023  5461.27148438  5461.27148438  5461.27148438
  4276.7109375   4276.7109375   4276.7109375   2879.34057617  2879.34057617]","[ 36.29122543  36.29122543  63.29462814  63.29462814  63.29462814
  21.72540092  21.72540092  21.72540092  52.96836853  52.96836853]","[ 6077.18847656  6077.18847656  6004.10058594  6004.10058594  6004.10058594
  5988.63867188  5988.63867188  5988.63867188  6340.31689453  6340.31689453]",14.3402032852,1,2.0
59,"[ 2181.23999023  5461.27148438  5461.27148438  5461.27148438  4276.7109375
  4276.7109375   4276.7109375   2879.34057617  2879.34057617  2879.34057617]","[ 36.29122543  63.29462814  63.29462814  63.29462814  21.72540092
  21.72540092  21.72540092  52.96836853  52.96836853  52.96836853]","[ 6077.18847656  6004.10058594  6004.10058594  6004.10058594  5988.63867188
  5988.63867188  5988.63867188  6340.31689453  6340.31689453  6340.31689453]",14.2601299286,1,2.0
60,"[ 5461.27148438  5461.27148438  5461.27148438  4276.7109375   4276.7109375
  4276.7109375   2879.34057617  2879.34057617  2879.34057617  2879.34057617]","[ 63.29462814  63.29462814  63.29462814  21.72540092  21.72540092
  21.72540092  52.96836853  52.96836853  52.96836853  52.96836853]","[ 6004.10058594  6004.10058594  6004.10058594  5988.63867188  5988.63867188
  5988.63867188  6340.31689453  6340.31689453  6340.31689453  6340.31689453]",14.1957473755,1,2.0
61,"[ 5461.27148438  5461.27148438  4276.7109375   4276.7109375   4276.7109375
  2879.34057617  2879.34057617  2879.34057617  2879.34057617  2879.34057617]","[ 63.29462814  63.29462814  21.72540092  21.72540092  21.72540092
  52.96836853  52.96836853  52.96836853  52.96836853  52.96836853]","[ 6004.10058594  6004.10058594  5988.63867188  5988.63867188  5988.63867188
  6340.31689453  6340.31689453  6340.31689453  6340.31689453  6340.31689453]",14.1404247284,1,2.0
62,"[ 5461.27148438  4276.7109375   4276.7109375   4276.7109375   2879.34057617
  2879.34057617  2879.34057617  2879.34057617  2879.34057617  2879.34057617]","[ 63.29462814  21.72540092  21.72540092  21.72540092  52.96836853
  52.96836853  52.96836853  52.96836853  52.96836853  52.96836853]","[ 6004.10058594  5988.63867188  5988.63867188  5988.63867188  6340.31689453
  6340.31689453  6340.31689453  6340.31689453  6340.31689453  6340.31689453]",14.0614995956,1,2.0
63,"[ 4276.7109375   4276.7109375   4276.7109375   2879.34057617  2879.34057617
  2879.34057617  2879.34057617  2879.34057617  2879.34057617  5845.98876953]","[ 21.72540092  21.72540092  21.72540092  52.96836853  52.96836853
  52.96836853  52.96836853  52.96836853  52.96836853  35.34910583]","[  5988.63867188   5988.63867188   5988.63867188   6340.31689453
   6340.31689453   6340.31689453   6340.31689453   6340.31689453
   6340.31689453  11755.67578125]",13.9979581833,1,2.0
