,activation_0,activation_1,activation_2,dist,id,vel
29,"[ 3604.61352539  3604.61352539  2042.62683105  2042.62683105  2042.62683105
  5369.52832031  5369.52832031  5369.52832031  5369.52832031  5369.52832031]","[ 237.74479675  237.74479675  374.53009033  374.53009033  374.53009033
    1.14626145    1.14626145    1.14626145    1.14626145    1.14626145]","[ 16515.96289062  16515.96289062  10541.54101562  10541.54101562
  10541.54101562   1110.39379883   1110.39379883   1110.39379883
   1110.39379883   1110.39379883]",23.7990627289,0,2.0
30,"[ 3604.61352539  2042.62683105  2042.62683105  2042.62683105  5369.52832031
  5369.52832031  5369.52832031  5369.52832031  5369.52832031   253.94815063]","[ 237.74479675  374.53009033  374.53009033  374.53009033    1.14626145
    1.14626145    1.14626145    1.14626145    1.14626145  492.75222778]","[ 16515.96289062  10541.54101562  10541.54101562  10541.54101562
   1110.39379883   1110.39379883   1110.39379883   1110.39379883
   1110.39379883    282.78366089]",23.7419776917,0,2.0
31,"[ 2042.62683105  2042.62683105  2042.62683105  5369.52832031  5369.52832031
  5369.52832031  5369.52832031  5369.52832031   253.94815063   253.94815063]","[ 374.53009033  374.53009033  374.53009033    1.14626145    1.14626145
    1.14626145    1.14626145    1.14626145  492.75222778  492.75222778]","[ 10541.54101562  10541.54101562  10541.54101562   1110.39379883
   1110.39379883   1110.39379883   1110.39379883   1110.39379883
    282.78366089    282.78366089]",23.6916446686,0,2.0
32,"[ 2042.62683105  2042.62683105  5369.52832031  5369.52832031  5369.52832031
  5369.52832031  5369.52832031   253.94815063   253.94815063   253.94815063]","[ 374.53009033  374.53009033    1.14626145    1.14626145    1.14626145
    1.14626145    1.14626145  492.75222778  492.75222778  492.75222778]","[ 10541.54101562  10541.54101562   1110.39379883   1110.39379883
   1110.39379883   1110.39379883   1110.39379883    282.78366089
    282.78366089    282.78366089]",23.6195640564,0,2.0
33,"[ 2042.62683105  5369.52832031  5369.52832031  5369.52832031  5369.52832031
  5369.52832031   253.94815063   253.94815063   253.94815063  2731.03198242]","[ 374.53009033    1.14626145    1.14626145    1.14626145    1.14626145
    1.14626145  492.75222778  492.75222778  492.75222778   64.3986969 ]","[ 10541.54101562   1110.39379883   1110.39379883   1110.39379883
   1110.39379883   1110.39379883    282.78366089    282.78366089
    282.78366089   4620.18408203]",23.510723114,0,2.0
34,"[ 5369.52832031  5369.52832031  5369.52832031  5369.52832031  5369.52832031
   253.94815063   253.94815063   253.94815063  2731.03198242  2731.03198242]","[   1.14626145    1.14626145    1.14626145    1.14626145    1.14626145
  492.75222778  492.75222778  492.75222778   64.3986969    64.3986969 ]","[ 1110.39379883  1110.39379883  1110.39379883  1110.39379883  1110.39379883
   282.78366089   282.78366089   282.78366089  4620.18408203  4620.18408203]",23.4377326965,0,2.0
35,"[ 5369.52832031  5369.52832031  5369.52832031  5369.52832031   253.94815063
   253.94815063   253.94815063  2731.03198242  2731.03198242  2814.51293945]","[   1.14626145    1.14626145    1.14626145    1.14626145  492.75222778
  492.75222778  492.75222778   64.3986969    64.3986969   173.81993103]","[ 1110.39379883  1110.39379883  1110.39379883  1110.39379883   282.78366089
   282.78366089   282.78366089  4620.18408203  4620.18408203  5619.01708984]",23.379119873,0,2.0
36,"[ 5369.52832031  5369.52832031  5369.52832031   253.94815063   253.94815063
   253.94815063  2731.03198242  2731.03198242  2814.51293945  2814.51293945]","[   1.14626145    1.14626145    1.14626145  492.75222778  492.75222778
  492.75222778   64.3986969    64.3986969   173.81993103  173.81993103]","[ 1110.39379883  1110.39379883  1110.39379883   282.78366089   282.78366089
   282.78366089  4620.18408203  4620.18408203  5619.01708984  5619.01708984]",23.3263339996,0,2.0
37,"[ 5369.52832031  5369.52832031   253.94815063   253.94815063   253.94815063
  2731.03198242  2731.03198242  2814.51293945  2814.51293945  2814.51293945]","[   1.14626145    1.14626145  492.75222778  492.75222778  492.75222778
   64.3986969    64.3986969   173.81993103  173.81993103  173.81993103]","[ 1110.39379883  1110.39379883   282.78366089   282.78366089   282.78366089
  4620.18408203  4620.18408203  5619.01708984  5619.01708984  5619.01708984]",23.2510128021,0,2.0
38,"[ 5369.52832031   253.94815063   253.94815063   253.94815063  2731.03198242
  2731.03198242  2814.51293945  2814.51293945  2814.51293945  2924.68969727]","[   1.14626145  492.75222778  492.75222778  492.75222778   64.3986969
   64.3986969   173.81993103  173.81993103  173.81993103   13.09528065]","[ 1110.39379883   282.78366089   282.78366089   282.78366089  4620.18408203
  4620.18408203  5619.01708984  5619.01708984  5619.01708984  2856.29150391]",23.1907730103,0,2.0
39,"[  253.94815063   253.94815063   253.94815063  2731.03198242  2731.03198242
  2814.51293945  2814.51293945  2814.51293945  2924.68969727  2924.68969727]","[ 492.75222778  492.75222778  492.75222778   64.3986969    64.3986969
  173.81993103  173.81993103  173.81993103   13.09528065   13.09528065]","[  282.78366089   282.78366089   282.78366089  4620.18408203  4620.18408203
  5619.01708984  5619.01708984  5619.01708984  2856.29150391  2856.29150391]",23.1378479004,0,2.0
40,"[  253.94815063   253.94815063  2731.03198242  2731.03198242  2814.51293945
  2814.51293945  2814.51293945  2924.68969727  2924.68969727  2924.68969727]","[ 492.75222778  492.75222778   64.3986969    64.3986969   173.81993103
  173.81993103  173.81993103   13.09528065   13.09528065   13.09528065]","[  282.78366089   282.78366089  4620.18408203  4620.18408203  5619.01708984
  5619.01708984  5619.01708984  2856.29150391  2856.29150391  2856.29150391]",23.0623111725,0,2.0
41,"[  253.94815063  2731.03198242  2731.03198242  2814.51293945  2814.51293945
  2814.51293945  2924.68969727  2924.68969727  2924.68969727  2924.68969727]","[ 492.75222778   64.3986969    64.3986969   173.81993103  173.81993103
  173.81993103   13.09528065   13.09528065   13.09528065   13.09528065]","[  282.78366089  4620.18408203  4620.18408203  5619.01708984  5619.01708984
  5619.01708984  2856.29150391  2856.29150391  2856.29150391  2856.29150391]",23.0018062592,0,2.0
42,"[ 2731.03198242  2731.03198242  2814.51293945  2814.51293945  2814.51293945
  2924.68969727  2924.68969727  2924.68969727  2924.68969727  2924.68969727]","[  64.3986969    64.3986969   173.81993103  173.81993103  173.81993103
   13.09528065   13.09528065   13.09528065   13.09528065   13.09528065]","[ 4620.18408203  4620.18408203  5619.01708984  5619.01708984  5619.01708984
  2856.29150391  2856.29150391  2856.29150391  2856.29150391  2856.29150391]",22.8707923889,0,2.0
43,"[ 2731.03198242  2814.51293945  2814.51293945  2814.51293945  2924.68969727
  2924.68969727  2924.68969727  2924.68969727  2924.68969727  5657.60644531]","[  64.3986969   173.81993103  173.81993103  173.81993103   13.09528065
   13.09528065   13.09528065   13.09528065   13.09528065  380.16186523]","[ 4620.18408203  5619.01708984  5619.01708984  5619.01708984  2856.29150391
  2856.29150391  2856.29150391  2856.29150391  2856.29150391  4458.76513672]",22.8090629578,0,2.0
44,"[ 2814.51293945  2814.51293945  2814.51293945  2924.68969727  2924.68969727
  2924.68969727  2924.68969727  2924.68969727  5657.60644531  5657.60644531]","[ 173.81993103  173.81993103  173.81993103   13.09528065   13.09528065
   13.09528065   13.09528065   13.09528065  380.16186523  380.16186523]","[ 5619.01708984  5619.01708984  5619.01708984  2856.29150391  2856.29150391
  2856.29150391  2856.29150391  2856.29150391  4458.76513672  4458.76513672]",22.7547626495,0,2.0
45,"[ 2814.51293945  2814.51293945  2924.68969727  2924.68969727  2924.68969727
  2924.68969727  2924.68969727  5657.60644531  5657.60644531  5657.60644531]","[ 173.81993103  173.81993103   13.09528065   13.09528065   13.09528065
   13.09528065   13.09528065  380.16186523  380.16186523  380.16186523]","[ 5619.01708984  5619.01708984  2856.29150391  2856.29150391  2856.29150391
  2856.29150391  2856.29150391  4458.76513672  4458.76513672  4458.76513672]",22.677274704,0,2.0
46,"[ 2814.51293945  2924.68969727  2924.68969727  2924.68969727  2924.68969727
  2924.68969727  5657.60644531  5657.60644531  5657.60644531  2679.32592773]","[ 173.81993103   13.09528065   13.09528065   13.09528065   13.09528065
   13.09528065  380.16186523  380.16186523  380.16186523   80.52693176]","[ 5619.01708984  2856.29150391  2856.29150391  2856.29150391  2856.29150391
  2856.29150391  4458.76513672  4458.76513672  4458.76513672  3910.38305664]",22.6152935028,0,2.0
47,"[ 2924.68969727  2924.68969727  2924.68969727  2924.68969727  2924.68969727
  5657.60644531  5657.60644531  5657.60644531  2679.32592773  2679.32592773]","[  13.09528065   13.09528065   13.09528065   13.09528065   13.09528065
  380.16186523  380.16186523  380.16186523   80.52693176   80.52693176]","[ 2856.29150391  2856.29150391  2856.29150391  2856.29150391  2856.29150391
  4458.76513672  4458.76513672  4458.76513672  3910.38305664  3910.38305664]",22.5604991913,0,2.0
48,"[ 2924.68969727  2924.68969727  2924.68969727  2924.68969727  5657.60644531
  5657.60644531  5657.60644531  2679.32592773  2679.32592773  2679.32592773]","[  13.09528065   13.09528065   13.09528065   13.09528065  380.16186523
  380.16186523  380.16186523   80.52693176   80.52693176   80.52693176]","[ 2856.29150391  2856.29150391  2856.29150391  2856.29150391  4458.76513672
  4458.76513672  4458.76513672  3910.38305664  3910.38305664  3910.38305664]",22.4814434052,0,2.0
49,"[ 2924.68969727  2924.68969727  2924.68969727  5657.60644531  5657.60644531
  5657.60644531  2679.32592773  2679.32592773  2679.32592773  2522.49291992]","[  13.09528065   13.09528065   13.09528065  380.16186523  380.16186523
  380.16186523   80.52693176   80.52693176   80.52693176   58.12233734]","[ 2856.29150391  2856.29150391  2856.29150391  4458.76513672  4458.76513672
  4458.76513672  3910.38305664  3910.38305664  3910.38305664  2467.63476562]",22.3629074097,0,2.0
50,"[ 2924.68969727  2924.68969727  5657.60644531  5657.60644531  5657.60644531
  2679.32592773  2679.32592773  2679.32592773  2522.49291992  2522.49291992]","[  13.09528065   13.09528065  380.16186523  380.16186523  380.16186523
   80.52693176   80.52693176   80.52693176   58.12233734   58.12233734]","[ 2856.29150391  2856.29150391  4458.76513672  4458.76513672  4458.76513672
  3910.38305664  3910.38305664  3910.38305664  2467.63476562  2467.63476562]",22.283870697,0,2.0
51,"[ 2924.68969727  5657.60644531  5657.60644531  5657.60644531  2679.32592773
  2679.32592773  2679.32592773  2522.49291992  2522.49291992  2522.49291992]","[  13.09528065  380.16186523  380.16186523  380.16186523   80.52693176
   80.52693176   80.52693176   58.12233734   58.12233734   58.12233734]","[ 2856.29150391  4458.76513672  4458.76513672  4458.76513672  3910.38305664
  3910.38305664  3910.38305664  2467.63476562  2467.63476562  2467.63476562]",22.2207107544,0,2.0
52,"[ 5657.60644531  5657.60644531  5657.60644531  2679.32592773  2679.32592773
  2679.32592773  2522.49291992  2522.49291992  2522.49291992  2522.49291992]","[ 380.16186523  380.16186523  380.16186523   80.52693176   80.52693176
   80.52693176   58.12233734   58.12233734   58.12233734   58.12233734]","[ 4458.76513672  4458.76513672  4458.76513672  3910.38305664  3910.38305664
  3910.38305664  2467.63476562  2467.63476562  2467.63476562  2467.63476562]",22.157491684,0,2.0
53,"[ 5657.60644531  5657.60644531  2679.32592773  2679.32592773  2679.32592773
  2522.49291992  2522.49291992  2522.49291992  2522.49291992  2522.49291992]","[ 380.16186523  380.16186523   80.52693176   80.52693176   80.52693176
   58.12233734   58.12233734   58.12233734   58.12233734   58.12233734]","[ 4458.76513672  4458.76513672  3910.38305664  3910.38305664  3910.38305664
  2467.63476562  2467.63476562  2467.63476562  2467.63476562  2467.63476562]",22.0851421356,0,2.0
54,"[ 5657.60644531  2679.32592773  2679.32592773  2679.32592773  2522.49291992
  2522.49291992  2522.49291992  2522.49291992  2522.49291992  6847.87939453]","[ 380.16186523   80.52693176   80.52693176   80.52693176   58.12233734
   58.12233734   58.12233734   58.12233734   58.12233734   43.28795242]","[ 4458.76513672  3910.38305664  3910.38305664  3910.38305664  2467.63476562
  2467.63476562  2467.63476562  2467.63476562  2467.63476562   405.05935669]",22.0212001801,0,2.0
55,"[ 2679.32592773  2679.32592773  2679.32592773  2522.49291992  2522.49291992
  2522.49291992  2522.49291992  2522.49291992  6847.87939453  6847.87939453]","[ 80.52693176  80.52693176  80.52693176  58.12233734  58.12233734
  58.12233734  58.12233734  58.12233734  43.28795242  43.28795242]","[ 3910.38305664  3910.38305664  3910.38305664  2467.63476562  2467.63476562
  2467.63476562  2467.63476562  2467.63476562   405.05935669   405.05935669]",21.9011573792,0,2.0
56,"[ 2679.32592773  2679.32592773  2522.49291992  2522.49291992  2522.49291992
  2522.49291992  2522.49291992  6847.87939453  6847.87939453  6847.87939453]","[ 80.52693176  80.52693176  58.12233734  58.12233734  58.12233734
  58.12233734  58.12233734  43.28795242  43.28795242  43.28795242]","[ 3910.38305664  3910.38305664  2467.63476562  2467.63476562  2467.63476562
  2467.63476562  2467.63476562   405.05935669   405.05935669   405.05935669]",21.9011573792,0,2.0
57,"[ 2679.32592773  2522.49291992  2522.49291992  2522.49291992  2522.49291992
  2522.49291992  6847.87939453  6847.87939453  6847.87939453  2413.70263672]","[  80.52693176   58.12233734   58.12233734   58.12233734   58.12233734
   58.12233734   43.28795242   43.28795242   43.28795242  135.89299011]","[ 3910.38305664  2467.63476562  2467.63476562  2467.63476562  2467.63476562
  2467.63476562   405.05935669   405.05935669   405.05935669  3194.85058594]",21.7650470734,0,2.0
58,"[ 2522.49291992  2522.49291992  2522.49291992  2522.49291992  2522.49291992
  6847.87939453  6847.87939453  6847.87939453  2413.70263672  2413.70263672]","[  58.12233734   58.12233734   58.12233734   58.12233734   58.12233734
   43.28795242   43.28795242   43.28795242  135.89299011  135.89299011]","[ 2467.63476562  2467.63476562  2467.63476562  2467.63476562  2467.63476562
   405.05935669   405.05935669   405.05935669  3194.85058594  3194.85058594]",21.6844043732,0,2.0
59,"[ 2522.49291992  2522.49291992  2522.49291992  2522.49291992  6847.87939453
  6847.87939453  6847.87939453  2413.70263672  2413.70263672  3079.74243164]","[  58.12233734   58.12233734   58.12233734   58.12233734   43.28795242
   43.28795242   43.28795242  135.89299011  135.89299011  181.97749329]","[ 2467.63476562  2467.63476562  2467.63476562  2467.63476562   405.05935669
   405.05935669   405.05935669  3194.85058594  3194.85058594  2875.11962891]",21.6198806763,0,2.0
60,"[ 2522.49291992  2522.49291992  2522.49291992  6847.87939453  6847.87939453
  6847.87939453  2413.70263672  2413.70263672  3079.74243164  3079.74243164]","[  58.12233734   58.12233734   58.12233734   43.28795242   43.28795242
   43.28795242  135.89299011  135.89299011  181.97749329  181.97749329]","[ 2467.63476562  2467.63476562  2467.63476562   405.05935669   405.05935669
   405.05935669  3194.85058594  3194.85058594  2875.11962891  2875.11962891]",21.5554046631,0,2.0
