time,optic_flow_cn45,decision_c45,decision_cn45,activation,activation_c45,optic_flow,activation_cn45,distance,optic_flow_c45,decision,velocity
8.684e+11,,,,0.25739874293,0.0110789767704,"[[[ -1.00288503e-06   3.48890950e-07]
  [ -1.36284120e-06   5.53654218e-07]
  [ -1.79255983e-06   8.10179188e-07]
  ..., 
  [ -1.08652648e-06   4.00337143e-07]
  [ -6.57409316e-07   1.81990544e-07]
  [ -3.77262722e-07   4.66112411e-08]]

 [[ -1.42193755e-06   5.59492889e-07]
  [ -2.11515976e-06   8.82490554e-07]
  [ -3.02435387e-06   1.31061302e-06]
  ..., 
  [ -2.02736896e-06   5.28535338e-07]
  [ -1.30224748e-06   2.20034238e-07]
  [ -8.53109725e-07   4.18519370e-08]]

 [[ -1.80917834e-06   7.55476322e-07]
  [ -3.01206182e-06   1.23217262e-06]
  [ -4.68951475e-06   1.86040972e-06]
  ..., 
  [ -3.37350139e-06   6.48794355e-07]
  [ -2.45668798e-06   2.86454934e-07]
  [ -1.75950117e-06   7.43166666e-08]]

 ..., 
 [[ -6.78549588e-01   3.87206614e-01]
  [ -9.36633527e-01   5.46874046e-01]
  [ -1.14140427e+00   6.67864501e-01]
  ..., 
  [  1.33636868e+00   4.64339256e-01]
  [  1.13156211e+00   3.51999044e-01]
  [  9.37771320e-01   2.71030337e-01]]

 [[ -5.52426577e-01   3.22087288e-01]
  [ -8.02212834e-01   4.76108015e-01]
  [ -1.00813329e+00   5.99859178e-01]
  ..., 
  [  1.09251547e+00   3.51434708e-01]
  [  9.33553040e-01   2.86755025e-01]
  [  7.99097300e-01   2.37990603e-01]]

 [[ -4.50076759e-01   2.73537397e-01]
  [ -6.70783937e-01   4.13156927e-01]
  [ -8.71190608e-01   5.36946177e-01]
  ..., 
  [  7.22585917e-01   2.27601424e-01]
  [  5.98854899e-01   1.79192424e-01]
  [  4.78448063e-01   1.45984903e-01]]]",0.0110789767704,17.1592090391,,0.0,3.03866481781
8.685e+11,,,,0.24645770375,-0.0653451952362,"[[[ -1.92662526e-08  -3.53944003e-08]
  [ -2.03651425e-08  -3.84218914e-08]
  [ -2.59824393e-08  -4.20429487e-08]
  ..., 
  [ -2.44048397e-06   4.79136553e-08]
  [ -1.23029656e-06   2.36524613e-08]
  [ -5.99622524e-07   1.04332987e-08]]

 [[ -2.85666726e-08  -5.00882642e-08]
  [ -3.38076056e-08  -5.44141265e-08]
  [ -3.86354770e-08  -5.89625238e-08]
  ..., 
  [ -3.91364711e-06   2.06512798e-08]
  [ -2.06447430e-06  -4.20856211e-10]
  [ -1.13747615e-06  -1.15504593e-08]]

 [[ -2.95916802e-08  -5.98097571e-08]
  [ -3.40668365e-08  -6.72387372e-08]
  [ -3.85141661e-08  -7.36608357e-08]
  ..., 
  [ -5.57163366e-06   2.95998355e-08]
  [ -3.37207598e-06   5.07875464e-10]
  [ -2.00896761e-06  -1.78448261e-08]]

 ..., 
 [[ -4.91968274e-01   2.81714350e-01]
  [ -6.61219120e-01   3.83007854e-01]
  [ -8.31745386e-01   4.82039779e-01]
  ..., 
  [  1.91785550e+00   5.94198167e-01]
  [  1.59083438e+00   5.22937357e-01]
  [  1.23221910e+00   4.42906469e-01]]

 [[ -4.41148221e-01   2.57083327e-01]
  [ -5.82441270e-01   3.39373797e-01]
  [ -7.28126466e-01   4.17628258e-01]
  ..., 
  [  1.33281195e+00   4.58214313e-01]
  [  1.07406199e+00   4.02639329e-01]
  [  7.40471363e-01   3.12835932e-01]]

 [[ -3.23397368e-01   1.98808968e-01]
  [ -4.38124210e-01   2.67860085e-01]
  [ -5.91177583e-01   3.52040708e-01]
  ..., 
  [  7.57275522e-01   2.38441348e-01]
  [  5.48283994e-01   1.84362948e-01]
  [  3.19736630e-01   1.20752625e-01]]]",-0.0653451952362,16.974788354,,0.0,3.04325222969
8.686e+11,,,,0.21200114153,-0.144988794648,"[[[ -1.58939747e-06   1.74233747e-07]
  [ -2.64994492e-06   2.59319791e-07]
  [ -3.90497553e-06   4.49198353e-07]
  ..., 
  [  9.62741709e-08  -1.51819521e-07]
  [  7.93437849e-08  -1.19908478e-07]
  [  7.18480706e-08  -1.25933980e-07]]

 [[ -2.28844056e-06   2.82294110e-07]
  [ -4.16471357e-06   3.92460720e-07]
  [ -6.52572135e-06   6.14969906e-07]
  ..., 
  [  2.95312486e-08  -2.49168693e-07]
  [ -1.47647610e-08  -2.10121911e-07]
  [ -6.75363143e-09  -2.21651746e-07]]

 [[ -2.97335214e-06   2.93210491e-07]
  [ -5.89319689e-06   4.39467783e-07]
  [ -9.26003304e-06   7.17181479e-07]
  ..., 
  [ -1.90891978e-08  -2.33295950e-07]
  [ -4.56583535e-08  -2.18006065e-07]
  [ -4.26865974e-08  -2.18818940e-07]]

 ..., 
 [[ -1.58414572e-01   6.67998642e-02]
  [ -2.71322310e-01   1.05044194e-01]
  [ -3.49253029e-01   1.34913802e-01]
  ..., 
  [  1.95417237e+00   8.38307679e-01]
  [  1.90761030e+00   8.08675528e-01]
  [  1.83721280e+00   7.43551314e-01]]

 [[ -1.31911919e-01   5.91582097e-02]
  [ -2.29868308e-01   9.09208432e-02]
  [ -3.02639216e-01   1.18649006e-01]
  ..., 
  [  1.73440289e+00   7.85519123e-01]
  [  1.66177535e+00   7.45109439e-01]
  [  1.52679288e+00   6.49384677e-01]]

 [[ -7.79835060e-02   3.66530679e-02]
  [ -1.37444049e-01   5.25118001e-02]
  [ -1.82393864e-01   6.79308027e-02]
  ..., 
  [  1.29077721e+00   6.42409623e-01]
  [  1.17472351e+00   5.79508662e-01]
  [  9.64903712e-01   4.45692152e-01]]]",-0.144988794648,16.666698676,,0.0,3.05324363708
8.687e+11,,,,0.233235839346,-0.0742231387005,"[[[ -2.88268694e-07  -4.63201566e-09]
  [ -4.49663219e-07  -4.05137968e-08]
  [ -6.83587643e-07  -7.33181196e-08]
  ..., 
  [  9.62737303e-08  -1.51819478e-07]
  [  7.93435149e-08  -1.19908378e-07]
  [  7.18478645e-08  -1.25933809e-07]]

 [[ -3.50926769e-07  -2.13211884e-08]
  [ -5.57001670e-07  -6.09308870e-08]
  [ -8.44442809e-07  -8.88727527e-08]
  ..., 
  [  2.95307228e-08  -2.49168664e-07]
  [ -1.47650452e-08  -2.10121797e-07]
  [ -6.75381573e-09  -2.21651533e-07]]

 [[ -3.96529515e-07   2.96985525e-09]
  [ -6.10854670e-07  -3.15578141e-08]
  [ -8.99589850e-07  -4.46976856e-08]
  ..., 
  [ -1.90897254e-08  -2.33295893e-07]
  [ -4.56586378e-08  -2.18005908e-07]
  [ -4.26867715e-08  -2.18818641e-07]]

 ..., 
 [[ -1.30984381e-01   4.71846461e-02]
  [ -3.25578004e-01   9.53519419e-02]
  [ -6.07719779e-01   1.37362808e-01]
  ..., 
  [  8.82904887e-01   4.38164741e-01]
  [  8.33038270e-01   3.95832658e-01]
  [  7.50600040e-01   3.36435825e-01]]

 [[ -9.99412760e-02   3.47258560e-02]
  [ -2.66275436e-01   7.52369985e-02]
  [ -5.12034357e-01   1.13493063e-01]
  ..., 
  [  7.20132887e-01   3.96059632e-01]
  [  6.75226986e-01   3.58260959e-01]
  [  5.97753465e-01   3.02920461e-01]]

 [[ -7.49748126e-02   2.53631156e-02]
  [ -2.23987043e-01   6.11303449e-02]
  [ -4.42016304e-01   9.67307687e-02]
  ..., 
  [  5.87654233e-01   3.47294807e-01]
  [  5.40176272e-01   3.11439425e-01]
  [  4.64141071e-01   2.57735759e-01]]]",-0.0742231387005,16.3569818796,,0.0,3.06208348274
8.688e+11,,,,0.240236628412,-0.0825635326447,"[[[ -8.54522227e-07   1.90042272e-07]
  [ -9.68198492e-07   1.31164484e-07]
  [ -1.14553359e-06   9.66578995e-08]
  ..., 
  [  2.73457408e-06  -8.19234884e-08]
  [  1.48560468e-06  -7.12619936e-08]
  [  8.11096299e-07  -6.27297254e-08]]

 [[ -1.62015556e-06   1.89116534e-07]
  [ -2.34432400e-06   5.96543828e-08]
  [ -2.87129433e-06  -2.58006754e-08]
  ..., 
  [  4.04890943e-06  -1.66819490e-07]
  [  2.11562565e-06  -1.48623840e-07]
  [  1.15902583e-06  -1.37771934e-07]]

 [[ -2.39402721e-06  -2.36145851e-07]
  [ -3.71823012e-06  -5.61577963e-07]
  [ -4.52122504e-06  -7.85685245e-07]
  ..., 
  [  5.68821406e-06  -1.33685930e-07]
  [  3.43260604e-06  -1.37379331e-07]
  [  2.05161587e-06  -1.35215927e-07]]

 ..., 
 [[ -3.36034536e-01   2.92754471e-01]
  [ -4.91911471e-01   4.54881936e-01]
  [ -7.81752348e-01   6.74905658e-01]
  ..., 
  [  3.99577081e-01   1.19288445e-01]
  [  3.30361873e-01   9.85082090e-02]
  [  2.73469210e-01   7.93109387e-02]]

 [[ -2.74582148e-01   2.39476100e-01]
  [ -4.27634746e-01   3.97771657e-01]
  [ -7.14318633e-01   6.24620557e-01]
  ..., 
  [  3.01738441e-01   7.96065703e-02]
  [  2.44395345e-01   6.34536669e-02]
  [  2.02815220e-01   5.02824150e-02]]

 [[ -2.33463436e-01   2.01927766e-01]
  [ -3.73957276e-01   3.45259666e-01]
  [ -6.45186067e-01   5.58613181e-01]
  ..., 
  [  1.79447964e-01   3.88502330e-02]
  [  1.54851645e-01   3.16578895e-02]
  [  1.37049913e-01   2.66270712e-02]]]",-0.0825635326447,16.0472503143,,0.0,3.07006955147
8.689e+11,,,,0.228192276195,-0.104275200638,"[[[  1.57480929e-06   7.92897623e-08]
  [  2.96343114e-06   8.90959910e-08]
  [  4.57243323e-06   9.45165297e-08]
  ..., 
  [  2.44732087e-06  -5.99024901e-08]
  [  1.79103120e-06  -9.11220255e-08]
  [  9.19678769e-07  -6.84997659e-08]]

 [[  2.56384237e-06   2.78598691e-07]
  [  4.88857859e-06   3.70344594e-07]
  [  7.39684174e-06   4.27039737e-07]
  ..., 
  [  3.97470558e-06  -1.26378296e-07]
  [  2.56139992e-06  -1.69193569e-07]
  [  1.15200021e-06  -1.35679542e-07]]

 [[  3.41162604e-06   6.03606907e-07]
  [  6.49785488e-06   8.25159304e-07]
  [  9.52547452e-06   9.30959857e-07]
  ..., 
  [  5.20126105e-06  -7.10107102e-08]
  [  3.51849667e-06  -1.42335992e-07]
  [  1.89125899e-06  -1.46983311e-07]]

 ..., 
 [[ -3.13825876e-01   1.32949978e-01]
  [ -4.97187138e-01   2.32313320e-01]
  [ -6.99879646e-01   3.54894340e-01]
  ..., 
  [  3.19397748e-01   1.19447723e-01]
  [  1.86105520e-01   6.81866631e-02]
  [  1.05449155e-01   3.18214297e-02]]

 [[ -2.13153660e-01   9.04870480e-02]
  [ -3.30087095e-01   1.54263929e-01]
  [ -4.97920781e-01   2.50556022e-01]
  ..., 
  [  1.81014583e-01   4.30637598e-02]
  [  1.13128632e-01   2.50673145e-02]
  [  7.63983354e-02   1.51465405e-02]]

 [[ -1.71302602e-01   7.38838091e-02]
  [ -2.59439319e-01   1.18481949e-01]
  [ -3.68728727e-01   1.77327707e-01]
  ..., 
  [  9.47563648e-02   2.52414886e-02]
  [  7.04871491e-02   1.69547535e-02]
  [  4.74546179e-02   9.62636061e-03]]]",-0.104275200638,15.7366113295,,0.0,3.07216858864
8.69e+11,,,,0.24430752809,-0.0679329924826,"[[[  1.96963811e-06   2.33298767e-08]
  [  3.39873213e-06   2.39233753e-08]
  [  4.92740901e-06   7.31483851e-08]
  ..., 
  [  4.24977848e-08  -8.70495285e-08]
  [  3.19103606e-08  -8.18803727e-08]
  [  1.13161560e-08  -5.78021861e-08]]

 [[  3.01802447e-06   6.10856290e-08]
  [  5.20879757e-06   5.21341015e-08]
  [  8.04706997e-06   1.24634695e-07]
  ..., 
  [ -1.27813891e-07  -1.15381454e-07]
  [ -1.53594868e-07  -1.14089431e-07]
  [ -1.84152881e-07  -9.01941561e-08]]

 [[  3.49563948e-06   9.84723982e-08]
  [  6.39059317e-06   1.48925452e-07]
  [  1.06328816e-05   3.20675554e-07]
  ..., 
  [ -5.72810791e-07  -6.00139813e-08]
  [ -5.30938394e-07  -8.25433233e-08]
  [ -4.79573771e-07  -9.20176433e-08]]

 ..., 
 [[ -5.79315066e-01   1.25768930e-01]
  [ -8.72997820e-01   2.10225046e-01]
  [ -1.17123795e+00   3.05734426e-01]
  ..., 
  [  6.27827764e-01   2.07986563e-01]
  [  4.99391973e-01   1.56480655e-01]
  [  3.71508986e-01   1.09632999e-01]]

 [[ -4.60400105e-01   1.07389130e-01]
  [ -7.50892103e-01   1.90844297e-01]
  [ -1.06271744e+00   2.91198105e-01]
  ..., 
  [  4.09254760e-01   1.55742139e-01]
  [  2.94287771e-01   1.08915649e-01]
  [  1.95312172e-01   7.01972544e-02]]

 [[ -3.38206142e-01   7.93501735e-02]
  [ -5.69889843e-01   1.49743155e-01]
  [ -8.89161289e-01   2.62093902e-01]
  ..., 
  [  2.08290637e-01   8.71767476e-02]
  [  1.31701753e-01   5.56578785e-02]
  [  6.19011261e-02   2.84058824e-02]]]",-0.0679329924826,15.3897093426,,0.0,3.07592391968
8.691e+11,,,,0.256416792393,0.088125482476,"[[[ -5.58104762e-09  -8.54126658e-10]
  [  5.59485436e-08   3.57676422e-09]
  [  4.99317423e-07  -2.42439278e-08]
  ..., 
  [ -1.66062830e-06  -1.63633331e-07]
  [ -1.11299312e-06  -1.00225073e-07]
  [ -3.53903943e-07  -4.38514434e-08]]

 [[ -1.03992281e-09  -1.19448251e-09]
  [  7.63676056e-08   6.69516842e-09]
  [  5.56523673e-07  -1.17286039e-08]
  ..., 
  [ -2.77483355e-06  -3.77450874e-07]
  [ -1.75602588e-06  -2.30281159e-07]
  [ -6.32127069e-07  -1.04034669e-07]]

 [[  2.88782704e-08  -1.77128456e-09]
  [  1.25709178e-07  -1.52981485e-08]
  [  6.13934333e-07  -1.04696490e-07]
  ..., 
  [ -2.94423830e-06  -4.50608525e-07]
  [ -1.88207719e-06  -2.56141988e-07]
  [ -7.35269793e-07  -1.19185088e-07]]

 ..., 
 [[ -1.08221030e+00   5.55701673e-01]
  [ -1.34427309e+00   6.88802838e-01]
  [ -1.51652384e+00   7.76867747e-01]
  ..., 
  [  1.12328279e+00   7.69412994e-01]
  [  8.62311304e-01   5.85993707e-01]
  [  5.56138635e-01   3.38844150e-01]]

 [[ -1.03218532e+00   5.31789541e-01]
  [ -1.27626467e+00   6.54876828e-01]
  [ -1.44487846e+00   7.42272615e-01]
  ..., 
  [  7.28253603e-01   4.45499003e-01]
  [  4.85369354e-01   2.86955476e-01]
  [  3.07883680e-01   1.67026520e-01]]

 [[ -9.49548483e-01   5.00799656e-01]
  [ -1.19552803e+00   6.25460029e-01]
  [ -1.36448348e+00   7.11716294e-01]
  ..., 
  [  3.04075807e-01   1.94244042e-01]
  [  1.84869096e-01   1.10543907e-01]
  [  1.28680065e-01   6.69826865e-02]]]",0.088125482476,15.1175750803,,0.0,3.07906651497
8.692e+11,,,,0.252235753221,-0.128829449461,"[[[ -2.06878184e-07   2.80990434e-07]
  [ -8.20916682e-07   2.86974029e-07]
  [ -1.76407423e-06   3.16458454e-07]
  ..., 
  [  2.14034935e-06  -4.33111786e-08]
  [  1.41444764e-06  -5.03925754e-08]
  [  4.31405738e-07  -3.85754788e-08]]

 [[ -6.48207049e-07   3.74101063e-07]
  [ -1.50726385e-06   3.38793598e-07]
  [ -3.25737483e-06   3.16716068e-07]
  ..., 
  [  3.10827591e-06   5.74372265e-08]
  [  1.76596745e-06  -6.60592248e-09]
  [  3.46650893e-07  -4.80066369e-08]]

 [[ -1.08826418e-06   3.76160358e-07]
  [ -2.13580347e-06   2.18771049e-07]
  [ -4.67933933e-06   7.96158801e-08]
  ..., 
  [  3.17345371e-06   1.46754971e-07]
  [  1.77254594e-06   2.75704899e-08]
  [  3.54803632e-07  -5.50173880e-08]]

 ..., 
 [[ -3.64906639e-01   2.55479336e-01]
  [ -4.94581163e-01   3.35030735e-01]
  [ -6.31870091e-01   4.17936057e-01]
  ..., 
  [  1.92609060e+00   5.52810848e-01]
  [  1.72341299e+00   4.95542586e-01]
  [  1.35719347e+00   4.03136402e-01]]

 [[ -3.18253487e-01   2.32879117e-01]
  [ -4.39993024e-01   3.08897018e-01]
  [ -5.74892521e-01   3.89319688e-01]
  ..., 
  [  1.33633363e+00   3.53299886e-01]
  [  1.12955868e+00   3.12052667e-01]
  [  8.70784998e-01   2.49982163e-01]]

 [[ -2.55118161e-01   2.00896174e-01]
  [ -3.74273628e-01   2.77464718e-01]
  [ -5.07080078e-01   3.58780384e-01]
  ..., 
  [  6.30211174e-01   1.99073941e-01]
  [  4.29092616e-01   1.55750185e-01]
  [  2.67608076e-01   1.11318603e-01]]]",-0.128829449461,14.8076592162,,0.0,3.08024168015
8.693e+11,,,,0.22665077555,-0.0991588180454,"[[[ -9.70602585e-08   9.77149739e-08]
  [ -1.40666899e-07   1.09372095e-07]
  [ -1.75518011e-07   1.17046319e-07]
  ..., 
  [ -1.19313185e-07  -3.34704495e-08]
  [ -1.25541675e-07  -3.37643620e-08]
  [ -1.24018186e-07  -2.71262284e-08]]

 [[ -1.35621249e-07   1.45178987e-07]
  [ -1.88709123e-07   1.52669060e-07]
  [ -2.57546105e-07   1.60247993e-07]
  ..., 
  [ -1.64592436e-07  -3.62633799e-08]
  [ -1.68202092e-07  -3.96038367e-08]
  [ -1.64851883e-07  -3.59660746e-08]]

 [[ -1.39901488e-07   1.98114094e-07]
  [ -1.97752684e-07   2.05671441e-07]
  [ -2.75842638e-07   2.27050052e-07]
  ..., 
  [ -1.59801019e-07  -4.81490581e-08]
  [ -1.64413322e-07  -5.31671454e-08]
  [ -1.61911402e-07  -5.13883833e-08]]

 ..., 
 [[ -2.72774965e-01   1.69369236e-01]
  [ -3.45325410e-01   2.13094696e-01]
  [ -5.35750449e-01   3.37556869e-01]
  ..., 
  [  1.74212384e+00   7.20948994e-01]
  [  1.60162520e+00   6.65152013e-01]
  [  1.51775074e+00   6.20144129e-01]]

 [[ -2.38381401e-01   1.39169425e-01]
  [ -3.07021707e-01   1.80867657e-01]
  [ -4.86309856e-01   3.03233445e-01]
  ..., 
  [  1.53051817e+00   7.02202260e-01]
  [  1.33662844e+00   6.26838982e-01]
  [  1.23279476e+00   5.70465267e-01]]

 [[ -1.74276218e-01   9.59843770e-02]
  [ -2.32770309e-01   1.31270111e-01]
  [ -3.93993318e-01   2.41045937e-01]
  ..., 
  [  1.06901383e+00   5.38943350e-01]
  [  8.51994216e-01   4.43907231e-01]
  [  7.40937769e-01   3.80949408e-01]]]",-0.0991588180454,14.4973027056,,0.0,3.0839009285
8.694e+11,,,,0.219456262229,-0.125748065775,"[[[  1.47213896e-07   1.64660496e-09]
  [  1.92613243e-07   1.11202036e-09]
  [  2.36756264e-07   2.85828938e-09]
  ..., 
  [  1.79336109e-06   7.20760127e-08]
  [  1.40662632e-06   2.62510120e-08]
  [  8.89764578e-07  -9.87037208e-09]]

 [[  2.51858864e-07   3.23878062e-08]
  [  3.40748500e-07   4.64750549e-08]
  [  4.30807404e-07   6.03126509e-08]
  ..., 
  [  3.39473036e-06   1.15477221e-07]
  [  2.44382477e-06   4.37256027e-08]
  [  1.40719351e-06  -1.25863293e-08]]

 [[  2.89644561e-07   3.84755268e-08]
  [  3.99880747e-07   5.69969494e-08]
  [  5.12805059e-07   7.62184627e-08]
  ..., 
  [  4.60045021e-06   1.30833300e-07]
  [  3.28707029e-06   4.59214533e-08]
  [  2.04270646e-06  -1.81477837e-08]]

 ..., 
 [[ -2.71189362e-01   7.23353252e-02]
  [ -4.46029216e-01   1.15960993e-01]
  [ -7.03088343e-01   2.22763583e-01]
  ..., 
  [  9.28857982e-01   6.13647282e-01]
  [  8.49665523e-01   5.35350978e-01]
  [  7.20848441e-01   4.23155844e-01]]

 [[ -2.15464026e-01   4.58750613e-02]
  [ -3.71365637e-01   7.37512559e-02]
  [ -6.13367021e-01   1.76349387e-01]
  ..., 
  [  7.32032061e-01   5.19398928e-01]
  [  6.88970506e-01   4.75385487e-01]
  [  5.86461663e-01   3.85959089e-01]]

 [[ -1.93337813e-01   4.55229394e-02]
  [ -3.27117354e-01   7.30915889e-02]
  [ -4.97922033e-01   1.50521874e-01]
  ..., 
  [  5.69974899e-01   4.06506151e-01]
  [  5.38410425e-01   3.73210311e-01]
  [  4.54252422e-01   2.97973335e-01]]]",-0.125748065775,14.1862623699,,0.0,3.08144211769
8.695e+11,,,,0.283305310032,-0.0984826198435,"[[[  1.37260190e-06  -7.93861474e-08]
  [  2.62608592e-06  -3.96666238e-08]
  [  4.31608714e-06  -2.93972242e-08]
  ..., 
  [ -2.68355598e-06   4.23217188e-07]
  [ -2.14000602e-06   2.95271974e-07]
  [ -1.23562904e-06   1.65047538e-07]]

 [[  2.26718203e-06  -1.00747116e-07]
  [  4.18069112e-06  -1.57163313e-08]
  [  6.76102627e-06   7.64361463e-09]
  ..., 
  [ -4.73211276e-06   4.72109434e-07]
  [ -3.40799579e-06   3.22247757e-07]
  [ -1.80135692e-06   1.74170339e-07]]

 [[  3.05776689e-06  -4.62890242e-08]
  [  5.29360977e-06   1.15544097e-07]
  [  8.76510967e-06   2.50379031e-07]
  ..., 
  [ -5.98505630e-06   5.37757671e-07]
  [ -4.26626002e-06   3.66069855e-07]
  [ -2.48745664e-06   2.11781725e-07]]

 ..., 
 [[ -3.36464882e-01   1.72298431e-01]
  [ -6.09013498e-01   3.00921351e-01]
  [ -9.59746897e-01   4.47134972e-01]
  ..., 
  [  6.37704730e-01   1.44208431e-01]
  [  4.89996433e-01   9.74113792e-02]
  [  3.79415959e-01   7.48612285e-02]]

 [[ -2.72309065e-01   1.61021367e-01]
  [ -5.32325089e-01   2.83357650e-01]
  [ -8.60240161e-01   4.27429557e-01]
  ..., 
  [  5.50630808e-01   1.16848364e-01]
  [  4.29481804e-01   8.05047601e-02]
  [  3.16463649e-01   5.93407154e-02]]

 [[ -2.28392810e-01   1.36150792e-01]
  [ -4.35865700e-01   2.32550755e-01]
  [ -6.49016201e-01   3.33811611e-01]
  ..., 
  [  2.80416459e-01   6.12444095e-02]
  [  2.13419437e-01   3.95599119e-02]
  [  1.57742634e-01   2.61324886e-02]]]",-0.0984826198435,13.7506148481,,0.0,3.08260822296
8.696e+11,,,,0.216793674789,-0.108719389489,"[[[  3.41966995e-07   1.12970746e-07]
  [ -1.32425399e-07   4.99966291e-08]
  [ -8.12420467e-07  -1.19203012e-08]
  ..., 
  [  2.47975345e-06  -7.11628161e-08]
  [  1.78636401e-06  -6.17794242e-08]
  [  1.07408823e-06  -5.29513748e-08]]

 [[  5.76683931e-07   2.20376663e-07]
  [ -3.33089446e-07   4.44872406e-08]
  [ -1.22774895e-06  -8.17369354e-08]
  ..., 
  [  4.13565294e-06  -1.20501028e-07]
  [  2.75646198e-06  -9.59649213e-08]
  [  1.45702700e-06  -8.47706545e-08]]

 [[  6.57291196e-07   2.98230447e-07]
  [ -5.48052128e-07   1.82031084e-08]
  [ -1.55241037e-06  -2.31661986e-07]
  ..., 
  [  5.04053969e-06  -1.13612394e-07]
  [  3.45223771e-06  -7.74007418e-08]
  [  2.00086970e-06  -7.40575459e-08]]

 ..., 
 [[ -3.56501341e-01   1.93047345e-01]
  [ -5.95435321e-01   3.02105695e-01]
  [ -8.60272944e-01   4.28474754e-01]
  ..., 
  [  5.60240567e-01   2.85669237e-01]
  [  4.41932112e-01   2.45538354e-01]
  [  3.00447106e-01   1.53914243e-01]]

 [[ -2.71056503e-01   1.44299120e-01]
  [ -4.33785260e-01   2.10433066e-01]
  [ -6.12217069e-01   2.89769024e-01]
  ..., 
  [  3.29081029e-01   1.58614054e-01]
  [  2.34377354e-01   1.24071099e-01]
  [  1.49491027e-01   7.59093985e-02]]

 [[ -2.04971194e-01   1.08402178e-01]
  [ -3.19751024e-01   1.56401336e-01]
  [ -4.46621209e-01   2.18245104e-01]
  ..., 
  [  1.68475971e-01   8.13816786e-02]
  [  1.18174709e-01   6.40221015e-02]
  [  8.55994150e-02   4.56869192e-02]]]",-0.108719389489,13.5629882159,,0.0,3.08565783501
8.697e+11,,,,0.311497954855,-0.0116257338824,"[[[ -1.39302972e-06   2.88120873e-07]
  [ -2.54673864e-06   3.25030186e-07]
  [ -4.15695149e-06   3.55548195e-07]
  ..., 
  [  1.79304516e-06  -3.24598908e-08]
  [  1.35408584e-06  -1.41819410e-08]
  [  9.04632316e-07  -1.62070855e-08]]

 [[ -2.11238216e-06   4.71388489e-07]
  [ -3.80044639e-06   5.37129893e-07]
  [ -6.67831409e-06   6.16249849e-07]
  ..., 
  [  3.59544038e-06   4.33390124e-09]
  [  2.50605763e-06   2.77993770e-08]
  [  1.54069073e-06   8.60110294e-09]]

 [[ -2.73552291e-06   5.29034253e-07]
  [ -4.69252291e-06   5.82207576e-07]
  [ -8.81522465e-06   7.01714839e-07]
  ..., 
  [  4.58722889e-06   3.71718798e-08]
  [  3.03451930e-06   4.16964632e-08]
  [  1.84461646e-06   1.10673586e-08]]

 ..., 
 [[ -1.03141856e+00   6.45312846e-01]
  [ -1.35878658e+00   8.62249017e-01]
  [ -1.59347880e+00   1.02054524e+00]
  ..., 
  [  1.00137186e+00   3.72382164e-01]
  [  7.40609407e-01   2.92706013e-01]
  [  5.41665614e-01   2.31729478e-01]]

 [[ -8.56173396e-01   5.49944758e-01]
  [ -1.19806182e+00   7.71908641e-01]
  [ -1.47199380e+00   9.47368085e-01]
  ..., 
  [  6.68000758e-01   2.79097527e-01]
  [  4.39058214e-01   2.06982419e-01]
  [  2.95559525e-01   1.60384983e-01]]

 [[ -5.36836326e-01   3.35508078e-01]
  [ -9.13187563e-01   5.66577792e-01]
  [ -1.24503040e+00   7.71520257e-01]
  ..., 
  [  4.04322803e-01   1.82983696e-01]
  [  2.57288426e-01   1.32235855e-01]
  [  1.52760521e-01   9.44089815e-02]]]",-0.0116257338824,13.2501460433,,0.0,3.08708977699
8.698e+11,,,,,,,,12.9374211213,,,3.09175562859
