,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
79,"[  20.15575409    1.95794499   60.44899368   26.07862854   88.59817505
  172.39607239  273.2053833    50.32448578    8.53374386   59.53047562]","[ 32.14045715  23.54738045  35.35433197   8.10090065  32.3629303
  28.14228821   0.45839533  93.32860565   2.56742144   8.47745323]","[ 1.94933379  6.66297674  1.38301671  2.22398329  3.49982333  0.25775555
  3.89100766  4.97097874  2.27957368  1.31315434]","[ 164.60783386  145.84791565  181.52935791  172.6151886   186.58502197
  172.15422058  210.04162598  169.71437073  185.54101562  239.99916077]","[ 496.4147644   433.03677368  512.34100342  538.43640137  591.82965088
  585.27752686  668.77844238  664.81604004  659.01159668  837.19671631]",9.4287815094,0,2.0
80,"[   1.95794499   60.44899368   26.07862854   88.59817505  172.39607239
  273.2053833    50.32448578    8.53374386   59.53047562  106.32965088]","[ 23.54738045  35.35433197   8.10090065  32.3629303   28.14228821
   0.45839533  93.32860565   2.56742144   8.47745323  20.56265068]","[ 6.66297674  1.38301671  2.22398329  3.49982333  0.25775555  3.89100766
  4.97097874  2.27957368  1.31315434  2.88178396]","[ 145.84791565  181.52935791  172.6151886   186.58502197  172.15422058
  210.04162598  169.71437073  185.54101562  239.99916077  172.09609985]","[ 433.03677368  512.34100342  538.43640137  591.82965088  585.27752686
  668.77844238  664.81604004  659.01159668  837.19671631  678.13299561]",9.22261714935,0,2.0
81,"[  60.44899368   26.07862854   88.59817505  172.39607239  273.2053833
   50.32448578    8.53374386   59.53047562  106.32965088   13.14676952]","[ 35.35433197   8.10090065  32.3629303   28.14228821   0.45839533
  93.32860565   2.56742144   8.47745323  20.56265068  33.27029037]","[ 1.38301671  2.22398329  3.49982333  0.25775555  3.89100766  4.97097874
  2.27957368  1.31315434  2.88178396  2.57955074]","[ 181.52935791  172.6151886   186.58502197  172.15422058  210.04162598
  169.71437073  185.54101562  239.99916077  172.09609985  269.14840698]","[ 512.34100342  538.43640137  591.82965088  585.27752686  668.77844238
  664.81604004  659.01159668  837.19671631  678.13299561  918.1104126 ]",9.01705932617,0,2.0
82,"[  26.07862854   88.59817505  172.39607239  273.2053833    50.32448578
    8.53374386   59.53047562  106.32965088   13.14676952  213.97132874]","[  8.10090065  32.3629303   28.14228821   0.45839533  93.32860565
   2.56742144   8.47745323  20.56265068  33.27029037  81.8138504 ]","[ 2.22398329  3.49982333  0.25775555  3.89100766  4.97097874  2.27957368
  1.31315434  2.88178396  2.57955074  5.99256229]","[ 172.6151886   186.58502197  172.15422058  210.04162598  169.71437073
  185.54101562  239.99916077  172.09609985  269.14840698  195.92198181]","[ 538.43640137  591.82965088  585.27752686  668.77844238  664.81604004
  659.01159668  837.19671631  678.13299561  918.1104126   850.86022949]",8.81110572815,0,2.0
83,"[  88.59817505  172.39607239  273.2053833    50.32448578    8.53374386
   59.53047562  106.32965088   13.14676952  213.97132874   80.18076324]","[ 32.3629303   28.14228821   0.45839533  93.32860565   2.56742144
   8.47745323  20.56265068  33.27029037  81.8138504   24.42454529]","[ 3.49982333  0.25775555  3.89100766  4.97097874  2.27957368  1.31315434
  2.88178396  2.57955074  5.99256229  0.74353749]","[ 186.58502197  172.15422058  210.04162598  169.71437073  185.54101562
  239.99916077  172.09609985  269.14840698  195.92198181  190.75689697]","[ 591.82965088  585.27752686  668.77844238  664.81604004  659.01159668
  837.19671631  678.13299561  918.1104126   850.86022949  710.07507324]",8.60572433472,0,2.0
84,"[ 172.39607239  273.2053833    50.32448578    8.53374386   59.53047562
  106.32965088   13.14676952  213.97132874   80.18076324  170.10913086]","[ 28.14228821   0.45839533  93.32860565   2.56742144   8.47745323
  20.56265068  33.27029037  81.8138504   24.42454529   9.08558083]","[ 0.25775555  3.89100766  4.97097874  2.27957368  1.31315434  2.88178396
  2.57955074  5.99256229  0.74353749  3.04851365]","[ 172.15422058  210.04162598  169.71437073  185.54101562  239.99916077
  172.09609985  269.14840698  195.92198181  190.75689697  184.66821289]","[  585.27752686   668.77844238   664.81604004   659.01159668   837.19671631
   678.13299561   918.1104126    850.86022949   710.07507324  1066.08154297]",8.3996591568,0,2.0
85,"[ 273.2053833    50.32448578    8.53374386   59.53047562  106.32965088
   13.14676952  213.97132874   80.18076324  170.10913086  186.91716003]","[  0.45839533  93.32860565   2.56742144   8.47745323  20.56265068
  33.27029037  81.8138504   24.42454529   9.08558083  17.83971214]","[ 3.89100766  4.97097874  2.27957368  1.31315434  2.88178396  2.57955074
  5.99256229  0.74353749  3.04851365  0.49023998]","[ 210.04162598  169.71437073  185.54101562  239.99916077  172.09609985
  269.14840698  195.92198181  190.75689697  184.66821289  154.75392151]","[  668.77844238   664.81604004   659.01159668   837.19671631   678.13299561
   918.1104126    850.86022949   710.07507324  1066.08154297   827.40130615]",8.19422340393,0,2.0
86,"[  50.32448578    8.53374386   59.53047562  106.32965088   13.14676952
  213.97132874   80.18076324  170.10913086  186.91716003   23.10559464]","[ 93.32860565   2.56742144   8.47745323  20.56265068  33.27029037
  81.8138504   24.42454529   9.08558083  17.83971214   5.32558775]","[ 4.97097874  2.27957368  1.31315434  2.88178396  2.57955074  5.99256229
  0.74353749  3.04851365  0.49023998  0.72750878]","[ 169.71437073  185.54101562  239.99916077  172.09609985  269.14840698
  195.92198181  190.75689697  184.66821289  154.75392151  116.12522888]","[  664.81604004   659.01159668   837.19671631   678.13299561   918.1104126
   850.86022949   710.07507324  1066.08154297   827.40130615   817.93597412]",7.98838329315,0,2.0
87,"[   8.53374386   59.53047562  106.32965088   13.14676952  213.97132874
   80.18076324  170.10913086  186.91716003   23.10559464   45.05182266]","[  2.56742144   8.47745323  20.56265068  33.27029037  81.8138504
  24.42454529   9.08558083  17.83971214   5.32558775  53.98537064]","[ 2.27957368  1.31315434  2.88178396  2.57955074  5.99256229  0.74353749
  3.04851365  0.49023998  0.72750878  1.27744412]","[ 185.54101562  239.99916077  172.09609985  269.14840698  195.92198181
  190.75689697  184.66821289  154.75392151  116.12522888  151.63070679]","[  659.01159668   837.19671631   678.13299561   918.1104126    850.86022949
   710.07507324  1066.08154297   827.40130615   817.93597412   683.40777588]",7.78304481506,0,2.0
88,"[  59.53047562  106.32965088   13.14676952  213.97132874   80.18076324
  170.10913086  186.91716003   23.10559464   45.05182266    8.24198341]","[  8.47745323  20.56265068  33.27029037  81.8138504   24.42454529
   9.08558083  17.83971214   5.32558775  53.98537064  25.12104225]","[ 1.31315434  2.88178396  2.57955074  5.99256229  0.74353749  3.04851365
  0.49023998  0.72750878  1.27744412  0.64639872]","[ 239.99916077  172.09609985  269.14840698  195.92198181  190.75689697
  184.66821289  154.75392151  116.12522888  151.63070679  116.61500549]","[  837.19671631   678.13299561   918.1104126    850.86022949   710.07507324
  1066.08154297   827.40130615   817.93597412   683.40777588   670.86737061]",7.57681798935,0,2.0
89,"[ 106.32965088   13.14676952  213.97132874   80.18076324  170.10913086
  186.91716003   23.10559464   45.05182266    8.24198341   35.13315964]","[ 20.56265068  33.27029037  81.8138504   24.42454529   9.08558083
  17.83971214   5.32558775  53.98537064  25.12104225  35.21618271]","[ 2.88178396  2.57955074  5.99256229  0.74353749  3.04851365  0.49023998
  0.72750878  1.27744412  0.64639872  1.53647602]","[ 172.09609985  269.14840698  195.92198181  190.75689697  184.66821289
  154.75392151  116.12522888  151.63070679  116.61500549  138.53681946]","[  678.13299561   918.1104126    850.86022949   710.07507324  1066.08154297
   827.40130615   817.93597412   683.40777588   670.86737061   653.23236084]",7.37086820602,0,2.0
90,"[  13.14676952  213.97132874   80.18076324  170.10913086  186.91716003
   23.10559464   45.05182266    8.24198341   35.13315964  128.61250305]","[ 33.27029037  81.8138504   24.42454529   9.08558083  17.83971214
   5.32558775  53.98537064  25.12104225  35.21618271  12.67643261]","[ 2.57955074  5.99256229  0.74353749  3.04851365  0.49023998  0.72750878
  1.27744412  0.64639872  1.53647602  0.7899856 ]","[ 269.14840698  195.92198181  190.75689697  184.66821289  154.75392151
  116.12522888  151.63070679  116.61500549  138.53681946  108.65677643]","[  918.1104126    850.86022949   710.07507324  1066.08154297   827.40130615
   817.93597412   683.40777588   670.86737061   653.23236084   706.04882812]",7.16439008713,0,2.0
91,"[ 213.97132874   80.18076324  170.10913086  186.91716003   23.10559464
   45.05182266    8.24198341   35.13315964  128.61250305   79.6942749 ]","[ 81.8138504   24.42454529   9.08558083  17.83971214   5.32558775
  53.98537064  25.12104225  35.21618271  12.67643261   7.61157513]","[ 5.99256229  0.74353749  3.04851365  0.49023998  0.72750878  1.27744412
  0.64639872  1.53647602  0.7899856   0.24508415]","[ 195.92198181  190.75689697  184.66821289  154.75392151  116.12522888
  151.63070679  116.61500549  138.53681946  108.65677643  180.88661194]","[  850.86022949   710.07507324  1066.08154297   827.40130615   817.93597412
   683.40777588   670.86737061   653.23236084   706.04882812   658.27966309]",6.95812368393,0,2.0
92,"[  80.18076324  170.10913086  186.91716003   23.10559464   45.05182266
    8.24198341   35.13315964  128.61250305   79.6942749   586.93994141]","[ 24.42454529   9.08558083  17.83971214   5.32558775  53.98537064
  25.12104225  35.21618271  12.67643261   7.61157513  46.95670319]","[ 0.74353749  3.04851365  0.49023998  0.72750878  1.27744412  0.64639872
  1.53647602  0.7899856   0.24508415  0.51620632]","[ 190.75689697  184.66821289  154.75392151  116.12522888  151.63070679
  116.61500549  138.53681946  108.65677643  180.88661194  192.7071228 ]","[  710.07507324  1066.08154297   827.40130615   817.93597412   683.40777588
   670.86737061   653.23236084   706.04882812   658.27966309   793.48620605]",6.75279283524,0,2.0
93,"[ 170.10913086  186.91716003   23.10559464   45.05182266    8.24198341
   35.13315964  128.61250305   79.6942749   586.93994141  105.23348236]","[  9.08558083  17.83971214   5.32558775  53.98537064  25.12104225
  35.21618271  12.67643261   7.61157513  46.95670319  12.4338522 ]","[ 3.04851365  0.49023998  0.72750878  1.27744412  0.64639872  1.53647602
  0.7899856   0.24508415  0.51620632  0.44241101]","[ 184.66821289  154.75392151  116.12522888  151.63070679  116.61500549
  138.53681946  108.65677643  180.88661194  192.7071228   146.87783813]","[ 1066.08154297   827.40130615   817.93597412   683.40777588   670.86737061
   653.23236084   706.04882812   658.27966309   793.48620605   960.55767822]",6.54822969437,0,2.0
94,"[ 186.91716003   23.10559464   45.05182266    8.24198341   35.13315964
  128.61250305   79.6942749   586.93994141  105.23348236  106.52204895]","[ 17.83971214   5.32558775  53.98537064  25.12104225  35.21618271
  12.67643261   7.61157513  46.95670319  12.4338522   26.60815811]","[ 0.49023998  0.72750878  1.27744412  0.64639872  1.53647602  0.7899856
  0.24508415  0.51620632  0.44241101  0.09454706]","[ 154.75392151  116.12522888  151.63070679  116.61500549  138.53681946
  108.65677643  180.88661194  192.7071228   146.87783813  163.55186462]","[  827.40130615   817.93597412   683.40777588   670.86737061   653.23236084
   706.04882812   658.27966309   793.48620605   960.55767822  1036.97961426]",6.34253787994,0,2.0
95,"[  23.10559464   45.05182266    8.24198341   35.13315964  128.61250305
   79.6942749   586.93994141  105.23348236  106.52204895  215.56472778]","[  5.32558775  53.98537064  25.12104225  35.21618271  12.67643261
   7.61157513  46.95670319  12.4338522   26.60815811  60.17359924]","[ 0.72750878  1.27744412  0.64639872  1.53647602  0.7899856   0.24508415
  0.51620632  0.44241101  0.09454706  1.80115867]","[ 116.12522888  151.63070679  116.61500549  138.53681946  108.65677643
  180.88661194  192.7071228   146.87783813  163.55186462   30.91902351]","[  817.93597412   683.40777588   670.86737061   653.23236084   706.04882812
   658.27966309   793.48620605   960.55767822  1036.97961426   926.18035889]",6.13761949539,0,2.0
96,"[  45.05182266    8.24198341   35.13315964  128.61250305   79.6942749
  586.93994141  105.23348236  106.52204895  215.56472778   50.23465729]","[ 53.98537064  25.12104225  35.21618271  12.67643261   7.61157513
  46.95670319  12.4338522   26.60815811  60.17359924  25.44746971]","[ 1.27744412  0.64639872  1.53647602  0.7899856   0.24508415  0.51620632
  0.44241101  0.09454706  1.80115867  1.84939921]","[ 151.63070679  116.61500549  138.53681946  108.65677643  180.88661194
  192.7071228   146.87783813  163.55186462   30.91902351  143.25878906]","[  683.40777588   670.86737061   653.23236084   706.04882812   658.27966309
   793.48620605   960.55767822  1036.97961426   926.18035889  1121.18249512]",5.9311542511,0,2.0
97,"[   8.24198341   35.13315964  128.61250305   79.6942749   586.93994141
  105.23348236  106.52204895  215.56472778   50.23465729  190.43608093]","[  25.12104225   35.21618271   12.67643261    7.61157513   46.95670319
   12.4338522    26.60815811   60.17359924   25.44746971  159.54626465]","[ 0.64639872  1.53647602  0.7899856   0.24508415  0.51620632  0.44241101
  0.09454706  1.80115867  1.84939921  4.8876462 ]","[ 116.61500549  138.53681946  108.65677643  180.88661194  192.7071228
  146.87783813  163.55186462   30.91902351  143.25878906   63.86214066]","[  670.86737061   653.23236084   706.04882812   658.27966309   793.48620605
   960.55767822  1036.97961426   926.18035889  1121.18249512   825.0869751 ]",5.72560453415,0,2.0
98,"[  35.13315964  128.61250305   79.6942749   586.93994141  105.23348236
  106.52204895  215.56472778   50.23465729  190.43608093   62.37548447]","[  35.21618271   12.67643261    7.61157513   46.95670319   12.4338522
   26.60815811   60.17359924   25.44746971  159.54626465   19.43024254]","[ 1.53647602  0.7899856   0.24508415  0.51620632  0.44241101  0.09454706
  1.80115867  1.84939921  4.8876462   2.0935905 ]","[ 138.53681946  108.65677643  180.88661194  192.7071228   146.87783813
  163.55186462   30.91902351  143.25878906   63.86214066   74.65319824]","[  653.23236084   706.04882812   658.27966309   793.48620605   960.55767822
  1036.97961426   926.18035889  1121.18249512   825.0869751    790.78607178]",5.51967763901,0,2.0
99,"[ 128.61250305   79.6942749   586.93994141  105.23348236  106.52204895
  215.56472778   50.23465729  190.43608093   62.37548447    6.08708477]","[  12.67643261    7.61157513   46.95670319   12.4338522    26.60815811
   60.17359924   25.44746971  159.54626465   19.43024254   23.53828239]","[ 0.7899856   0.24508415  0.51620632  0.44241101  0.09454706  1.80115867
  1.84939921  4.8876462   2.0935905   1.48207259]","[ 108.65677643  180.88661194  192.7071228   146.87783813  163.55186462
   30.91902351  143.25878906   63.86214066   74.65319824   11.27786922]","[  706.04882812   658.27966309   793.48620605   960.55767822  1036.97961426
   926.18035889  1121.18249512   825.0869751    790.78607178   373.6022644 ]",5.31471967697,0,2.0
100,"[  79.6942749   586.93994141  105.23348236  106.52204895  215.56472778
   50.23465729  190.43608093   62.37548447    6.08708477  155.581604  ]","[   7.61157513   46.95670319   12.4338522    26.60815811   60.17359924
   25.44746971  159.54626465   19.43024254   23.53828239   52.66047287]","[ 0.24508415  0.51620632  0.44241101  0.09454706  1.80115867  1.84939921
  4.8876462   2.0935905   1.48207259  3.07226181]","[ 180.88661194  192.7071228   146.87783813  163.55186462   30.91902351
  143.25878906   63.86214066   74.65319824   11.27786922  102.91793823]","[  658.27966309   793.48620605   960.55767822  1036.97961426   926.18035889
  1121.18249512   825.0869751    790.78607178   373.6022644    561.73345947]",5.10935115814,0,2.0
101,"[ 586.93994141  105.23348236  106.52204895  215.56472778   50.23465729
  190.43608093   62.37548447    6.08708477  155.581604     64.88129425]","[  46.95670319   12.4338522    26.60815811   60.17359924   25.44746971
  159.54626465   19.43024254   23.53828239   52.66047287    2.78900719]","[ 0.51620632  0.44241101  0.09454706  1.80115867  1.84939921  4.8876462
  2.0935905   1.48207259  3.07226181  0.59450012]","[ 192.7071228   146.87783813  163.55186462   30.91902351  143.25878906
   63.86214066   74.65319824   11.27786922  102.91793823   24.24765778]","[  793.48620605   960.55767822  1036.97961426   926.18035889  1121.18249512
   825.0869751    790.78607178   373.6022644    561.73345947  1042.57385254]",4.90459346771,0,2.0
102,"[ 105.23348236  106.52204895  215.56472778   50.23465729  190.43608093
   62.37548447    6.08708477  155.581604     64.88129425  155.53820801]","[  12.4338522    26.60815811   60.17359924   25.44746971  159.54626465
   19.43024254   23.53828239   52.66047287    2.78900719   87.62548828]","[ 0.44241101  0.09454706  1.80115867  1.84939921  4.8876462   2.0935905
  1.48207259  3.07226181  0.59450012  4.75023317]","[ 146.87783813  163.55186462   30.91902351  143.25878906   63.86214066
   74.65319824   11.27786922  102.91793823   24.24765778   47.91259766]","[  960.55767822  1036.97961426   926.18035889  1121.18249512   825.0869751
   790.78607178   373.6022644    561.73345947  1042.57385254   337.16723633]",4.6995844841,0,2.0
103,"[ 106.52204895  215.56472778   50.23465729  190.43608093   62.37548447
    6.08708477  155.581604     64.88129425  155.53820801    3.9665904 ]","[  26.60815811   60.17359924   25.44746971  159.54626465   19.43024254
   23.53828239   52.66047287    2.78900719   87.62548828   15.58278656]","[ 0.09454706  1.80115867  1.84939921  4.8876462   2.0935905   1.48207259
  3.07226181  0.59450012  4.75023317  1.58684218]","[ 163.55186462   30.91902351  143.25878906   63.86214066   74.65319824
   11.27786922  102.91793823   24.24765778   47.91259766    5.97233486]","[ 1036.97961426   926.18035889  1121.18249512   825.0869751    790.78607178
   373.6022644    561.73345947  1042.57385254   337.16723633   269.81582642]",4.49498271942,0,2.0
104,"[ 215.56472778   50.23465729  190.43608093   62.37548447    6.08708477
  155.581604     64.88129425  155.53820801    3.9665904   204.89175415]","[  60.17359924   25.44746971  159.54626465   19.43024254   23.53828239
   52.66047287    2.78900719   87.62548828   15.58278656   54.34227753]","[ 1.80115867  1.84939921  4.8876462   2.0935905   1.48207259  3.07226181
  0.59450012  4.75023317  1.58684218  4.73644209]","[  30.91902351  143.25878906   63.86214066   74.65319824   11.27786922
  102.91793823   24.24765778   47.91259766    5.97233486   69.17345428]","[  926.18035889  1121.18249512   825.0869751    790.78607178   373.6022644
   561.73345947  1042.57385254   337.16723633   269.81582642   138.56494141]",4.29015827179,0,2.0
105,"[  50.23465729  190.43608093   62.37548447    6.08708477  155.581604
   64.88129425  155.53820801    3.9665904   204.89175415   66.5375824 ]","[  25.44746971  159.54626465   19.43024254   23.53828239   52.66047287
    2.78900719   87.62548828   15.58278656   54.34227753   65.82382202]","[ 1.84939921  4.8876462   2.0935905   1.48207259  3.07226181  0.59450012
  4.75023317  1.58684218  4.73644209  4.88547564]","[ 143.25878906   63.86214066   74.65319824   11.27786922  102.91793823
   24.24765778   47.91259766    5.97233486   69.17345428  102.65614319]","[ 1121.18249512   825.0869751    790.78607178   373.6022644    561.73345947
  1042.57385254   337.16723633   269.81582642   138.56494141   307.61514282]",4.08521699905,0,2.0
106,"[ 190.43608093   62.37548447    6.08708477  155.581604     64.88129425
  155.53820801    3.9665904   204.89175415   66.5375824    96.02483368]","[ 159.54626465   19.43024254   23.53828239   52.66047287    2.78900719
   87.62548828   15.58278656   54.34227753   65.82382202   16.20337868]","[ 4.8876462   2.0935905   1.48207259  3.07226181  0.59450012  4.75023317
  1.58684218  4.73644209  4.88547564  1.33817065]","[  63.86214066   74.65319824   11.27786922  102.91793823   24.24765778
   47.91259766    5.97233486   69.17345428  102.65614319   44.6471138 ]","[  825.0869751    790.78607178   373.6022644    561.73345947  1042.57385254
   337.16723633   269.81582642   138.56494141   307.61514282   217.13493347]",3.8810801506,0,2.0
107,"[  62.37548447    6.08708477  155.581604     64.88129425  155.53820801
    3.9665904   204.89175415   66.5375824    96.02483368  452.10745239]","[ 19.43024254  23.53828239  52.66047287   2.78900719  87.62548828
  15.58278656  54.34227753  65.82382202  16.20337868  94.86606598]","[ 2.0935905   1.48207259  3.07226181  0.59450012  4.75023317  1.58684218
  4.73644209  4.88547564  1.33817065  7.40190697]","[  74.65319824   11.27786922  102.91793823   24.24765778   47.91259766
    5.97233486   69.17345428  102.65614319   44.6471138    51.90248871]","[  790.78607178   373.6022644    561.73345947  1042.57385254   337.16723633
   269.81582642   138.56494141   307.61514282   217.13493347   348.06591797]",3.67770457268,0,2.0
108,"[   6.08708477  155.581604     64.88129425  155.53820801    3.9665904
  204.89175415   66.5375824    96.02483368  452.10745239  206.21385193]","[ 23.53828239  52.66047287   2.78900719  87.62548828  15.58278656
  54.34227753  65.82382202  16.20337868  94.86606598  71.35112762]","[ 1.48207259  3.07226181  0.59450012  4.75023317  1.58684218  4.73644209
  4.88547564  1.33817065  7.40190697  5.46607876]","[  11.27786922  102.91793823   24.24765778   47.91259766    5.97233486
   69.17345428  102.65614319   44.6471138    51.90248871   79.74449158]","[  373.6022644    561.73345947  1042.57385254   337.16723633   269.81582642
   138.56494141   307.61514282   217.13493347   348.06591797   398.65637207]",3.47277617455,0,2.0
109,"[ 155.581604     64.88129425  155.53820801    3.9665904   204.89175415
   66.5375824    96.02483368  452.10745239  206.21385193  198.55738831]","[ 52.66047287   2.78900719  87.62548828  15.58278656  54.34227753
  65.82382202  16.20337868  94.86606598  71.35112762  36.26150513]","[ 3.07226181  0.59450012  4.75023317  1.58684218  4.73644209  4.88547564
  1.33817065  7.40190697  5.46607876  3.47039938]","[ 102.91793823   24.24765778   47.91259766    5.97233486   69.17345428
  102.65614319   44.6471138    51.90248871   79.74449158   36.30665207]","[  561.73345947  1042.57385254   337.16723633   269.81582642   138.56494141
   307.61514282   217.13493347   348.06591797   398.65637207   276.52227783]",3.26862668991,0,2.0
110,"[  64.88129425  155.53820801    3.9665904   204.89175415   66.5375824
   96.02483368  452.10745239  206.21385193  198.55738831  383.69589233]","[  2.78900719  87.62548828  15.58278656  54.34227753  65.82382202
  16.20337868  94.86606598  71.35112762  36.26150513  72.29631805]","[ 0.59450012  4.75023317  1.58684218  4.73644209  4.88547564  1.33817065
  7.40190697  5.46607876  3.47039938  5.48188591]","[  24.24765778   47.91259766    5.97233486   69.17345428  102.65614319
   44.6471138    51.90248871   79.74449158   36.30665207  100.58714294]","[ 1042.57385254   337.16723633   269.81582642   138.56494141   307.61514282
   217.13493347   348.06591797   398.65637207   276.52227783   488.32977295]",3.06334114075,0,2.0
111,"[ 155.53820801    3.9665904   204.89175415   66.5375824    96.02483368
  452.10745239  206.21385193  198.55738831  383.69589233  258.39614868]","[ 87.62548828  15.58278656  54.34227753  65.82382202  16.20337868
  94.86606598  71.35112762  36.26150513  72.29631805  47.66960907]","[ 4.75023317  1.58684218  4.73644209  4.88547564  1.33817065  7.40190697
  5.46607876  3.47039938  5.48188591  5.56357336]","[  47.91259766    5.97233486   69.17345428  102.65614319   44.6471138
   51.90248871   79.74449158   36.30665207  100.58714294   81.63681793]","[ 337.16723633  269.81582642  138.56494141  307.61514282  217.13493347
  348.06591797  398.65637207  276.52227783  488.32977295  473.23428345]",2.85877943039,0,2.0
112,"[   3.9665904   204.89175415   66.5375824    96.02483368  452.10745239
  206.21385193  198.55738831  383.69589233  258.39614868  273.66204834]","[ 15.58278656  54.34227753  65.82382202  16.20337868  94.86606598
  71.35112762  36.26150513  72.29631805  47.66960907  68.06075287]","[ 1.58684218  4.73644209  4.88547564  1.33817065  7.40190697  5.46607876
  3.47039938  5.48188591  5.56357336  9.48516369]","[   5.97233486   69.17345428  102.65614319   44.6471138    51.90248871
   79.74449158   36.30665207  100.58714294   81.63681793  123.03788757]","[ 269.81582642  138.56494141  307.61514282  217.13493347  348.06591797
  398.65637207  276.52227783  488.32977295  473.23428345  494.84176636]",2.6535282135,0,2.0
113,"[ 204.89175415   66.5375824    96.02483368  452.10745239  206.21385193
  198.55738831  383.69589233  258.39614868  273.66204834  240.38484192]","[ 54.34227753  65.82382202  16.20337868  94.86606598  71.35112762
  36.26150513  72.29631805  47.66960907  68.06075287  87.11572266]","[  4.73644209   4.88547564   1.33817065   7.40190697   5.46607876
   3.47039938   5.48188591   5.56357336   9.48516369  11.61930656]","[  69.17345428  102.65614319   44.6471138    51.90248871   79.74449158
   36.30665207  100.58714294   81.63681793  123.03788757  202.09172058]","[ 138.56494141  307.61514282  217.13493347  348.06591797  398.65637207
  276.52227783  488.32977295  473.23428345  494.84176636  562.89129639]",2.44881033897,0,2.0
114,"[  66.5375824    96.02483368  452.10745239  206.21385193  198.55738831
  383.69589233  258.39614868  273.66204834  240.38484192  345.35791016]","[ 65.82382202  16.20337868  94.86606598  71.35112762  36.26150513
  72.29631805  47.66960907  68.06075287  87.11572266  74.90753937]","[  4.88547564   1.33817065   7.40190697   5.46607876   3.47039938
   5.48188591   5.56357336   9.48516369  11.61930656   9.70516872]","[ 102.65614319   44.6471138    51.90248871   79.74449158   36.30665207
  100.58714294   81.63681793  123.03788757  202.09172058  132.76506042]","[ 307.61514282  217.13493347  348.06591797  398.65637207  276.52227783
  488.32977295  473.23428345  494.84176636  562.89129639  576.67645264]",2.24325227737,0,2.0
115,"[  96.02483368  452.10745239  206.21385193  198.55738831  383.69589233
  258.39614868  273.66204834  240.38484192  345.35791016  378.86431885]","[ 16.20337868  94.86606598  71.35112762  36.26150513  72.29631805
  47.66960907  68.06075287  87.11572266  74.90753937  60.09052658]","[  1.33817065   7.40190697   5.46607876   3.47039938   5.48188591
   5.56357336   9.48516369  11.61930656   9.70516872   8.75563622]","[  44.6471138    51.90248871   79.74449158   36.30665207  100.58714294
   81.63681793  123.03788757  202.09172058  132.76506042  164.91316223]","[ 217.13493347  348.06591797  398.65637207  276.52227783  488.32977295
  473.23428345  494.84176636  562.89129639  576.67645264  818.46948242]",2.03794336319,0,2.0
