,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
73,"[ 110.58222961   99.0546875   152.67814636   63.86462021   35.77323151
   70.72468567    9.62449074   53.28686523  151.49966431   40.79391098]","[ 89.48321533  40.09089661  34.23680496   2.76283622  48.33324051
  37.98717117  11.93862629  10.16324902   2.09566164  33.16062164]","[ 1.38186514  1.28638566  0.50990421  0.06807344  0.88357008  0.7124182
  0.22068019  0.04764318  0.30367711  0.82044405]","[ 12.96400928   9.45262623  40.30416489  56.56859589  10.385952
  13.69755363  30.24248123  24.40041733  82.82687378  22.46654892]","[  48.91735458  222.0900116   313.18994141  147.48164368  274.61114502
  369.47766113  171.05523682  209.79933167  326.62582397  194.67877197]",9.99972629547,0,2.0
74,"[  99.0546875   152.67814636   63.86462021   35.77323151   70.72468567
    9.62449074   53.28686523  151.49966431   40.79391098  151.26451111]","[ 40.09089661  34.23680496   2.76283622  48.33324051  37.98717117
  11.93862629  10.16324902   2.09566164  33.16062164   6.16343975]","[ 1.28638566  0.50990421  0.06807344  0.88357008  0.7124182   0.22068019
  0.04764318  0.30367711  0.82044405  0.03465265]","[  9.45262623  40.30416489  56.56859589  10.385952    13.69755363
  30.24248123  24.40041733  82.82687378  22.46654892  82.83509827]","[ 222.0900116   313.18994141  147.48164368  274.61114502  369.47766113
  171.05523682  209.79933167  326.62582397  194.67877197   88.3640213 ]",9.78850269318,0,2.0
75,"[ 152.67814636   63.86462021   35.77323151   70.72468567    9.62449074
   53.28686523  151.49966431   40.79391098  151.26451111  324.34191895]","[ 34.23680496   2.76283622  48.33324051  37.98717117  11.93862629
  10.16324902   2.09566164  33.16062164   6.16343975  41.99875641]","[ 0.50990421  0.06807344  0.88357008  0.7124182   0.22068019  0.04764318
  0.30367711  0.82044405  0.03465265  0.98193181]","[ 40.30416489  56.56859589  10.385952    13.69755363  30.24248123
  24.40041733  82.82687378  22.46654892  82.83509827   8.0070076 ]","[ 313.18994141  147.48164368  274.61114502  369.47766113  171.05523682
  209.79933167  326.62582397  194.67877197   88.3640213   247.86912537]",9.66136074066,0,2.0
76,"[  63.86462021   35.77323151   70.72468567    9.62449074   53.28686523
  151.49966431   40.79391098  151.26451111  324.34191895  123.56890106]","[  2.76283622  48.33324051  37.98717117  11.93862629  10.16324902
   2.09566164  33.16062164   6.16343975  41.99875641  14.52690029]","[ 0.06807344  0.88357008  0.7124182   0.22068019  0.04764318  0.30367711
  0.82044405  0.03465265  0.98193181  0.07349079]","[ 56.56859589  10.385952    13.69755363  30.24248123  24.40041733
  82.82687378  22.46654892  82.83509827   8.0070076   27.8356781 ]","[ 147.48164368  274.61114502  369.47766113  171.05523682  209.79933167
  326.62582397  194.67877197   88.3640213   247.86912537  303.83453369]",9.44916629791,0,2.0
77,"[  35.77323151   70.72468567    9.62449074   53.28686523  151.49966431
   40.79391098  151.26451111  324.34191895  123.56890106   60.47212601]","[ 48.33324051  37.98717117  11.93862629  10.16324902   2.09566164
  33.16062164   6.16343975  41.99875641  14.52690029   3.90016794]","[ 0.88357008  0.7124182   0.22068019  0.04764318  0.30367711  0.82044405
  0.03465265  0.98193181  0.07349079  0.08662556]","[ 10.385952    13.69755363  30.24248123  24.40041733  82.82687378
  22.46654892  82.83509827   8.0070076   27.8356781    5.89239264]","[ 274.61114502  369.47766113  171.05523682  209.79933167  326.62582397
  194.67877197   88.3640213   247.86912537  303.83453369  107.75669861]",9.15363121033,0,2.0
78,"[  70.72468567    9.62449074   53.28686523  151.49966431   40.79391098
  151.26451111  324.34191895  123.56890106   60.47212601   62.50782776]","[ 37.98717117  11.93862629  10.16324902   2.09566164  33.16062164
   6.16343975  41.99875641  14.52690029   3.90016794  19.42504883]","[ 0.7124182   0.22068019  0.04764318  0.30367711  0.82044405  0.03465265
  0.98193181  0.07349079  0.08662556  0.59009922]","[ 13.69755363  30.24248123  24.40041733  82.82687378  22.46654892
  82.83509827   8.0070076   27.8356781    5.89239264  17.02486229]","[ 369.47766113  171.05523682  209.79933167  326.62582397  194.67877197
   88.3640213   247.86912537  303.83453369  107.75669861  117.34664917]",9.02704429626,0,2.0
79,"[   9.62449074   53.28686523  151.49966431   40.79391098  151.26451111
  324.34191895  123.56890106   60.47212601   62.50782776   10.96723747]","[ 11.93862629  10.16324902   2.09566164  33.16062164   6.16343975
  41.99875641  14.52690029   3.90016794  19.42504883  13.26430416]","[ 0.22068019  0.04764318  0.30367711  0.82044405  0.03465265  0.98193181
  0.07349079  0.08662556  0.59009922  0.88092035]","[ 30.24248123  24.40041733  82.82687378  22.46654892  82.83509827
   8.0070076   27.8356781    5.89239264  17.02486229  38.67473984]","[ 171.05523682  209.79933167  326.62582397  194.67877197   88.3640213
  247.86912537  303.83453369  107.75669861  117.34664917  280.40374756]",8.81802749634,0,2.0
80,"[  53.28686523  151.49966431   40.79391098  151.26451111  324.34191895
  123.56890106   60.47212601   62.50782776   10.96723747  156.10507202]","[ 10.16324902   2.09566164  33.16062164   6.16343975  41.99875641
  14.52690029   3.90016794  19.42504883  13.26430416   0.57615763]","[ 0.04764318  0.30367711  0.82044405  0.03465265  0.98193181  0.07349079
  0.08662556  0.59009922  0.88092035  0.07691167]","[ 24.40041733  82.82687378  22.46654892  82.83509827   8.0070076
  27.8356781    5.89239264  17.02486229  38.67473984  51.72226715]","[ 209.79933167  326.62582397  194.67877197   88.3640213   247.86912537
  303.83453369  107.75669861  117.34664917  280.40374756  339.0531311 ]",8.52868270874,0,2.0
81,"[ 151.49966431   40.79391098  151.26451111  324.34191895  123.56890106
   60.47212601   62.50782776   10.96723747  156.10507202   49.88909531]","[  2.09566164  33.16062164   6.16343975  41.99875641  14.52690029
   3.90016794  19.42504883  13.26430416   0.57615763  22.69081688]","[ 0.30367711  0.82044405  0.03465265  0.98193181  0.07349079  0.08662556
  0.59009922  0.88092035  0.07691167  0.27399009]","[ 82.82687378  22.46654892  82.83509827   8.0070076   27.8356781
   5.89239264  17.02486229  38.67473984  51.72226715  66.89113617]","[ 326.62582397  194.67877197   88.3640213   247.86912537  303.83453369
  107.75669861  117.34664917  280.40374756  339.0531311   328.0897522 ]",8.31888008118,0,2.0
82,"[  40.79391098  151.26451111  324.34191895  123.56890106   60.47212601
   62.50782776   10.96723747  156.10507202   49.88909531   45.89154816]","[ 33.16062164   6.16343975  41.99875641  14.52690029   3.90016794
  19.42504883  13.26430416   0.57615763  22.69081688  10.88717556]","[ 0.82044405  0.03465265  0.98193181  0.07349079  0.08662556  0.59009922
  0.88092035  0.07691167  0.27399009  0.39052832]","[ 22.46654892  82.83509827   8.0070076   27.8356781    5.89239264
  17.02486229  38.67473984  51.72226715  66.89113617  99.19882202]","[ 194.67877197   88.3640213   247.86912537  303.83453369  107.75669861
  117.34664917  280.40374756  339.0531311   328.0897522   322.97479248]",8.19377803802,0,2.0
83,"[ 151.26451111  324.34191895  123.56890106   60.47212601   62.50782776
   10.96723747  156.10507202   49.88909531   45.89154816   40.30580902]","[  6.16343975  41.99875641  14.52690029   3.90016794  19.42504883
  13.26430416   0.57615763  22.69081688  10.88717556  23.06832695]","[ 0.03465265  0.98193181  0.07349079  0.08662556  0.59009922  0.88092035
  0.07691167  0.27399009  0.39052832  0.95276105]","[ 82.83509827   8.0070076   27.8356781    5.89239264  17.02486229
  38.67473984  51.72226715  66.89113617  99.19882202   2.17093182]","[  88.3640213   247.86912537  303.83453369  107.75669861  117.34664917
  280.40374756  339.0531311   328.0897522   322.97479248   92.29421234]",7.9842581749,0,2.0
84,"[ 324.34191895  123.56890106   60.47212601   62.50782776   10.96723747
  156.10507202   49.88909531   45.89154816   40.30580902  112.72476959]","[ 41.99875641  14.52690029   3.90016794  19.42504883  13.26430416
   0.57615763  22.69081688  10.88717556  23.06832695   9.11197662]","[ 0.98193181  0.07349079  0.08662556  0.59009922  0.88092035  0.07691167
  0.27399009  0.39052832  0.95276105  0.137723  ]","[  8.0070076   27.8356781    5.89239264  17.02486229  38.67473984
  51.72226715  66.89113617  99.19882202   2.17093182  25.41976166]","[ 247.86912537  303.83453369  107.75669861  117.34664917  280.40374756
  339.0531311   328.0897522   322.97479248   92.29421234  135.47103882]",7.77471923828,0,2.0
85,"[ 123.56890106   60.47212601   62.50782776   10.96723747  156.10507202
   49.88909531   45.89154816   40.30580902  112.72476959   59.74258804]","[ 14.52690029   3.90016794  19.42504883  13.26430416   0.57615763
  22.69081688  10.88717556  23.06832695   9.11197662  34.82678986]","[ 0.07349079  0.08662556  0.59009922  0.88092035  0.07691167  0.27399009
  0.39052832  0.95276105  0.137723    0.95746285]","[ 27.8356781    5.89239264  17.02486229  38.67473984  51.72226715
  66.89113617  99.19882202   2.17093182  25.41976166   4.58152914]","[ 303.83453369  107.75669861  117.34664917  280.40374756  339.0531311
  328.0897522   322.97479248   92.29421234  135.47103882  167.80731201]",7.48108243942,0,2.0
86,"[  60.47212601   62.50782776   10.96723747  156.10507202   49.88909531
   45.89154816   40.30580902  112.72476959   59.74258804  555.22149658]","[   3.90016794   19.42504883   13.26430416    0.57615763   22.69081688
   10.88717556   23.06832695    9.11197662   34.82678986  108.69566345]","[ 0.08662556  0.59009922  0.88092035  0.07691167  0.27399009  0.39052832
  0.95276105  0.137723    0.95746285  2.95309997]","[  5.89239264  17.02486229  38.67473984  51.72226715  66.89113617
  99.19882202   2.17093182  25.41976166   4.58152914  23.41931534]","[ 107.75669861  117.34664917  280.40374756  339.0531311   328.0897522
  322.97479248   92.29421234  135.47103882  167.80731201   60.23382187]",7.06226682663,0,2.0
87,"[  62.50782776   10.96723747  156.10507202   49.88909531   45.89154816
   40.30580902  112.72476959   59.74258804  555.22149658   92.81637573]","[  19.42504883   13.26430416    0.57615763   22.69081688   10.88717556
   23.06832695    9.11197662   34.82678986  108.69566345   12.14706993]","[ 0.59009922  0.88092035  0.07691167  0.27399009  0.39052832  0.95276105
  0.137723    0.95746285  2.95309997  0.59161037]","[ 17.02486229  38.67473984  51.72226715  66.89113617  99.19882202
   2.17093182  25.41976166   4.58152914  23.41931534   1.61471522]","[ 117.34664917  280.40374756  339.0531311   328.0897522   322.97479248
   92.29421234  135.47103882  167.80731201   60.23382187  401.99472046]",6.85337400436,0,2.0
88,"[  10.96723747  156.10507202   49.88909531   45.89154816   40.30580902
  112.72476959   59.74258804  555.22149658   92.81637573  715.01379395]","[  13.26430416    0.57615763   22.69081688   10.88717556   23.06832695
    9.11197662   34.82678986  108.69566345   12.14706993   13.42683315]","[ 0.88092035  0.07691167  0.27399009  0.39052832  0.95276105  0.137723
  0.95746285  2.95309997  0.59161037  1.77515602]","[  38.67473984   51.72226715   66.89113617   99.19882202    2.17093182
   25.41976166    4.58152914   23.41931534    1.61471522  132.81643677]","[ 280.40374756  339.0531311   328.0897522   322.97479248   92.29421234
  135.47103882  167.80731201   60.23382187  401.99472046  349.44720459]",6.43461275101,0,2.0
89,"[ 156.10507202   49.88909531   45.89154816   40.30580902  112.72476959
   59.74258804  555.22149658   92.81637573  715.01379395   32.80725861]","[   0.57615763   22.69081688   10.88717556   23.06832695    9.11197662
   34.82678986  108.69566345   12.14706993   13.42683315   33.61710739]","[ 0.07691167  0.27399009  0.39052832  0.95276105  0.137723    0.95746285
  2.95309997  0.59161037  1.77515602  1.41842377]","[  51.72226715   66.89113617   99.19882202    2.17093182   25.41976166
    4.58152914   23.41931534    1.61471522  132.81643677   60.90872192]","[ 339.0531311   328.0897522   322.97479248   92.29421234  135.47103882
  167.80731201   60.23382187  401.99472046  349.44720459  379.56030273]",6.22780895233,0,2.0
90,"[  49.88909531   45.89154816   40.30580902  112.72476959   59.74258804
  555.22149658   92.81637573  715.01379395   32.80725861   89.49641418]","[  22.69081688   10.88717556   23.06832695    9.11197662   34.82678986
  108.69566345   12.14706993   13.42683315   33.61710739   19.33161736]","[ 0.27399009  0.39052832  0.95276105  0.137723    0.95746285  2.95309997
  0.59161037  1.77515602  1.41842377  0.65620291]","[  66.89113617   99.19882202    2.17093182   25.41976166    4.58152914
   23.41931534    1.61471522  132.81643677   60.90872192   86.30925751]","[ 328.0897522   322.97479248   92.29421234  135.47103882  167.80731201
   60.23382187  401.99472046  349.44720459  379.56030273  292.52038574]",6.02280187607,0,2.0
91,"[  45.89154816   40.30580902  112.72476959   59.74258804  555.22149658
   92.81637573  715.01379395   32.80725861   89.49641418  239.07392883]","[  10.88717556   23.06832695    9.11197662   34.82678986  108.69566345
   12.14706993   13.42683315   33.61710739   19.33161736   98.52372742]","[ 0.39052832  0.95276105  0.137723    0.95746285  2.95309997  0.59161037
  1.77515602  1.41842377  0.65620291  3.14597368]","[  99.19882202    2.17093182   25.41976166    4.58152914   23.41931534
    1.61471522  132.81643677   60.90872192   86.30925751   22.08529091]","[ 322.97479248   92.29421234  135.47103882  167.80731201   60.23382187
  401.99472046  349.44720459  379.56030273  292.52038574   33.46398926]",5.8966217041,0,2.0
92,"[  40.30580902  112.72476959   59.74258804  555.22149658   92.81637573
  715.01379395   32.80725861   89.49641418  239.07392883   98.54193878]","[  23.06832695    9.11197662   34.82678986  108.69566345   12.14706993
   13.42683315   33.61710739   19.33161736   98.52372742   28.21875   ]","[ 0.95276105  0.137723    0.95746285  2.95309997  0.59161037  1.77515602
  1.41842377  0.65620291  3.14597368  0.39080909]","[   2.17093182   25.41976166    4.58152914   23.41931534    1.61471522
  132.81643677   60.90872192   86.30925751   22.08529091   56.3107605 ]","[  92.29421234  135.47103882  167.80731201   60.23382187  401.99472046
  349.44720459  379.56030273  292.52038574   33.46398926  205.6476593 ]",5.68853569031,0,2.0
93,"[ 112.72476959   59.74258804  555.22149658   92.81637573  715.01379395
   32.80725861   89.49641418  239.07392883   98.54193878   60.59376144]","[   9.11197662   34.82678986  108.69566345   12.14706993   13.42683315
   33.61710739   19.33161736   98.52372742   28.21875      86.70829773]","[ 0.137723    0.95746285  2.95309997  0.59161037  1.77515602  1.41842377
  0.65620291  3.14597368  0.39080909  0.96835345]","[  25.41976166    4.58152914   23.41931534    1.61471522  132.81643677
   60.90872192   86.30925751   22.08529091   56.3107605    21.74516296]","[ 135.47103882  167.80731201   60.23382187  401.99472046  349.44720459
  379.56030273  292.52038574   33.46398926  205.6476593   232.43893433]",5.39555740356,0,2.0
94,"[  59.74258804  555.22149658   92.81637573  715.01379395   32.80725861
   89.49641418  239.07392883   98.54193878   60.59376144   91.84092712]","[  34.82678986  108.69566345   12.14706993   13.42683315   33.61710739
   19.33161736   98.52372742   28.21875      86.70829773   36.38343048]","[ 0.95746285  2.95309997  0.59161037  1.77515602  1.41842377  0.65620291
  3.14597368  0.39080909  0.96835345  2.70473933]","[   4.58152914   23.41931534    1.61471522  132.81643677   60.90872192
   86.30925751   22.08529091   56.3107605    21.74516296  153.10829163]","[ 167.80731201   60.23382187  401.99472046  349.44720459  379.56030273
  292.52038574   33.46398926  205.6476593   232.43893433  165.27540588]",5.1873550415,0,2.0
95,"[ 555.22149658   92.81637573  715.01379395   32.80725861   89.49641418
  239.07392883   98.54193878   60.59376144   91.84092712   43.9601593 ]","[ 108.69566345   12.14706993   13.42683315   33.61710739   19.33161736
   98.52372742   28.21875      86.70829773   36.38343048   35.46060944]","[ 2.95309997  0.59161037  1.77515602  1.41842377  0.65620291  3.14597368
  0.39080909  0.96835345  2.70473933  2.61562562]","[  23.41931534    1.61471522  132.81643677   60.90872192   86.30925751
   22.08529091   56.3107605    21.74516296  153.10829163   63.53382111]","[  60.23382187  401.99472046  349.44720459  379.56030273  292.52038574
   33.46398926  205.6476593   232.43893433  165.27540588  367.33636475]",4.97688627243,0,2.0
96,"[  92.81637573  715.01379395   32.80725861   89.49641418  239.07392883
   98.54193878   60.59376144   91.84092712   43.9601593   256.18148804]","[ 12.14706993  13.42683315  33.61710739  19.33161736  98.52372742  28.21875
  86.70829773  36.38343048  35.46060944  63.7195816 ]","[ 0.59161037  1.77515602  1.41842377  0.65620291  3.14597368  0.39080909
  0.96835345  2.70473933  2.61562562  5.14349937]","[   1.61471522  132.81643677   60.90872192   86.30925751   22.08529091
   56.3107605    21.74516296  153.10829163   63.53382111   67.79397583]","[ 401.99472046  349.44720459  379.56030273  292.52038574   33.46398926
  205.6476593   232.43893433  165.27540588  367.33636475  332.57611084]",4.85145664215,0,2.0
97,"[ 715.01379395   32.80725861   89.49641418  239.07392883   98.54193878
   60.59376144   91.84092712   43.9601593   256.18148804  166.96505737]","[ 13.42683315  33.61710739  19.33161736  98.52372742  28.21875     86.70829773
  36.38343048  35.46060944  63.7195816   80.24247742]","[ 1.77515602  1.41842377  0.65620291  3.14597368  0.39080909  0.96835345
  2.70473933  2.61562562  5.14349937  5.8169632 ]","[ 132.81643677   60.90872192   86.30925751   22.08529091   56.3107605
   21.74516296  153.10829163   63.53382111   67.79397583   68.7314682 ]","[ 349.44720459  379.56030273  292.52038574   33.46398926  205.6476593
  232.43893433  165.27540588  367.33636475  332.57611084  443.85998535]",4.6426987648,0,2.0
98,"[  32.80725861   89.49641418  239.07392883   98.54193878   60.59376144
   91.84092712   43.9601593   256.18148804  166.96505737   12.48867702]","[ 33.61710739  19.33161736  98.52372742  28.21875     86.70829773
  36.38343048  35.46060944  63.7195816   80.24247742  19.44952202]","[ 1.41842377  0.65620291  3.14597368  0.39080909  0.96835345  2.70473933
  2.61562562  5.14349937  5.8169632   2.76801825]","[  60.90872192   86.30925751   22.08529091   56.3107605    21.74516296
  153.10829163   63.53382111   67.79397583   68.7314682   112.47392273]","[ 379.56030273  292.52038574   33.46398926  205.6476593   232.43893433
  165.27540588  367.33636475  332.57611084  443.85998535  342.37496948]",4.34992456436,0,2.0
99,"[  89.49641418  239.07392883   98.54193878   60.59376144   91.84092712
   43.9601593   256.18148804  166.96505737   12.48867702  100.31248474]","[ 19.33161736  98.52372742  28.21875     86.70829773  36.38343048
  35.46060944  63.7195816   80.24247742  19.44952202  39.9462471 ]","[ 0.65620291  3.14597368  0.39080909  0.96835345  2.70473933  2.61562562
  5.14349937  5.8169632   2.76801825  4.16928434]","[  86.30925751   22.08529091   56.3107605    21.74516296  153.10829163
   63.53382111   67.79397583   68.7314682   112.47392273   52.88182449]","[ 292.52038574   33.46398926  205.6476593   232.43893433  165.27540588
  367.33636475  332.57611084  443.85998535  342.37496948  336.52963257]",4.22418403625,0,2.0
100,"[ 239.07392883   98.54193878   60.59376144   91.84092712   43.9601593
  256.18148804  166.96505737   12.48867702  100.31248474   39.22527313]","[ 98.52372742  28.21875     86.70829773  36.38343048  35.46060944
  63.7195816   80.24247742  19.44952202  39.9462471    6.0577426 ]","[ 3.14597368  0.39080909  0.96835345  2.70473933  2.61562562  5.14349937
  5.8169632   2.76801825  4.16928434  1.29808068]","[  22.08529091   56.3107605    21.74516296  153.10829163   63.53382111
   67.79397583   68.7314682   112.47392273   52.88182449   96.34068298]","[  33.46398926  205.6476593   232.43893433  165.27540588  367.33636475
  332.57611084  443.85998535  342.37496948  336.52963257  182.56933594]",4.01412057877,0,2.0
101,"[  98.54193878   60.59376144   91.84092712   43.9601593   256.18148804
  166.96505737   12.48867702  100.31248474   39.22527313  472.97225952]","[ 28.21875     86.70829773  36.38343048  35.46060944  63.7195816
  80.24247742  19.44952202  39.9462471    6.0577426   74.8119278 ]","[ 0.39080909  0.96835345  2.70473933  2.61562562  5.14349937  5.8169632
  2.76801825  4.16928434  1.29808068  6.66103888]","[  56.3107605    21.74516296  153.10829163   63.53382111   67.79397583
   68.7314682   112.47392273   52.88182449   96.34068298   29.00743294]","[ 205.6476593   232.43893433  165.27540588  367.33636475  332.57611084
  443.85998535  342.37496948  336.52963257  182.56933594  158.88511658]",3.7210483551,0,2.0
102,"[  60.59376144   91.84092712   43.9601593   256.18148804  166.96505737
   12.48867702  100.31248474   39.22527313  472.97225952  165.34243774]","[ 86.70829773  36.38343048  35.46060944  63.7195816   80.24247742
  19.44952202  39.9462471    6.0577426   74.8119278   41.95211411]","[ 0.96835345  2.70473933  2.61562562  5.14349937  5.8169632   2.76801825
  4.16928434  1.29808068  6.66103888  3.48623228]","[  21.74516296  153.10829163   63.53382111   67.79397583   68.7314682
  112.47392273   52.88182449   96.34068298   29.00743294  104.1961441 ]","[ 232.43893433  165.27540588  367.33636475  332.57611084  443.85998535
  342.37496948  336.52963257  182.56933594  158.88511658  253.95152283]",3.51166939735,0,2.0
103,"[  91.84092712   43.9601593   256.18148804  166.96505737   12.48867702
  100.31248474   39.22527313  472.97225952  165.34243774   80.80839539]","[ 36.38343048  35.46060944  63.7195816   80.24247742  19.44952202
  39.9462471    6.0577426   74.8119278   41.95211411  37.20718384]","[ 2.70473933  2.61562562  5.14349937  5.8169632   2.76801825  4.16928434
  1.29808068  6.66103888  3.48623228  5.91683054]","[ 153.10829163   63.53382111   67.79397583   68.7314682   112.47392273
   52.88182449   96.34068298   29.00743294  104.1961441    87.65787506]","[ 165.27540588  367.33636475  332.57611084  443.85998535  342.37496948
  336.52963257  182.56933594  158.88511658  253.95152283  326.46453857]",3.30472803116,0,2.0
104,"[  43.9601593   256.18148804  166.96505737   12.48867702  100.31248474
   39.22527313  472.97225952  165.34243774   80.80839539  217.03338623]","[ 35.46060944  63.7195816   80.24247742  19.44952202  39.9462471
   6.0577426   74.8119278   41.95211411  37.20718384  36.53635025]","[ 2.61562562  5.14349937  5.8169632   2.76801825  4.16928434  1.29808068
  6.66103888  3.48623228  5.91683054  5.37993813]","[  63.53382111   67.79397583   68.7314682   112.47392273   52.88182449
   96.34068298   29.00743294  104.1961441    87.65787506   68.51364899]","[ 367.33636475  332.57611084  443.85998535  342.37496948  336.52963257
  182.56933594  158.88511658  253.95152283  326.46453857  445.36343384]",3.09991002083,0,2.0
105,"[ 256.18148804  166.96505737   12.48867702  100.31248474   39.22527313
  472.97225952  165.34243774   80.80839539  217.03338623  147.76226807]","[ 63.7195816   80.24247742  19.44952202  39.9462471    6.0577426
  74.8119278   41.95211411  37.20718384  36.53635025  33.86342621]","[ 5.14349937  5.8169632   2.76801825  4.16928434  1.29808068  6.66103888
  3.48623228  5.91683054  5.37993813  6.61211538]","[  67.79397583   68.7314682   112.47392273   52.88182449   96.34068298
   29.00743294  104.1961441    87.65787506   68.51364899  122.99908447]","[ 332.57611084  443.85998535  342.37496948  336.52963257  182.56933594
  158.88511658  253.95152283  326.46453857  445.36343384  512.69342041]",2.97450423241,0,2.0
106,"[ 166.96505737   12.48867702  100.31248474   39.22527313  472.97225952
  165.34243774   80.80839539  217.03338623  147.76226807  363.74325562]","[ 80.24247742  19.44952202  39.9462471    6.0577426   74.8119278
  41.95211411  37.20718384  36.53635025  33.86342621  43.78039551]","[ 5.8169632   2.76801825  4.16928434  1.29808068  6.66103888  3.48623228
  5.91683054  5.37993813  6.61211538  8.86178589]","[  68.7314682   112.47392273   52.88182449   96.34068298   29.00743294
  104.1961441    87.65787506   68.51364899  122.99908447  180.95794678]","[ 443.85998535  342.37496948  336.52963257  182.56933594  158.88511658
  253.95152283  326.46453857  445.36343384  512.69342041  538.00708008]",2.68415522575,0,2.0
107,"[  12.48867702  100.31248474   39.22527313  472.97225952  165.34243774
   80.80839539  217.03338623  147.76226807  363.74325562  271.52261353]","[ 19.44952202  39.9462471    6.0577426   74.8119278   41.95211411
  37.20718384  36.53635025  33.86342621  43.78039551  81.37858582]","[  2.76801825   4.16928434   1.29808068   6.66103888   3.48623228
   5.91683054   5.37993813   6.61211538   8.86178589  10.82789803]","[ 112.47392273   52.88182449   96.34068298   29.00743294  104.1961441
   87.65787506   68.51364899  122.99908447  180.95794678  158.39006042]","[ 342.37496948  336.52963257  182.56933594  158.88511658  253.95152283
  326.46453857  445.36343384  512.69342041  538.00708008  648.74267578]",2.47344923019,0,2.0
108,"[ 100.31248474   39.22527313  472.97225952  165.34243774   80.80839539
  217.03338623  147.76226807  363.74325562  271.52261353  503.78790283]","[ 39.9462471    6.0577426   74.8119278   41.95211411  37.20718384
  36.53635025  33.86342621  43.78039551  81.37858582  68.42628479]","[  4.16928434   1.29808068   6.66103888   3.48623228   5.91683054
   5.37993813   6.61211538   8.86178589  10.82789803  10.24646187]","[  52.88182449   96.34068298   29.00743294  104.1961441    87.65787506
   68.51364899  122.99908447  180.95794678  158.39006042  143.72077942]","[ 336.52963257  182.56933594  158.88511658  253.95152283  326.46453857
  445.36343384  512.69342041  538.00708008  648.74267578  457.30703735]",2.34809446335,0,2.0
109,"[  39.22527313  472.97225952  165.34243774   80.80839539  217.03338623
  147.76226807  363.74325562  271.52261353  503.78790283  353.7677002 ]","[  6.0577426   74.8119278   41.95211411  37.20718384  36.53635025
  33.86342621  43.78039551  81.37858582  68.42628479  79.25388336]","[  1.29808068   6.66103888   3.48623228   5.91683054   5.37993813
   6.61211538   8.86178589  10.82789803  10.24646187  11.83870506]","[  96.34068298   29.00743294  104.1961441    87.65787506   68.51364899
  122.99908447  180.95794678  158.39006042  143.72077942  198.76373291]","[ 182.56933594  158.88511658  253.95152283  326.46453857  445.36343384
  512.69342041  538.00708008  648.74267578  457.30703735  708.89648438]",2.05412173271,0,2.0
